gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,52,1,1,07-Jul-2014 18:23:17,0
2,57,2,1,07-Jul-2014 22:00:04,0.150543981481481
3,52,3,1,08-Jul-2014 20:15:41,1.07805555555556
4,61,3,2,08-Jul-2014 20:16:57,1.07893518518519
5,57,4,1,11-Jul-2014 22:15:02,4.1609375
6,60,4,2,11-Jul-2014 22:16:12,4.16174768518519
7,61,5,1,13-Jul-2014 16:55:56,5.93934027777778
8,65,5,2,13-Jul-2014 16:56:59,5.94006944444444
9,63,5,3,13-Jul-2014 16:58:09,5.94087962962963
10,66,5,4,13-Jul-2014 16:59:18,5.94167824074074
11,62,6,1,14-Jul-2014 22:00:00,7.15049768518518
12,64,6,2,14-Jul-2014 22:01:07,7.15127314814815
13,66,6,3,14-Jul-2014 22:02:14,7.15204861111111
14,65,7,1,15-Jul-2014 20:59:35,8.10854166666667
15,67,7,2,15-Jul-2014 21:00:41,8.10930555555555
16,66,7,3,15-Jul-2014 21:01:46,8.11005787037037
17,65,7,4,15-Jul-2014 21:02:51,8.11081018518518
18,65,8,1,19-Jul-2014 11:53:35,11.729375
19,65,8,2,19-Jul-2014 11:54:43,11.730162037037
20,66,8,3,19-Jul-2014 11:55:49,11.7309259259259
21,64,8,4,19-Jul-2014 11:56:56,11.7317013888889
22,66,8,5,19-Jul-2014 11:58:02,11.7324652777778
23,65,9,1,02-Aug-2014 12:47:29,25.7668055555556
24,65,9,2,02-Aug-2014 12:48:34,25.7675578703704
25,64,9,3,02-Aug-2014 12:49:39,25.7683101851852
26,69,9,4,02-Aug-2014 12:50:48,25.7691087962963
27,NaN,10,1,07-Aug-2014 21:17:15,31.1208101851852
28,66,10,2,07-Aug-2014 21:18:20,31.1215625
29,69,10,3,07-Aug-2014 21:19:27,31.122337962963
30,65,10,4,07-Aug-2014 21:20:50,31.1232986111111
31,65,10,5,07-Aug-2014 21:21:56,31.1240625
32,68,10,6,07-Aug-2014 21:23:04,31.124849537037
33,67,11,1,30-Aug-2014 23:12:27,54.2008101851852
34,67,11,2,30-Aug-2014 23:13:37,54.2016203703704
35,70,11,3,30-Aug-2014 23:14:42,54.2023726851852
36,70,11,4,30-Aug-2014 23:15:47,54.203125
37,67,11,5,30-Aug-2014 23:16:50,54.2038541666667
38,69,11,6,30-Aug-2014 23:17:53,54.2045833333333
39,67,11,7,30-Aug-2014 23:18:58,54.2053356481482
40,65,11,8,30-Aug-2014 23:20:01,54.2060648148148
41,68,11,9,30-Aug-2014 23:21:07,54.2068287037037
42,63,11,10,30-Aug-2014 23:22:09,54.2075462962963
43,68,11,11,30-Aug-2014 23:23:13,54.208287037037
