gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,47,1,1,29-Feb-2016 08:18:15,0
2,45,2,1,01-Mar-2016 09:03:26,1.03137731481481
3,49,3,1,18-Mar-2016 12:43:14,18.1840162037037
4,51,3,2,18-Mar-2016 12:47:39,18.1870833333333
5,53,3,3,18-Mar-2016 12:48:55,18.187962962963
6,54,3,4,18-Mar-2016 12:55:22,18.1924421296296
7,51,4,1,21-Mar-2016 12:04:51,21.1573611111111
8,56,4,2,21-Mar-2016 12:05:57,21.158125
9,57,4,3,21-Mar-2016 12:07:02,21.1588773148148
10,56,5,1,22-Mar-2016 11:22:51,22.1281944444444
11,56,5,2,22-Mar-2016 11:23:59,22.1289814814815
12,56,5,3,22-Mar-2016 11:25:02,22.1297106481481
13,57,5,4,22-Mar-2016 11:26:05,22.1304398148148
14,53,5,5,22-Mar-2016 11:27:16,22.1312615740741
15,52,5,6,22-Mar-2016 11:28:19,22.1319907407407
16,58,5,7,22-Mar-2016 11:29:21,22.1327083333333
17,54,6,1,22-Mar-2016 15:25:43,22.2968518518519
18,56,6,2,22-Mar-2016 15:26:51,22.2976388888889
19,57,7,1,24-Mar-2016 08:40:31,24.015462962963
20,52,7,2,24-Mar-2016 08:41:43,24.0162962962963
21,54,7,3,24-Mar-2016 08:42:46,24.017025462963
22,50,7,4,24-Mar-2016 08:44:01,24.0178935185185
23,53,7,5,24-Mar-2016 08:45:07,24.0186574074074
24,55,7,6,24-Mar-2016 08:46:13,24.0194212962963
25,56,7,7,24-Mar-2016 08:47:22,24.0202199074074
26,56,7,8,24-Mar-2016 08:48:26,24.0209606481482
27,50,7,9,24-Mar-2016 08:49:34,24.0217476851852
28,54,8,1,24-Mar-2016 10:01:15,24.0715277777778
29,50,9,1,03-Oct-2016 16:18:43,217.333657407407
30,57,9,2,03-Oct-2016 16:20:07,217.33462962963
