gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,60,1,1,28-Jun-2017 05:58:17,0
2,63,1,2,28-Jun-2017 05:59:28,0.000821759259259259
3,66,1,3,28-Jun-2017 06:00:37,0.00162037037037037
4,65,1,4,28-Jun-2017 06:01:45,0.00240740740740741
5,66,1,5,28-Jun-2017 06:02:50,0.00315972222222222
6,63,1,6,28-Jun-2017 06:03:55,0.00391203703703704
7,65,1,7,28-Jun-2017 06:05:04,0.00471064814814815
8,61,1,8,28-Jun-2017 06:06:26,0.00565972222222222
9,64,2,1,30-Jun-2017 22:32:48,2.69063657407407
10,69,3,1,03-Jul-2017 04:35:18,4.94237268518519
11,71,3,2,03-Jul-2017 04:36:23,4.943125
12,71,4,1,03-Jul-2017 09:38:11,5.15270833333333
13,72,4,2,03-Jul-2017 09:39:14,5.1534375
14,73,4,3,03-Jul-2017 09:40:19,5.15418981481482
15,71,4,4,03-Jul-2017 09:42:05,5.15541666666667
16,72,4,5,03-Jul-2017 09:43:10,5.15616898148148
17,71,5,1,04-Jul-2017 14:31:47,6.35659722222222
18,75,5,2,04-Jul-2017 14:32:52,6.35734953703704
19,68,6,1,04-Jul-2017 21:23:52,6.6427662037037
20,70,6,2,04-Jul-2017 21:24:59,6.64354166666667
21,68,6,3,04-Jul-2017 21:27:07,6.64502314814815
22,71,6,4,04-Jul-2017 21:28:16,6.64582175925926
23,71,6,5,04-Jul-2017 21:29:20,6.6465625
24,72,6,6,04-Jul-2017 21:30:24,6.64730324074074
25,73,7,1,08-Jul-2017 18:07:08,10.5061458333333
26,74,8,1,08-Jul-2017 19:15:36,10.5536921296296
27,73,9,1,10-Jul-2017 12:12:02,12.2595486111111
28,71,10,1,15-Sep-2017 09:32:35,79.1488194444444
29,75,10,2,15-Sep-2017 09:33:43,79.1496064814815
30,69,11,1,27-Sep-2017 09:45:19,91.157662037037
31,71,11,2,27-Sep-2017 09:47:00,91.1588310185185
32,72,11,3,27-Sep-2017 09:48:52,91.1601273148148
33,73,12,1,29-Sep-2017 21:52:03,93.662337962963
34,72,12,2,29-Sep-2017 21:53:20,93.6632291666667
35,73,12,3,29-Sep-2017 21:54:24,93.6639699074074
36,71,12,4,29-Sep-2017 21:56:41,93.6655555555556
37,72,12,5,29-Sep-2017 21:58:12,93.6666087962963
38,73,12,6,29-Sep-2017 21:59:29,93.6675
39,77,12,7,29-Sep-2017 22:00:32,93.6682291666667
40,77,13,1,03-Oct-2017 02:26:54,96.8532060185185
41,77,13,2,03-Oct-2017 02:28:46,96.8545023148149
42,77,13,3,03-Oct-2017 02:29:50,96.8552430555556
43,75,13,4,03-Oct-2017 02:32:32,96.8571180555556
44,78,13,5,03-Oct-2017 02:33:43,96.8579398148148
45,80,14,1,03-Oct-2017 16:59:09,97.4589351851852
46,69,15,1,03-Oct-2017 18:32:10,97.5235300925926
47,75,15,2,03-Oct-2017 18:33:34,97.5245023148148
48,74,15,3,03-Oct-2017 18:38:30,97.5279282407408
49,78,15,4,03-Oct-2017 18:39:33,97.5286574074074
50,82,15,5,03-Oct-2017 18:43:53,97.5316666666667
51,81,15,6,03-Oct-2017 18:44:59,97.5324305555556
52,78,15,7,03-Oct-2017 18:54:41,97.5391666666667
53,81,15,8,03-Oct-2017 18:56:28,97.5404050925926
54,78,15,9,03-Oct-2017 18:57:31,97.5411342592593
