gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,35,1,1,26-Jul-2014 19:42:23,0
2,45,2,1,22-Aug-2014 15:02:59,26.8059722222222
3,50,2,2,22-Aug-2014 15:04:06,26.8067476851852
4,52,2,3,22-Aug-2014 15:05:13,26.8075231481481
5,46,3,1,23-Aug-2014 15:43:36,27.8341782407407
6,51,3,2,23-Aug-2014 15:44:46,27.8349884259259
7,50,3,3,23-Aug-2014 15:45:56,27.8357986111111
8,50,3,4,23-Aug-2014 15:47:05,27.8365972222222
9,47,4,1,24-Aug-2014 16:05:56,28.8496875
10,50,4,2,24-Aug-2014 16:07:05,28.8504861111111
11,53,5,1,28-Aug-2014 16:26:17,32.8638194444444
12,53,5,2,28-Aug-2014 16:27:28,32.8646412037037
13,49,5,3,28-Aug-2014 16:28:36,32.8654282407407
14,53,5,4,28-Aug-2014 16:29:45,32.8662268518518
15,54,5,5,28-Aug-2014 16:30:56,32.8670486111111
16,48,6,1,28-Aug-2014 19:19:24,32.9840393518518
17,51,6,2,28-Aug-2014 19:20:33,32.984837962963
18,53,6,3,28-Aug-2014 19:21:40,32.9856134259259
19,53,6,4,28-Aug-2014 19:22:49,32.986412037037
20,48,7,1,31-Aug-2014 21:05:26,36.0576736111111
21,51,7,2,31-Aug-2014 21:06:40,36.0585300925926
22,51,7,3,31-Aug-2014 21:10:30,36.0611921296296
23,44,7,4,31-Aug-2014 21:11:37,36.0619675925926
24,51,7,5,31-Aug-2014 21:12:45,36.0627546296296
25,52,7,6,31-Aug-2014 21:13:57,36.0635879629629
26,47,8,1,11-Sep-2014 17:59:32,46.9285763888889
27,52,8,2,11-Sep-2014 18:00:40,46.9293634259259
28,53,8,3,11-Sep-2014 18:01:47,46.9301388888889
29,52,8,4,11-Sep-2014 18:02:54,46.9309143518518
