gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,36,1,1,27-Oct-2015 11:21:22,0
2,46,1,2,27-Oct-2015 11:22:32,0.000810185185185185
3,44,1,3,27-Oct-2015 11:23:37,0.0015625
4,47,1,4,27-Oct-2015 11:24:40,0.00229166666666667
5,41,1,5,27-Oct-2015 11:25:46,0.00305555555555556
6,48,2,1,16-Nov-2015 13:06:29,20.0729976851852
7,52,2,2,16-Nov-2015 13:07:56,20.0740046296296
8,51,2,3,16-Nov-2015 13:09:10,20.0748611111111
9,49,2,4,16-Nov-2015 13:10:13,20.0755902777778
10,52,2,5,16-Nov-2015 13:11:17,20.0763310185185
11,51,3,1,12-Dec-2015 13:06:35,46.0730671296296
12,53,3,2,12-Dec-2015 13:07:44,46.0738657407407
13,54,3,3,12-Dec-2015 13:08:46,46.0745833333333
14,48,4,1,14-Dec-2015 14:02:11,48.1116782407407
15,53,4,2,14-Dec-2015 14:03:32,48.1126157407407
16,54,4,3,14-Dec-2015 14:06:53,48.1149421296296
17,54,4,4,14-Dec-2015 14:07:58,48.1156944444445
18,53,4,5,14-Dec-2015 14:09:00,48.116412037037
19,54,4,6,14-Dec-2015 14:10:09,48.1172106481482
20,57,4,7,14-Dec-2015 14:20:02,48.1240740740741
21,NaN,5,1,15-Dec-2015 13:00:51,49.0690856481482
22,51,5,2,15-Dec-2015 13:02:46,49.0704166666667
23,55,5,3,15-Dec-2015 13:03:51,49.0711689814815
24,53,5,4,15-Dec-2015 13:04:53,49.0718865740741
25,54,5,5,15-Dec-2015 13:05:55,49.0726041666667
26,54,5,6,15-Dec-2015 13:07:01,49.0733680555556
27,58,5,7,15-Dec-2015 13:08:03,49.0740856481482
28,54,6,1,21-Dec-2015 12:12:00,55.0351620370371
29,55,6,2,21-Dec-2015 12:13:07,55.0359375
30,55,6,3,21-Dec-2015 12:14:09,55.0366550925926
31,54,6,4,21-Dec-2015 12:15:14,55.0374074074074
32,56,6,5,21-Dec-2015 12:16:17,55.0381365740741
33,58,6,6,21-Dec-2015 12:17:24,55.0389120370371
34,53,7,1,04-Jan-2016 14:29:44,69.1308101851852
35,55,7,2,04-Jan-2016 14:30:46,69.1315277777778
36,54,7,3,04-Jan-2016 14:31:50,69.1322685185185
37,57,7,4,04-Jan-2016 14:32:54,69.1330092592593
38,56,7,5,04-Jan-2016 14:33:57,69.133738425926
39,56,7,6,04-Jan-2016 14:34:59,69.1344560185185
40,56,7,7,04-Jan-2016 14:36:02,69.1351851851852
41,57,7,8,04-Jan-2016 14:37:09,69.1359606481482
42,57,7,9,04-Jan-2016 14:38:11,69.1366782407408
43,56,7,10,04-Jan-2016 14:39:14,69.1374074074075
44,55,7,11,04-Jan-2016 14:40:17,69.1381365740741
45,54,7,12,04-Jan-2016 14:41:20,69.1388657407408
46,55,7,13,04-Jan-2016 14:42:22,69.1395833333334
47,56,7,14,04-Jan-2016 14:43:23,69.1402893518519
48,59,7,15,04-Jan-2016 14:44:25,69.1410069444445
49,52,8,1,12-Jun-2017 10:10:05,593.950497685185
50,54,8,2,12-Jun-2017 10:11:17,593.951331018519
51,51,8,3,12-Jun-2017 10:12:26,593.95212962963
52,53,8,4,12-Jun-2017 10:13:32,593.952893518519
53,53,8,5,12-Jun-2017 10:14:52,593.953819444445
54,52,9,1,13-Jun-2017 16:14:37,595.203645833333
55,NaN,9,2,13-Jun-2017 16:15:46,595.204444444445
56,60,9,3,13-Jun-2017 16:16:54,595.205231481482
57,59,9,4,13-Jun-2017 16:18:08,595.206087962963
58,58,9,5,13-Jun-2017 16:19:13,595.206840277778
59,56,10,1,16-Jun-2017 16:32:21,598.215960648148
60,58,10,2,16-Jun-2017 16:33:31,598.216770833333
61,59,10,3,16-Jun-2017 16:34:45,598.217627314815
62,60,10,4,16-Jun-2017 16:36:00,598.218495370371
63,59,10,5,16-Jun-2017 16:37:05,598.219247685185
64,56,10,6,16-Jun-2017 16:38:12,598.220023148148
65,61,11,1,17-Jun-2017 15:52:18,599.188148148148
66,62,11,2,17-Jun-2017 15:53:29,599.188969907407
67,61,11,3,17-Jun-2017 15:54:39,599.189780092593
68,58,11,4,17-Jun-2017 15:55:46,599.190555555556
69,59,12,1,19-Jun-2017 11:35:30,601.009814814815
70,60,12,2,19-Jun-2017 11:36:38,601.010601851852
71,59,12,3,19-Jun-2017 11:37:43,601.011354166667
