gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,28,1,1,05-Sep-2015 09:10:37,0
2,30,2,1,07-Sep-2015 09:48:19,2.02618055555556
3,33,3,1,13-Sep-2015 07:51:02,7.9447337962963
4,38,3,2,13-Sep-2015 07:52:09,7.94550925925926
5,36,4,1,14-Sep-2015 17:46:39,9.35835648148148
6,40,4,2,14-Sep-2015 17:47:56,9.35924768518518
7,33,5,1,30-Sep-2015 17:31:00,25.3474884259259
8,38,5,2,30-Sep-2015 17:32:11,25.3483101851852
9,40,5,3,30-Sep-2015 17:33:17,25.3490740740741
10,39,6,1,10-Oct-2015 16:56:34,35.3235763888889
11,42,6,2,10-Oct-2015 16:57:38,35.3243171296296
12,39,7,1,02-Nov-2015 16:09:39,58.2909953703704
13,44,7,2,02-Nov-2015 16:18:31,58.2971527777778
14,37,8,1,26-Dec-2015 12:42:02,112.14681712963
15,44,8,2,26-Dec-2015 12:43:07,112.147569444444
16,41,9,1,29-Dec-2015 16:22:58,115.300243055556
17,46,9,2,29-Dec-2015 16:24:03,115.30099537037
18,45,10,1,31-Dec-2015 10:18:19,117.047013888889
19,49,10,2,31-Dec-2015 10:19:24,117.047766203704
20,48,10,3,31-Dec-2015 10:20:30,117.048530092593
21,45,11,1,01-Jan-2016 13:03:44,118.161886574074
22,44,11,2,01-Jan-2016 13:04:49,118.162638888889
23,48,11,3,01-Jan-2016 13:05:55,118.163402777778
24,47,11,4,01-Jan-2016 13:06:59,118.164143518519
25,46,11,5,01-Jan-2016 13:08:22,118.165104166667
26,46,11,6,01-Jan-2016 13:09:28,118.165868055556
27,49,11,7,01-Jan-2016 13:10:35,118.166643518519
28,48,12,1,05-Jan-2016 11:37:50,122.102233796296
29,49,12,2,05-Jan-2016 11:38:54,122.102974537037
30,45,13,1,22-Feb-2016 14:43:22,170.231076388889
31,46,13,2,22-Feb-2016 14:44:28,170.231840277778
32,47,13,3,22-Feb-2016 14:45:34,170.232604166667
33,49,13,4,22-Feb-2016 14:46:38,170.233344907407
34,42,14,1,16-Feb-2017 11:34:40,530.100034722222
35,42,14,2,16-Feb-2017 11:35:49,530.100833333333
36,45,14,3,16-Feb-2017 11:37:17,530.101851851852
37,48,14,4,16-Feb-2017 11:38:23,530.102615740741
38,47,14,5,16-Feb-2017 11:39:29,530.10337962963
39,43,14,6,16-Feb-2017 11:40:35,530.104143518519
40,44,14,7,16-Feb-2017 11:41:39,530.104884259259
41,44,14,8,16-Feb-2017 11:42:46,530.105659722222
42,44,14,9,16-Feb-2017 11:43:51,530.106412037037
43,41,14,10,16-Feb-2017 11:44:56,530.107164351852
44,47,14,11,16-Feb-2017 11:46:44,530.108414351852
45,48,14,12,16-Feb-2017 11:47:51,530.109189814815
46,51,14,13,16-Feb-2017 11:54:06,530.113530092593
47,48,15,1,18-Feb-2017 10:13:59,532.04400462963
48,48,15,2,18-Feb-2017 10:15:06,532.044780092593
49,50,15,3,18-Feb-2017 10:16:14,532.04556712963
50,46,15,4,18-Feb-2017 10:17:19,532.046319444444
51,48,15,5,18-Feb-2017 10:18:27,532.047106481481
52,49,15,6,18-Feb-2017 10:19:35,532.047893518519
53,48,15,7,18-Feb-2017 10:20:41,532.048657407407
54,45,15,8,18-Feb-2017 10:21:48,532.04943287037
55,49,15,9,18-Feb-2017 10:22:58,532.050243055555
