gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,38,1,1,27-May-2016 14:07:45,0
2,46,1,2,27-May-2016 14:08:59,0.000856481481481482
3,42,1,3,27-May-2016 14:10:08,0.00165509259259259
4,43,1,4,27-May-2016 14:11:18,0.00246527777777778
5,46,1,5,27-May-2016 14:12:27,0.00326388888888889
6,46,1,6,27-May-2016 14:13:51,0.00423611111111111
7,47,2,1,28-Jun-2016 12:19:54,31.9251041666667
8,48,2,2,28-Jun-2016 12:23:21,31.9275
9,45,2,3,28-Jun-2016 12:25:32,31.9290162037037
10,44,2,4,28-Jun-2016 12:26:47,31.9298842592593
11,51,2,5,28-Jun-2016 12:28:01,31.9307407407407
12,54,2,6,28-Jun-2016 12:29:29,31.9317592592593
13,50,2,7,28-Jun-2016 12:30:57,31.9327777777778
14,51,2,8,28-Jun-2016 12:33:00,31.9342013888889
15,51,2,9,28-Jun-2016 12:34:46,31.9354282407407
16,42,2,10,28-Jun-2016 12:37:38,31.9374189814815
17,55,2,11,28-Jun-2016 12:39:34,31.9387615740741
18,49,2,12,28-Jun-2016 12:41:03,31.9397916666667
19,52,2,13,28-Jun-2016 12:42:19,31.9406712962963
20,51,2,14,28-Jun-2016 12:44:33,31.9422222222222
21,51,2,15,28-Jun-2016 12:45:44,31.9430439814815
22,44,2,16,28-Jun-2016 12:47:04,31.9439699074074
23,51,2,17,28-Jun-2016 12:48:19,31.944837962963
24,49,2,18,28-Jun-2016 12:49:29,31.9456481481482
25,43,2,19,28-Jun-2016 12:50:37,31.9464351851852
26,56,2,20,28-Jun-2016 12:51:46,31.9472337962963
27,55,3,1,22-Jul-2016 13:35:29,55.9775925925926
28,53,3,2,22-Jul-2016 13:36:38,55.9783912037037
29,51,3,3,22-Jul-2016 13:37:47,55.9791898148148
30,55,3,4,22-Jul-2016 13:38:54,55.9799652777778
31,52,3,5,22-Jul-2016 13:40:06,55.9807986111111
32,55,3,6,22-Jul-2016 13:41:18,55.9816319444444
33,53,3,7,22-Jul-2016 13:42:35,55.9825231481481
34,51,3,8,22-Jul-2016 13:43:48,55.9833680555556
35,56,4,1,26-Aug-2016 13:35:55,90.9778935185185
36,62,4,2,26-Aug-2016 13:37:03,90.9786805555556
37,61,4,3,26-Aug-2016 13:38:11,90.9794675925926
38,59,4,4,26-Aug-2016 13:39:20,90.9802662037037
39,59,4,5,26-Aug-2016 13:40:26,90.9810300925926
40,58,4,6,26-Aug-2016 13:41:36,90.9818402777778
41,53,5,1,06-Apr-2017 13:13:32,313.962349537037
42,54,5,2,06-Apr-2017 13:14:53,313.963287037037
43,54,5,3,06-Apr-2017 13:16:04,313.964108796296
44,52,5,4,06-Apr-2017 13:17:20,313.964988425926
45,57,6,1,11-Apr-2017 12:18:33,318.924166666667
46,57,6,2,11-Apr-2017 12:19:42,318.924965277778
47,56,6,3,11-Apr-2017 12:20:51,318.925763888889
48,58,6,4,11-Apr-2017 12:22:03,318.926597222222
49,56,6,5,11-Apr-2017 12:23:17,318.927453703704
50,56,6,6,11-Apr-2017 12:24:30,318.928298611111
51,55,6,7,11-Apr-2017 12:25:44,318.929155092593
52,54,7,1,29-Apr-2017 14:07:02,336.999502314815
53,57,7,2,29-Apr-2017 14:08:21,337.000416666667
54,59,7,3,29-Apr-2017 14:09:35,337.001273148148
55,57,7,4,29-Apr-2017 14:10:52,337.002164351852
56,57,7,5,29-Apr-2017 14:12:00,337.002951388889
57,56,7,6,29-Apr-2017 14:13:18,337.003854166667
