gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,51,1,1,11-Jul-2015 22:07:58,0
2,53,2,1,11-Jul-2015 23:52:30,0.0725925925925926
3,55,2,2,11-Jul-2015 23:53:38,0.0733796296296296
4,58,2,3,11-Jul-2015 23:54:44,0.0741435185185185
5,54,3,1,12-Jul-2015 11:14:08,0.545949074074074
6,60,3,2,12-Jul-2015 11:23:40,0.552569444444444
7,62,3,3,12-Jul-2015 11:31:39,0.558113425925926
8,63,3,4,12-Jul-2015 11:32:45,0.558877314814815
9,53,4,1,13-Jul-2015 12:23:45,1.59429398148148
10,64,4,2,13-Jul-2015 12:24:56,1.59511574074074
11,64,4,3,13-Jul-2015 12:26:08,1.59594907407407
12,66,4,4,13-Jul-2015 12:27:12,1.59668981481481
13,61,5,1,17-Jul-2015 09:10:16,5.45993055555556
14,64,5,2,17-Jul-2015 09:11:42,5.46092592592593
15,63,5,3,17-Jul-2015 09:12:51,5.46172453703704
16,65,5,4,17-Jul-2015 09:13:57,5.46248842592593
17,57,6,1,31-Jul-2015 19:26:52,19.888125
18,64,6,2,31-Jul-2015 19:27:59,19.888900462963
19,65,6,3,31-Jul-2015 19:31:47,19.8915393518519
20,65,6,4,31-Jul-2015 19:32:54,19.8923148148148
21,65,7,1,01-Aug-2015 22:17:09,21.0063773148148
22,65,7,2,01-Aug-2015 22:18:41,21.0074421296296
23,63,7,3,01-Aug-2015 22:21:08,21.0091435185185
24,64,7,4,01-Aug-2015 23:02:37,21.0379513888889
25,63,7,5,01-Aug-2015 23:03:47,21.0387615740741
26,64,7,6,01-Aug-2015 23:04:51,21.0395023148148
27,63,7,7,01-Aug-2015 23:05:56,21.0402546296296
28,66,8,1,02-Aug-2015 22:50:54,22.0298148148148
29,62,9,1,30-Aug-2015 11:54:15,49.5738078703704
30,65,9,2,30-Aug-2015 11:55:48,49.5748842592593
31,67,9,3,30-Aug-2015 11:58:19,49.5766319444445
32,65,9,4,30-Aug-2015 11:59:25,49.5773958333333
33,65,9,5,30-Aug-2015 12:00:29,49.5781365740741
34,NaN,10,1,03-Oct-2015 07:20:11,83.3834837962963
35,64,10,2,03-Oct-2015 07:21:25,83.3843402777778
36,63,10,3,03-Oct-2015 07:22:30,83.3850925925926
37,63,10,4,03-Oct-2015 07:23:57,83.386099537037
38,64,11,1,21-Oct-2015 16:50:50,101.779768518519
39,67,11,2,21-Oct-2015 16:51:55,101.780520833333
40,66,11,3,21-Oct-2015 16:53:04,101.781319444444
41,68,12,1,22-Oct-2015 09:44:46,102.483888888889
42,67,12,2,22-Oct-2015 09:45:59,102.484733796296
43,64,12,3,22-Oct-2015 09:47:07,102.485520833333
44,64,12,4,22-Oct-2015 09:48:26,102.486435185185
45,66,12,5,22-Oct-2015 09:50:12,102.487662037037
46,64,12,6,22-Oct-2015 09:51:16,102.488402777778
47,66,12,7,22-Oct-2015 09:52:20,102.489143518519
48,67,13,1,23-Oct-2015 09:58:24,103.493356481481
49,67,13,2,23-Oct-2015 09:59:29,103.494108796296
50,70,13,3,23-Oct-2015 10:00:34,103.494861111111
51,66,14,1,24-Nov-2015 16:01:56,135.745810185185
52,66,14,2,24-Nov-2015 16:03:03,135.746585648148
53,65,14,3,24-Nov-2015 16:04:08,135.747337962963
54,66,14,4,24-Nov-2015 16:05:19,135.748159722222
