gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,35,1,1,18-Nov-2016 08:53:55,0
2,38,2,1,19-Nov-2016 11:47:22,1.12045138888889
3,42,3,1,22-Nov-2016 10:50:56,4.08126157407407
4,48,3,2,22-Nov-2016 10:52:07,4.08208333333333
5,42,4,1,22-Nov-2016 16:34:09,4.31960648148148
6,48,4,2,22-Nov-2016 16:35:29,4.32053240740741
7,47,4,3,22-Nov-2016 16:36:37,4.32131944444444
8,46,4,4,22-Nov-2016 16:37:47,4.32212962962963
9,47,5,1,06-Dec-2016 16:24:59,18.3132407407407
10,52,5,2,06-Dec-2016 16:26:10,18.3140625
11,49,5,3,06-Dec-2016 16:27:33,18.3150231481481
12,50,5,4,06-Dec-2016 16:28:43,18.3158333333333
13,50,5,5,06-Dec-2016 16:29:57,18.3166898148148
14,50,5,6,06-Dec-2016 16:31:05,18.3174768518519
15,52,5,7,06-Dec-2016 16:32:14,18.318275462963
16,53,5,8,06-Dec-2016 16:33:22,18.3190625
17,54,5,9,06-Dec-2016 16:34:36,18.3199189814815
18,56,6,1,15-Dec-2016 13:08:22,27.1767013888889
19,57,6,2,15-Dec-2016 13:09:29,27.1774768518518
20,56,6,3,15-Dec-2016 13:10:35,27.1782407407407
21,55,6,4,15-Dec-2016 13:11:40,27.1789930555556
22,59,6,5,15-Dec-2016 13:12:46,27.1797569444444
23,58,6,6,15-Dec-2016 13:13:53,27.1805324074074
24,59,6,7,15-Dec-2016 13:15:00,27.1813078703704
25,55,6,8,15-Dec-2016 13:16:05,27.1820601851852
26,57,6,9,15-Dec-2016 13:17:09,27.1828009259259
27,55,7,1,17-Dec-2016 12:10:57,29.1368287037037
28,56,8,1,17-Dec-2016 16:44:11,29.3265740740741
29,56,8,2,17-Dec-2016 16:45:35,29.3275462962963
30,57,8,3,17-Dec-2016 16:48:36,29.3296412037037
31,57,8,4,17-Dec-2016 16:49:40,29.3303819444445
32,58,8,5,17-Dec-2016 16:50:46,29.3311458333333
33,56,8,6,17-Dec-2016 16:52:39,29.3324537037037
34,58,8,7,17-Dec-2016 16:53:42,29.3331828703704
35,61,8,8,17-Dec-2016 16:54:47,29.3339351851852
36,56,8,9,17-Dec-2016 16:56:05,29.334837962963
37,54,9,1,18-Jan-2017 19:25:07,61.4383333333333
38,55,9,2,18-Jan-2017 19:26:10,61.4390625
39,55,10,1,19-Jun-2017 14:33:55,213.236111111111
40,53,10,2,19-Jun-2017 14:36:00,213.23755787037
41,56,10,3,19-Jun-2017 14:40:54,213.240960648148
42,51,11,1,11-Sep-2017 17:36:52,297.363159722222
43,53,11,2,11-Sep-2017 17:39:28,297.364965277778
44,54,11,3,11-Sep-2017 17:40:35,297.365740740741
45,58,11,4,11-Sep-2017 17:42:46,297.367256944444
46,57,11,5,11-Sep-2017 17:43:53,297.368032407407
47,51,11,6,11-Sep-2017 17:45:13,297.368958333333
48,56,11,7,11-Sep-2017 17:46:15,297.369675925926
49,57,12,1,12-Sep-2017 18:13:49,298.388819444444
50,55,12,2,12-Sep-2017 18:17:23,298.391296296296
51,54,12,3,12-Sep-2017 18:18:30,298.392071759259
52,55,13,1,10-Oct-2017 17:42:12,326.366863425926
53,53,13,2,10-Oct-2017 17:43:13,326.367569444444
54,54,13,3,10-Oct-2017 17:44:27,326.368425925926
55,56,13,4,10-Oct-2017 17:46:05,326.369560185185
