gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,59,1,1,16-Apr-2017 08:41:38,0
2,62,1,2,16-Apr-2017 08:42:53,0.000868055555555556
3,63,1,3,16-Apr-2017 08:43:58,0.00162037037037037
4,60,1,4,16-Apr-2017 08:45:02,0.00236111111111111
5,64,1,5,16-Apr-2017 08:46:07,0.00311342592592593
6,60,1,6,16-Apr-2017 08:47:14,0.00388888888888889
7,61,2,1,20-Apr-2017 06:24:01,3.90443287037037
8,64,2,2,20-Apr-2017 06:25:52,3.90571759259259
9,67,2,3,20-Apr-2017 06:27:30,3.90685185185185
10,67,2,4,20-Apr-2017 06:28:46,3.90773148148148
11,66,3,1,20-Apr-2017 15:10:44,4.27020833333333
12,68,3,2,20-Apr-2017 15:11:50,4.27097222222222
13,68,3,3,20-Apr-2017 15:12:54,4.27171296296296
14,68,3,4,20-Apr-2017 15:14:02,4.2725
15,66,3,5,20-Apr-2017 15:15:07,4.27325231481482
16,69,4,1,25-Apr-2017 10:07:29,9.05961805555556
17,71,4,2,25-Apr-2017 10:08:37,9.06040509259259
18,70,4,3,25-Apr-2017 10:09:43,9.06116898148148
19,70,4,4,25-Apr-2017 10:10:48,9.0619212962963
20,72,4,5,25-Apr-2017 10:11:56,9.06270833333333
21,73,4,6,25-Apr-2017 10:13:27,9.06376157407407
22,74,4,7,25-Apr-2017 10:14:43,9.0646412037037
23,68,5,1,27-Apr-2017 19:54:13,11.4670717592593
24,70,5,2,27-Apr-2017 19:55:37,11.4680439814815
25,67,5,3,27-Apr-2017 19:56:43,11.4688078703704
26,70,5,4,27-Apr-2017 19:57:49,11.4695717592593
27,72,5,5,27-Apr-2017 19:58:56,11.4703472222222
28,70,5,6,27-Apr-2017 20:00:03,11.4711226851852
29,70,5,7,27-Apr-2017 20:01:15,11.4719560185185
30,68,6,1,02-May-2017 20:18:28,16.483912037037
31,70,6,2,02-May-2017 20:19:36,16.4846990740741
32,71,7,1,07-May-2017 18:18:58,21.4009259259259
33,71,7,2,07-May-2017 18:20:02,21.4016666666667
34,70,7,3,07-May-2017 18:21:04,21.4023842592593
35,71,7,4,07-May-2017 18:22:09,21.4031365740741
36,73,7,5,07-May-2017 18:23:12,21.4038657407407
37,71,7,6,07-May-2017 18:24:14,21.4045833333333
38,68,8,1,09-May-2017 06:43:18,22.9178240740741
39,70,8,2,09-May-2017 06:44:30,22.9186574074074
40,72,9,1,10-May-2017 15:11:20,24.270625
41,71,10,1,10-May-2017 20:41:22,24.4998148148148
42,74,10,2,10-May-2017 20:42:25,24.5005439814815
43,74,10,3,10-May-2017 20:43:29,24.5012847222222
44,71,10,4,10-May-2017 20:44:31,24.5020023148148
45,73,10,5,10-May-2017 20:45:33,24.5027199074074
46,73,10,6,10-May-2017 20:46:38,24.5034722222222
47,75,10,7,10-May-2017 20:47:43,24.504224537037
48,72,10,8,10-May-2017 20:48:46,24.5049537037037
49,71,10,9,10-May-2017 20:49:48,24.5056712962963
50,70,10,10,10-May-2017 20:50:52,24.506412037037
51,73,10,11,10-May-2017 20:51:55,24.5071412037037
52,68,11,1,21-May-2017 21:05:08,35.5163194444444
53,70,11,2,21-May-2017 21:06:15,35.5170949074074
54,71,12,1,22-May-2017 14:48:46,36.2549537037037
55,73,12,2,22-May-2017 14:49:54,36.2557407407407
56,72,13,1,17-Jun-2017 18:20:43,62.4021412037037
57,73,13,2,17-Jun-2017 18:21:50,62.4029166666667
58,71,13,3,17-Jun-2017 18:22:59,62.4037152777778
59,74,13,4,17-Jun-2017 18:24:06,62.4044907407407
60,73,13,5,17-Jun-2017 18:25:50,62.4056944444444
61,67,14,1,21-Aug-2017 06:20:09,126.901747685185
