gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,56,1,1,28-Jan-2014 12:03:08,0
2,59,1,2,28-Jan-2014 12:26:21,0.0161226851851852
3,64,1,3,28-Jan-2014 12:27:33,0.0169560185185185
4,63,2,1,28-Jan-2014 19:41:53,0.318576388888889
5,67,2,2,28-Jan-2014 19:42:58,0.319328703703704
6,67,2,3,28-Jan-2014 19:44:02,0.320069444444444
7,65,2,4,28-Jan-2014 19:45:07,0.320821759259259
8,69,2,5,28-Jan-2014 19:46:12,0.321574074074074
9,67,2,6,28-Jan-2014 19:47:37,0.32255787037037
10,68,2,7,28-Jan-2014 19:48:49,0.323391203703704
11,67,2,8,28-Jan-2014 19:50:18,0.324421296296296
12,69,2,9,28-Jan-2014 19:51:39,0.325358796296296
13,68,2,10,28-Jan-2014 19:52:42,0.326087962962963
14,70,2,11,28-Jan-2014 19:53:45,0.32681712962963
15,70,2,12,28-Jan-2014 19:54:47,0.327534722222222
16,68,2,13,28-Jan-2014 19:56:53,0.328993055555556
17,73,2,14,28-Jan-2014 19:58:38,0.330208333333333
18,67,3,1,29-Jan-2014 07:48:35,0.823229166666667
19,64,4,1,05-Feb-2014 07:12:14,7.79798611111111
20,71,4,2,05-Feb-2014 07:13:20,7.79875
21,71,4,3,05-Feb-2014 07:14:45,7.7997337962963
22,71,4,4,05-Feb-2014 07:16:07,7.80068287037037
23,73,4,5,05-Feb-2014 07:17:12,7.80143518518519
24,68,4,6,05-Feb-2014 07:18:15,7.80216435185185
25,69,4,7,05-Feb-2014 07:19:18,7.80289351851852
26,72,4,8,05-Feb-2014 07:20:24,7.80365740740741
27,71,4,9,05-Feb-2014 07:21:27,7.80438657407407
28,71,4,10,05-Feb-2014 07:22:31,7.80512731481482
29,67,5,1,14-Feb-2014 18:02:13,17.2493634259259
30,66,5,2,14-Feb-2014 18:03:16,17.2500925925926
31,75,5,3,14-Feb-2014 18:04:18,17.2508101851852
32,66,6,1,30-Nov-2014 20:11:33,306.339178240741
33,73,6,2,30-Nov-2014 20:12:38,306.339930555556
34,75,6,3,30-Nov-2014 20:13:42,306.340671296296
35,75,6,4,30-Nov-2014 20:14:47,306.341423611111
36,75,6,5,30-Nov-2014 20:15:50,306.342152777778
37,70,7,1,21-Dec-2014 15:07:37,327.128113425926
38,67,7,2,21-Dec-2014 15:08:41,327.128854166667
39,70,8,1,09-May-2015 19:45:59,466.321423611111
40,69,8,2,09-May-2015 19:47:03,466.322164351852
41,69,8,3,09-May-2015 19:48:08,466.322916666667
42,73,9,1,07-Aug-2015 16:58:10,556.204884259259
43,75,9,2,07-Aug-2015 16:59:15,556.205636574074
44,65,10,1,27-Aug-2015 05:38:26,575.732847222222
45,69,10,2,27-Aug-2015 05:39:28,575.733564814815
46,69,10,3,27-Aug-2015 05:40:52,575.734537037037
