gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,52,1,1,04-Sep-2014 23:40:05,0
2,62,1,2,04-Sep-2014 23:41:30,0.000983796296296296
3,63,1,3,04-Sep-2014 23:45:22,0.00366898148148148
4,63,1,4,04-Sep-2014 23:46:40,0.00457175925925926
5,67,2,1,05-Sep-2014 15:51:23,0.674513888888889
6,67,2,2,05-Sep-2014 15:57:11,0.678541666666667
7,72,3,1,06-Sep-2014 11:55:25,1.51064814814815
8,67,4,1,08-Sep-2014 21:28:26,3.90857638888889
9,67,4,2,08-Sep-2014 21:29:47,3.90951388888889
10,67,4,3,08-Sep-2014 21:30:49,3.91023148148148
11,71,4,4,08-Sep-2014 21:31:53,3.91097222222222
12,69,4,5,08-Sep-2014 21:33:10,3.91186342592593
13,69,4,6,08-Sep-2014 21:36:06,3.91390046296296
14,68,4,7,08-Sep-2014 21:38:32,3.91559027777778
15,72,5,1,17-Sep-2014 22:46:01,12.9624537037037
16,71,5,2,17-Sep-2014 22:47:31,12.9634953703704
17,73,5,3,17-Sep-2014 22:48:59,12.9645138888889
