gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,43,1,1,10-Jun-2016 16:48:06,0
2,43,2,1,12-Jun-2016 05:48:10,1.54171296296296
3,48,3,1,19-Jun-2016 08:41:12,8.661875
4,52,4,1,21-Jun-2016 07:07:12,10.5965972222222
5,54,4,2,21-Jun-2016 07:08:19,10.5973726851852
6,50,5,1,19-Jul-2016 17:38:03,39.0346875
7,57,5,2,19-Jul-2016 17:39:27,39.0356597222222
8,54,6,1,24-Aug-2016 10:07:30,74.7218055555556
9,58,6,2,24-Aug-2016 10:08:42,74.7226388888889
10,56,6,3,24-Aug-2016 10:09:48,74.7234027777778
11,59,6,4,24-Aug-2016 10:10:53,74.7241550925926
12,46,7,1,21-Dec-2016 20:03:03,194.135381944444
13,54,7,2,21-Dec-2016 20:04:12,194.136180555556
14,54,7,3,21-Dec-2016 20:05:17,194.13693287037
15,56,7,4,21-Dec-2016 20:06:24,194.137708333333
16,55,7,5,21-Dec-2016 20:07:30,194.138472222222
17,57,7,6,21-Dec-2016 20:08:36,194.139236111111
18,54,7,7,21-Dec-2016 20:09:41,194.139988425926
19,58,7,8,21-Dec-2016 20:10:50,194.140787037037
20,58,7,9,21-Dec-2016 20:11:55,194.141539351852
21,56,7,10,21-Dec-2016 20:13:00,194.142291666667
22,56,7,11,21-Dec-2016 20:14:12,194.143125
23,57,7,12,21-Dec-2016 20:15:20,194.143912037037
24,NaN,7,13,21-Dec-2016 20:16:29,194.144710648148
25,57,7,14,21-Dec-2016 20:17:35,194.145474537037
26,55,7,15,21-Dec-2016 20:18:57,194.146423611111
27,57,7,16,21-Dec-2016 20:20:06,194.147222222222
28,52,8,1,19-Feb-2017 12:46:39,253.832326388889
29,55,8,2,19-Feb-2017 12:47:46,253.833101851852
30,56,8,3,19-Feb-2017 12:48:49,253.833831018519
31,58,8,4,19-Feb-2017 12:49:56,253.834606481481
32,60,8,5,19-Feb-2017 12:50:58,253.835324074074
33,57,8,6,19-Feb-2017 12:52:02,253.836064814815
34,56,8,7,19-Feb-2017 12:53:04,253.836782407407
35,58,8,8,19-Feb-2017 12:54:08,253.837523148148
36,59,8,9,19-Feb-2017 12:55:10,253.838240740741
