gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,68,1,1,28-Jan-2015 21:51:25,0
2,67,1,2,28-Jan-2015 21:52:27,0.000717592592592593
3,65,1,3,28-Jan-2015 21:54:17,0.00199074074074074
4,69,1,4,28-Jan-2015 21:56:03,0.00321759259259259
5,72,1,5,28-Jan-2015 21:57:06,0.00394675925925926
6,71,1,6,28-Jan-2015 21:58:33,0.0049537037037037
7,71,2,1,15-Feb-2016 13:48:22,382.664548611111
8,71,2,2,15-Feb-2016 13:49:37,382.665416666667
9,71,2,3,15-Feb-2016 13:50:42,382.666168981481
10,68,2,4,15-Feb-2016 13:52:34,382.667465277778
11,71,2,5,15-Feb-2016 13:54:13,382.668611111111
12,68,3,1,13-Mar-2016 11:00:53,409.548240740741
13,70,3,2,13-Mar-2016 11:01:58,409.548993055555
14,65,3,3,13-Mar-2016 11:03:57,409.55037037037
15,67,4,1,31-Aug-2017 07:26:16,945.399201388889
16,70,4,2,31-Aug-2017 07:27:33,945.400092592593
17,68,4,3,31-Aug-2017 07:28:52,945.401006944444
18,66,4,4,31-Aug-2017 07:31:39,945.402939814815
19,65,4,5,31-Aug-2017 07:33:00,945.403877314815
20,67,4,6,31-Aug-2017 07:34:51,945.405162037037
21,67,4,7,31-Aug-2017 07:36:27,945.406273148148
22,72,4,8,31-Aug-2017 07:39:51,945.408634259259
23,NaN,5,1,15-Sep-2017 07:12:44,960.389803240741
24,66,5,2,15-Sep-2017 07:13:56,960.390636574074
25,60,5,3,15-Sep-2017 07:15:14,960.391539351852
26,66,5,4,15-Sep-2017 07:17:04,960.3928125
27,67,5,5,15-Sep-2017 07:18:15,960.393634259259
28,69,5,6,15-Sep-2017 07:19:30,960.394502314815
29,68,5,7,15-Sep-2017 07:21:02,960.39556712963
30,68,5,8,15-Sep-2017 07:22:28,960.3965625
31,65,5,9,15-Sep-2017 07:24:08,960.397719907407
32,62,5,10,15-Sep-2017 07:26:37,960.399444444444
33,66,6,1,24-Sep-2017 11:53:25,969.584722222222
34,71,6,2,24-Sep-2017 11:54:47,969.585671296296
35,67,6,3,24-Sep-2017 11:56:12,969.586655092592
36,67,6,4,24-Sep-2017 11:58:20,969.588136574074
37,64,7,1,25-Sep-2017 21:14:02,970.974039351852
38,65,7,2,25-Sep-2017 21:15:37,970.975138888889
