gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,44,1,1,04-Jan-2015 09:48:31,0
2,48,1,2,04-Jan-2015 09:50:15,0.0012037037037037
3,49,1,3,04-Jan-2015 09:58:12,0.00672453703703704
4,50,1,4,04-Jan-2015 10:01:15,0.00884259259259259
5,52,1,5,04-Jan-2015 10:02:19,0.00958333333333333
6,51,2,1,11-Jan-2015 05:50:47,6.83490740740741
7,54,2,2,11-Jan-2015 05:52:24,6.83603009259259
8,52,2,3,11-Jan-2015 05:53:43,6.83694444444444
9,54,2,4,11-Jan-2015 05:55:36,6.83825231481481
10,NaN,2,5,11-Jan-2015 05:56:56,6.83917824074074
11,54,2,6,11-Jan-2015 05:58:09,6.84002314814815
12,51,3,1,22-Jan-2015 04:27:15,17.7768981481481
13,53,3,2,22-Jan-2015 04:28:28,17.7777430555556
14,56,3,3,22-Jan-2015 04:29:35,17.7785185185185
15,54,3,4,22-Jan-2015 04:31:14,17.7796643518519
16,55,3,5,22-Jan-2015 04:32:27,17.7805092592593
17,55,3,6,22-Jan-2015 04:33:43,17.7813888888889
18,54,3,7,22-Jan-2015 04:34:58,17.7822569444444
19,52,3,8,22-Jan-2015 04:36:11,17.7831018518519
20,47,4,1,20-Mar-2015 06:04:11,74.844212962963
21,54,4,2,20-Mar-2015 06:05:19,74.845
22,46,5,1,12-Jul-2017 04:46:36,919.790335648148
23,50,5,2,12-Jul-2017 04:48:10,919.791423611111
24,54,5,3,12-Jul-2017 04:49:18,919.792210648148
25,55,5,4,12-Jul-2017 04:50:45,919.793217592593
26,53,5,5,12-Jul-2017 04:51:55,919.794027777778
27,53,5,6,12-Jul-2017 04:53:13,919.794930555556
28,52,5,7,12-Jul-2017 04:54:21,919.795717592593
29,48,6,1,21-Jul-2017 04:27:23,928.776990740741
30,54,6,2,21-Jul-2017 04:28:31,928.777777777778
31,55,6,3,21-Jul-2017 04:29:41,928.778587962963
32,55,6,4,21-Jul-2017 04:30:58,928.779479166667
33,55,6,5,21-Jul-2017 04:32:02,928.780219907408
34,55,6,6,21-Jul-2017 04:33:08,928.780983796296
