gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,43,1,1,18-Mar-2017 12:31:47,0
2,54,2,1,25-Mar-2017 05:48:00,6.71959490740741
3,50,2,2,25-Mar-2017 05:49:16,6.72047453703704
4,56,3,1,25-Apr-2017 09:18:03,37.865462962963
5,56,3,2,25-Apr-2017 09:35:12,37.8773726851852
6,58,3,3,25-Apr-2017 09:36:26,37.8782291666667
7,57,3,4,25-Apr-2017 09:37:36,37.8790393518519
8,57,3,5,25-Apr-2017 09:38:45,37.879837962963
9,59,4,1,30-Apr-2017 13:57:15,43.0593518518519
10,61,4,2,30-Apr-2017 13:58:23,43.0601388888889
11,60,4,3,30-Apr-2017 14:19:11,43.0745833333333
12,56,4,4,30-Apr-2017 14:20:32,43.0755208333333
13,60,4,5,30-Apr-2017 14:21:38,43.0762847222222
14,57,5,1,02-May-2017 10:11:15,44.9024074074074
15,57,5,2,02-May-2017 10:12:35,44.9033333333333
16,56,5,3,02-May-2017 10:13:47,44.9041666666667
17,57,5,4,02-May-2017 10:14:49,44.9048842592593
18,59,5,5,02-May-2017 10:15:57,44.9056712962963
19,59,5,6,02-May-2017 10:17:03,44.9064351851852
20,58,5,7,02-May-2017 10:18:11,44.9072222222222
21,56,5,8,02-May-2017 10:19:12,44.9079282407407
22,55,5,9,02-May-2017 10:20:17,44.9086805555556
23,57,6,1,02-May-2017 19:51:11,45.3051388888889
24,59,7,1,10-May-2017 17:40:50,53.2146180555556
