gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,30,1,1,09-Nov-2016 19:16:43,0
2,34,1,2,09-Nov-2016 19:18:47,0.00143518518518519
3,38,1,3,09-Nov-2016 19:20:06,0.00234953703703704
4,39,1,4,09-Nov-2016 19:22:28,0.00399305555555556
5,39,1,5,09-Nov-2016 19:23:46,0.00489583333333333
6,35,2,1,11-Nov-2016 15:52:30,1.85818287037037
7,40,2,2,11-Nov-2016 15:53:45,1.85905092592593
8,NaN,2,3,11-Nov-2016 15:56:39,1.86106481481482
9,41,2,4,11-Nov-2016 15:58:22,1.86225694444444
10,45,2,5,11-Nov-2016 15:59:32,1.86306712962963
11,45,2,6,11-Nov-2016 16:01:10,1.86420138888889
12,48,2,7,11-Nov-2016 16:02:29,1.86511574074074
13,45,2,8,11-Nov-2016 16:04:40,1.86663194444444
14,41,3,1,15-Nov-2016 22:51:15,6.14898148148148
15,46,3,2,15-Nov-2016 22:52:37,6.14993055555556
16,46,3,3,15-Nov-2016 22:53:59,6.15087962962963
17,45,3,4,15-Nov-2016 22:55:26,6.15188657407407
18,46,3,5,15-Nov-2016 22:56:59,6.15296296296296
19,48,3,6,15-Nov-2016 22:59:18,6.15457175925926
20,38,4,1,18-Jan-2017 19:54:26,70.0261921296296
21,42,4,2,18-Jan-2017 19:55:43,70.0270833333333
22,46,4,3,18-Jan-2017 19:57:01,70.0279861111111
23,47,4,4,18-Jan-2017 19:58:11,70.0287962962963
24,46,4,5,18-Jan-2017 19:59:45,70.0298842592593
25,42,5,1,26-Feb-2017 20:25:55,109.048055555556
26,50,5,2,26-Feb-2017 20:29:42,109.05068287037
27,52,5,3,26-Feb-2017 20:31:09,109.051689814815
28,45,6,1,16-Apr-2017 19:49:43,158.022916666667
29,50,6,2,16-Apr-2017 19:51:26,158.024108796296
30,49,6,3,16-Apr-2017 19:53:11,158.025324074074
31,53,6,4,16-Apr-2017 19:54:36,158.02630787037
32,50,6,5,16-Apr-2017 19:56:08,158.027372685185
33,53,6,6,16-Apr-2017 19:57:27,158.028287037037
34,51,6,7,16-Apr-2017 19:59:12,158.029502314815
35,53,6,8,16-Apr-2017 20:00:48,158.030613425926
36,52,6,9,16-Apr-2017 20:02:15,158.03162037037
37,55,6,10,16-Apr-2017 20:03:37,158.032569444444
38,53,7,1,18-Apr-2017 19:54:31,160.02625
39,52,7,2,18-Apr-2017 19:56:45,160.027800925926
40,53,7,3,18-Apr-2017 19:58:14,160.028831018519
41,52,7,4,18-Apr-2017 20:00:27,160.03037037037
42,54,7,5,18-Apr-2017 20:01:51,160.031342592593
43,54,7,6,18-Apr-2017 20:03:14,160.032303240741
44,50,7,7,18-Apr-2017 20:04:39,160.033287037037
45,55,7,8,18-Apr-2017 20:06:25,160.034513888889
46,55,7,9,18-Apr-2017 20:08:54,160.036238425926
47,55,7,10,18-Apr-2017 20:10:48,160.03755787037
48,55,7,11,18-Apr-2017 20:13:13,160.039236111111
49,55,7,12,18-Apr-2017 20:14:56,160.040428240741
50,55,7,13,18-Apr-2017 20:16:25,160.041458333333
51,54,7,14,18-Apr-2017 20:17:50,160.04244212963
52,55,7,15,18-Apr-2017 20:19:29,160.043587962963
53,54,7,16,18-Apr-2017 20:20:56,160.044594907407
54,55,7,17,18-Apr-2017 20:22:15,160.045509259259
55,55,7,18,18-Apr-2017 20:23:39,160.046481481482
56,53,7,19,18-Apr-2017 20:25:06,160.047488425926
57,52,7,20,18-Apr-2017 20:26:31,160.048472222222
58,54,7,21,18-Apr-2017 20:27:57,160.049467592593
59,56,7,22,18-Apr-2017 20:29:23,160.050462962963
60,55,7,23,18-Apr-2017 20:32:34,160.052673611111
61,51,8,1,30-Apr-2017 16:03:44,171.865983796296
62,53,8,2,30-Apr-2017 16:05:26,171.867164351852
63,58,8,3,30-Apr-2017 16:06:55,171.868194444445
64,55,8,4,30-Apr-2017 16:09:29,171.869976851852
65,56,8,5,30-Apr-2017 16:11:12,171.871168981482
66,57,8,6,30-Apr-2017 16:12:44,171.872233796296
67,57,8,7,30-Apr-2017 16:14:14,171.873275462963
68,58,8,8,30-Apr-2017 16:16:13,171.874652777778
69,60,8,9,30-Apr-2017 16:17:54,171.875821759259
70,56,8,10,30-Apr-2017 16:21:03,171.878009259259
71,59,8,11,30-Apr-2017 16:22:34,171.8790625
72,51,9,1,12-May-2017 19:18:38,184.001331018519
73,54,9,2,12-May-2017 19:20:45,184.002800925926
74,53,9,3,12-May-2017 19:27:01,184.007152777778
75,55,9,4,12-May-2017 19:28:32,184.008206018519
76,52,9,5,12-May-2017 19:31:15,184.010092592593
77,56,9,6,12-May-2017 19:32:45,184.011134259259
78,55,9,7,12-May-2017 19:34:20,184.012233796296
79,56,9,8,12-May-2017 19:35:45,184.013217592593
80,57,9,9,12-May-2017 19:37:08,184.014178240741
81,56,9,10,12-May-2017 19:39:40,184.0159375
82,58,9,11,12-May-2017 19:41:09,184.016967592593
83,56,9,12,12-May-2017 19:43:26,184.018553240741
84,55,9,13,12-May-2017 19:45:55,184.020277777778
85,54,9,14,12-May-2017 19:47:21,184.021273148148
86,55,9,15,12-May-2017 19:49:16,184.022604166667
87,56,9,16,12-May-2017 19:50:55,184.02375
88,55,9,17,12-May-2017 19:53:13,184.025347222222
89,55,9,18,12-May-2017 19:55:25,184.026875
90,55,9,19,12-May-2017 19:56:50,184.027858796296
91,53,9,20,12-May-2017 19:58:28,184.028993055556
92,56,9,21,12-May-2017 20:00:18,184.030266203704
93,56,9,22,12-May-2017 20:01:50,184.031331018519
94,55,9,23,12-May-2017 20:03:23,184.032407407408
95,57,9,24,12-May-2017 20:04:44,184.033344907407
96,58,9,25,12-May-2017 20:07:08,184.035011574074
97,56,9,26,12-May-2017 20:08:33,184.03599537037
98,55,9,27,12-May-2017 20:09:59,184.036990740741
99,56,9,28,12-May-2017 20:11:41,184.038171296296
100,60,9,29,12-May-2017 20:13:02,184.039108796296
101,56,9,30,12-May-2017 20:15:26,184.040775462963
102,53,9,31,12-May-2017 20:17:00,184.041863425926
103,54,9,32,12-May-2017 20:18:47,184.043101851852
104,54,9,33,12-May-2017 20:20:10,184.0440625
105,NaN,9,34,12-May-2017 20:21:37,184.045069444445
106,53,9,35,12-May-2017 20:23:09,184.046134259259
107,55,9,36,12-May-2017 20:25:01,184.047430555556
108,56,9,37,12-May-2017 20:26:24,184.048391203704
109,56,9,38,12-May-2017 20:28:31,184.049861111111
110,55,9,39,12-May-2017 20:29:54,184.050821759259
111,56,9,40,12-May-2017 20:31:44,184.052094907407
112,55,9,41,12-May-2017 20:33:11,184.053101851852
113,57,9,42,12-May-2017 20:34:43,184.054166666667
114,54,9,43,12-May-2017 20:36:44,184.05556712963
115,55,9,44,12-May-2017 20:38:10,184.0565625
116,55,9,45,12-May-2017 20:40:01,184.057847222222
117,53,9,46,12-May-2017 20:41:49,184.059097222222
118,55,9,47,12-May-2017 20:43:11,184.060046296296
119,54,9,48,12-May-2017 20:45:50,184.061886574074
120,NaN,9,49,12-May-2017 20:48:45,184.063912037037
121,57,9,50,12-May-2017 20:50:08,184.064872685185
122,56,9,51,12-May-2017 20:51:31,184.065833333333
123,56,9,52,12-May-2017 20:53:04,184.066909722222
124,57,9,53,12-May-2017 20:55:59,184.068935185185
125,57,9,54,12-May-2017 20:57:22,184.069895833333
126,57,10,1,05-Jun-2017 16:49:33,207.897800925926
127,55,10,2,05-Jun-2017 16:52:04,207.899548611111
128,58,10,3,05-Jun-2017 16:53:55,207.900833333333
