gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,41,1,1,21-Apr-2014 20:08:20,0
2,43,1,2,21-Apr-2014 20:19:12,0.0075462962962963
3,48,1,3,21-Apr-2014 20:20:32,0.00847222222222222
4,50,1,4,21-Apr-2014 20:21:51,0.00938657407407407
5,52,1,5,21-Apr-2014 20:23:00,0.0101851851851852
6,49,1,6,21-Apr-2014 20:24:09,0.0109837962962963
7,47,1,7,21-Apr-2014 20:25:45,0.0120949074074074
8,50,1,8,21-Apr-2014 20:27:12,0.0131018518518519
9,52,1,9,21-Apr-2014 20:28:29,0.0139930555555556
10,48,2,1,22-Apr-2014 19:30:46,0.973912037037037
11,52,2,2,22-Apr-2014 19:32:02,0.974791666666667
12,52,2,3,22-Apr-2014 19:38:33,0.97931712962963
13,54,2,4,22-Apr-2014 19:39:43,0.980127314814815
14,54,3,1,25-Apr-2014 18:45:56,3.94277777777778
15,55,3,2,25-Apr-2014 18:48:17,3.94440972222222
16,56,3,3,25-Apr-2014 18:49:35,3.9453125
17,59,3,4,25-Apr-2014 18:50:50,3.94618055555556
18,56,3,5,25-Apr-2014 18:52:06,3.94706018518518
19,54,4,1,29-Apr-2014 19:46:57,7.98515046296296
20,NaN,4,2,29-Apr-2014 19:48:03,7.98591435185185
21,59,4,3,29-Apr-2014 19:49:07,7.98665509259259
22,58,4,4,29-Apr-2014 19:50:11,7.98739583333333
23,60,4,5,29-Apr-2014 19:52:46,7.98918981481482
24,63,4,6,29-Apr-2014 19:54:00,7.9900462962963
25,58,4,7,29-Apr-2014 19:55:19,7.99096064814815
26,58,4,8,29-Apr-2014 19:56:30,7.99178240740741
27,59,4,9,29-Apr-2014 19:57:43,7.99262731481481
28,58,4,10,29-Apr-2014 19:58:54,7.99344907407407
29,58,5,1,30-Apr-2014 20:24:08,9.01097222222222
30,58,5,2,30-Apr-2014 20:25:18,9.01178240740741
31,55,6,1,08-May-2014 17:58:59,16.9101736111111
32,56,6,2,08-May-2014 18:00:14,16.9110416666667
33,58,6,3,08-May-2014 18:01:21,16.9118171296296
34,53,7,1,01-Sep-2014 21:26:39,133.054386574074
35,57,7,2,01-Sep-2014 21:27:59,133.0553125
36,56,7,3,01-Sep-2014 21:29:04,133.056064814815
37,58,7,4,01-Sep-2014 21:30:12,133.056851851852
38,60,7,5,01-Sep-2014 21:31:17,133.057604166667
39,60,7,6,01-Sep-2014 21:32:28,133.058425925926
40,61,7,7,01-Sep-2014 21:33:51,133.059386574074
41,58,7,8,01-Sep-2014 21:35:18,133.060393518518
42,60,7,9,01-Sep-2014 21:36:38,133.061319444444
43,59,7,10,01-Sep-2014 21:38:01,133.062280092593
44,62,7,11,01-Sep-2014 21:39:57,133.063622685185
45,63,7,12,01-Sep-2014 21:41:36,133.064768518518
46,60,7,13,01-Sep-2014 21:42:55,133.06568287037
47,61,7,14,01-Sep-2014 21:55:04,133.07412037037
48,66,7,15,01-Sep-2014 21:56:08,133.074861111111
49,63,7,16,01-Sep-2014 21:57:16,133.075648148148
50,66,7,17,01-Sep-2014 21:58:19,133.076377314815
51,64,7,18,01-Sep-2014 21:59:37,133.077280092593
52,63,7,19,01-Sep-2014 22:00:43,133.078043981481
53,63,7,20,01-Sep-2014 22:02:24,133.079212962963
54,64,7,21,01-Sep-2014 22:03:28,133.079953703704
55,63,8,1,02-Sep-2014 18:36:00,133.93587962963
56,63,9,1,04-Sep-2014 22:24:47,136.094756944444
57,62,9,2,04-Sep-2014 22:25:55,136.095543981481
58,62,10,1,06-Sep-2014 22:12:13,138.086030092593
59,66,10,2,06-Sep-2014 22:13:23,138.086840277778
60,66,10,3,06-Sep-2014 22:29:25,138.097974537037
61,66,10,4,06-Sep-2014 22:31:27,138.099386574074
62,68,10,5,06-Sep-2014 22:32:32,138.100138888889
63,67,11,1,16-Sep-2014 21:00:09,148.035983796296
64,65,11,2,16-Sep-2014 21:04:00,148.038657407407
65,68,11,3,16-Sep-2014 21:05:17,148.039548611111
66,66,11,4,16-Sep-2014 21:07:02,148.040763888889
67,67,11,5,16-Sep-2014 21:10:08,148.042916666667
68,67,11,6,16-Sep-2014 21:11:18,148.043726851852
69,66,11,7,16-Sep-2014 21:13:24,148.045185185185
70,68,11,8,16-Sep-2014 21:15:39,148.046747685185
71,65,11,9,16-Sep-2014 21:18:49,148.048946759259
