gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,53,1,1,18-Oct-2015 18:08:04,0
2,62,2,1,21-Oct-2015 13:02:28,2.78777777777778
3,61,3,1,25-Oct-2015 09:07:29,6.62459490740741
4,65,4,1,26-Oct-2015 04:49:04,7.44513888888889
5,66,4,2,26-Oct-2015 04:50:09,7.4458912037037
6,67,5,1,28-Oct-2015 11:17:23,9.71480324074074
7,67,5,2,28-Oct-2015 11:18:30,9.7155787037037
8,70,5,3,28-Oct-2015 11:19:33,9.71630787037037
9,65,6,1,29-Oct-2015 10:33:49,10.6845486111111
10,68,7,1,02-Nov-2015 17:00:49,14.9532986111111
11,68,7,2,02-Nov-2015 17:01:54,14.9540509259259
12,69,7,3,02-Nov-2015 17:03:03,14.954849537037
13,70,7,4,02-Nov-2015 17:04:06,14.9555787037037
14,69,7,5,02-Nov-2015 17:05:08,14.9562962962963
15,70,7,6,02-Nov-2015 17:06:10,14.9570138888889
16,71,7,7,02-Nov-2015 17:07:11,14.9577199074074
17,70,7,8,02-Nov-2015 17:08:17,14.9584837962963
18,70,7,9,02-Nov-2015 17:09:19,14.9592013888889
19,70,8,1,06-Nov-2015 10:42:48,18.690787037037
20,67,8,2,06-Nov-2015 10:43:50,18.6915046296296
21,68,8,3,06-Nov-2015 10:44:52,18.6922222222222
22,69,8,4,06-Nov-2015 10:45:57,18.692974537037
23,70,8,5,06-Nov-2015 10:47:04,18.69375
24,70,8,6,06-Nov-2015 10:48:08,18.6944907407407
25,69,8,7,06-Nov-2015 10:49:12,18.6952314814815
26,70,8,8,06-Nov-2015 10:50:17,18.6959837962963
27,70,8,9,06-Nov-2015 10:51:18,18.6966898148148
28,70,8,10,06-Nov-2015 10:52:17,18.6973726851852
29,73,8,11,06-Nov-2015 10:53:30,18.6982175925926
30,72,8,12,06-Nov-2015 10:54:31,18.6989236111111
31,72,8,13,06-Nov-2015 10:55:40,18.6997222222222
32,72,8,14,06-Nov-2015 10:56:51,18.7005439814815
33,73,8,15,06-Nov-2015 10:58:07,18.7014236111111
34,72,8,16,06-Nov-2015 10:59:09,18.7021412037037
35,69,8,17,06-Nov-2015 11:00:12,18.7028703703704
36,73,8,18,06-Nov-2015 11:01:11,18.7035532407407
37,NaN,8,19,06-Nov-2015 11:02:13,18.7042708333333
38,70,8,20,06-Nov-2015 11:03:16,18.705
39,73,8,21,06-Nov-2015 11:04:19,18.7057291666667
40,68,9,1,23-Nov-2015 19:08:30,36.0419675925926
41,67,9,2,23-Nov-2015 19:09:33,36.0426967592593
42,72,9,3,23-Nov-2015 19:10:41,36.0434837962963
43,71,9,4,23-Nov-2015 19:12:04,36.0444444444445
44,69,9,5,23-Nov-2015 19:13:07,36.0451736111111
45,71,9,6,23-Nov-2015 19:14:08,36.0458796296296
46,71,9,7,23-Nov-2015 19:15:13,36.0466319444445
