gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,32,1,1,02-Jan-2016 09:00:15,0
2,38,1,2,02-Jan-2016 09:01:26,0.000821759259259259
3,37,2,1,03-Jan-2016 06:39:05,0.901967592592593
4,38,2,2,03-Jan-2016 06:40:15,0.902777777777778
5,41,2,3,03-Jan-2016 06:41:22,0.903553240740741
6,38,3,1,09-Jan-2016 08:04:06,6.96100694444444
7,45,3,2,09-Jan-2016 08:05:14,6.96179398148148
8,45,3,3,09-Jan-2016 08:06:21,6.96256944444445
9,41,4,1,22-Jan-2016 17:50:33,20.3682638888889
10,47,4,2,22-Jan-2016 17:51:36,20.3689930555556
11,46,4,3,22-Jan-2016 17:52:40,20.3697337962963
12,48,4,4,22-Jan-2016 17:53:44,20.370474537037
13,40,5,1,25-Jan-2016 18:24:49,23.3920601851852
14,45,5,2,25-Jan-2016 18:25:54,23.3928125
15,46,5,3,25-Jan-2016 18:26:57,23.3935416666667
16,47,5,4,25-Jan-2016 18:28:01,23.3942824074074
17,49,5,5,25-Jan-2016 18:29:04,23.3950115740741
18,49,6,1,26-Jan-2016 17:51:35,24.3689814814815
19,48,6,2,26-Jan-2016 17:52:41,24.3697453703704
20,49,6,3,26-Jan-2016 17:53:45,24.3704861111111
21,47,7,1,27-Jan-2016 17:48:17,25.3666898148148
22,53,7,2,27-Jan-2016 17:49:22,25.3674421296296
23,52,7,3,27-Jan-2016 17:50:27,25.3681944444444
24,46,8,1,17-Feb-2016 18:04:59,46.378287037037
25,49,8,2,17-Feb-2016 18:06:04,46.3790393518519
26,44,9,1,26-Feb-2016 19:07:51,55.4219444444444
27,44,9,2,26-Feb-2016 19:08:53,55.422662037037
28,45,9,3,26-Feb-2016 19:09:58,55.4234143518519
29,48,9,4,26-Feb-2016 19:11:01,55.4241435185185
30,49,9,5,26-Feb-2016 19:12:04,55.4248726851852
31,50,9,6,26-Feb-2016 19:13:08,55.4256134259259
32,49,9,7,26-Feb-2016 19:14:11,55.4263425925926
33,47,10,1,26-Apr-2016 17:20:05,115.347106481481
34,54,10,2,26-Apr-2016 17:21:14,115.347905092593
35,53,10,3,26-Apr-2016 17:22:21,115.348680555556
36,52,10,4,26-Apr-2016 17:23:30,115.349479166667
37,53,10,5,26-Apr-2016 17:24:37,115.35025462963
38,51,10,6,26-Apr-2016 17:25:43,115.351018518519
39,53,10,7,26-Apr-2016 17:26:53,115.351828703704
40,53,10,8,26-Apr-2016 17:28:03,115.352638888889
41,53,10,9,26-Apr-2016 17:29:12,115.3534375
