gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,51,1,1,29-Sep-2014 23:17:22,0
2,56,1,2,29-Sep-2014 23:18:31,0.000798611111111111
3,55,1,3,29-Sep-2014 23:19:38,0.00157407407407407
4,56,1,4,29-Sep-2014 23:20:44,0.00233796296296296
5,55,1,5,29-Sep-2014 23:21:50,0.00310185185185185
6,54,2,1,01-Oct-2014 23:43:40,2.01826388888889
7,60,2,2,01-Oct-2014 23:44:44,2.01900462962963
8,51,3,1,11-Oct-2014 07:45:47,11.3530671296296
9,56,3,2,11-Oct-2014 07:46:51,11.3538078703704
10,56,3,3,11-Oct-2014 07:47:55,11.3545486111111
11,57,3,4,11-Oct-2014 07:48:59,11.3552893518518
12,59,3,5,11-Oct-2014 07:50:05,11.3560532407407
13,59,4,1,20-Oct-2014 22:12:30,20.9549537037037
14,59,4,2,20-Oct-2014 22:13:35,20.9557060185185
15,59,4,3,20-Oct-2014 22:14:47,20.9565393518518
16,57,5,1,16-Nov-2014 20:43:19,47.8930208333333
17,62,5,2,16-Nov-2014 20:44:35,47.893900462963
18,64,5,3,16-Nov-2014 20:45:39,47.8946412037037
19,60,5,4,16-Nov-2014 20:47:09,47.8956828703704
20,62,5,5,16-Nov-2014 20:49:49,47.8975347222222
21,61,6,1,25-Nov-2014 22:19:31,56.9598263888889
22,63,6,2,25-Nov-2014 22:20:35,56.9605671296296
23,60,7,1,26-Nov-2014 08:31:13,57.3846180555555
24,66,7,2,26-Nov-2014 08:32:16,57.3853472222222
25,63,7,3,26-Nov-2014 08:33:19,57.3860763888889
26,62,7,4,26-Nov-2014 08:34:23,57.3868171296296
27,62,7,5,26-Nov-2014 08:35:24,57.3875231481481
28,61,7,6,26-Nov-2014 08:36:26,57.3882407407407
29,60,8,1,30-Nov-2014 18:35:59,61.8045949074074
30,66,8,2,30-Nov-2014 18:37:11,61.8054282407407
31,62,9,1,03-Dec-2014 20:24:37,64.8800347222222
32,62,9,2,03-Dec-2014 20:28:35,64.8827893518518
33,65,9,3,03-Dec-2014 20:29:46,64.8836111111111
