gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,41,1,1,01-Oct-2013 23:39:31,0
2,66,2,1,11-Mar-2014 23:32:41,160.99525462963
3,72,2,2,11-Mar-2014 23:33:52,160.996076388889
4,69,2,3,11-Mar-2014 23:34:59,160.996851851852
5,71,2,4,11-Mar-2014 23:36:03,160.997592592593
6,74,2,5,11-Mar-2014 23:37:13,160.998402777778
7,74,2,6,11-Mar-2014 23:38:17,160.999143518519
8,73,2,7,11-Mar-2014 23:39:23,160.999907407407
9,70,2,8,11-Mar-2014 23:41:15,161.001203703704
10,73,2,9,11-Mar-2014 23:42:36,161.002141203704
11,70,2,10,11-Mar-2014 23:44:12,161.003252314815
12,71,2,11,11-Mar-2014 23:46:07,161.004583333333
13,69,2,12,11-Mar-2014 23:47:28,161.005520833333
14,70,2,13,11-Mar-2014 23:48:37,161.006319444444
15,72,2,14,11-Mar-2014 23:53:08,161.009456018519
16,71,2,15,11-Mar-2014 23:54:14,161.010219907407
17,76,2,16,11-Mar-2014 23:55:37,161.011180555556
18,73,2,17,11-Mar-2014 23:58:19,161.013055555556
19,66,3,1,26-Jul-2014 23:27:41,297.991782407407
20,72,3,2,26-Jul-2014 23:28:59,297.992685185185
21,71,3,3,26-Jul-2014 23:30:04,297.9934375
22,72,3,4,26-Jul-2014 23:31:16,297.994270833333
23,71,3,5,26-Jul-2014 23:32:30,297.995127314815
24,69,3,6,26-Jul-2014 23:33:38,297.995914351852
25,75,3,7,26-Jul-2014 23:34:42,297.996655092593
26,73,3,8,26-Jul-2014 23:36:11,297.997685185185
27,73,3,9,26-Jul-2014 23:37:20,297.998483796296
28,71,3,10,26-Jul-2014 23:39:38,298.000081018519
29,54,3,11,26-Jul-2014 23:41:32,298.001400462963
30,75,3,12,26-Jul-2014 23:43:08,298.002511574074
31,69,4,1,23-Dec-2014 21:16:29,447.900671296296
32,72,4,2,23-Dec-2014 21:17:33,447.901412037037
33,72,4,3,23-Dec-2014 21:18:34,447.902118055556
34,72,4,4,23-Dec-2014 21:19:54,447.903043981482
35,74,4,5,23-Dec-2014 21:21:24,447.904085648148
36,72,4,6,23-Dec-2014 21:22:26,447.904803240741
37,74,5,1,02-Jan-2015 17:55:37,457.761180555556
38,74,5,2,02-Jan-2015 18:01:38,457.765358796296
39,62,6,1,20-Jun-2017 14:56:25,1357.63673611111
40,65,6,2,20-Jun-2017 14:57:54,1357.6377662037
41,73,6,3,20-Jun-2017 14:59:07,1357.63861111111
42,70,6,4,20-Jun-2017 15:00:20,1357.63945601852
43,70,6,5,20-Jun-2017 15:01:47,1357.64046296296
