gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,29,1,1,28-Jul-2014 20:58:01,0
2,36,2,1,29-Jul-2014 15:35:12,0.775821759259259
3,32,3,1,02-Aug-2014 06:08:05,4.38199074074074
4,44,3,2,02-Aug-2014 06:09:21,4.38287037037037
5,43,3,3,02-Aug-2014 06:10:33,4.3837037037037
6,45,3,4,02-Aug-2014 06:11:58,4.3846875
7,46,3,5,02-Aug-2014 06:13:11,4.38553240740741
8,49,3,6,02-Aug-2014 06:14:16,4.38628472222222
9,48,3,7,02-Aug-2014 06:15:28,4.38711805555556
10,48,3,8,02-Aug-2014 06:16:35,4.38789351851852
11,45,3,9,02-Aug-2014 06:17:41,4.38865740740741
12,46,4,1,11-Aug-2014 20:35:25,13.9843055555556
13,46,4,2,11-Aug-2014 20:36:31,13.9850694444444
14,50,4,3,11-Aug-2014 20:37:34,13.9857986111111
15,47,4,4,11-Aug-2014 20:38:38,13.9865393518519
16,50,4,5,11-Aug-2014 20:39:49,13.9873611111111
17,51,4,6,11-Aug-2014 20:40:54,13.9881134259259
18,51,4,7,11-Aug-2014 20:41:59,13.9888657407407
19,56,4,8,11-Aug-2014 20:43:01,13.9895833333333
20,50,5,1,13-Aug-2014 21:02:00,16.0027662037037
21,53,5,2,13-Aug-2014 21:03:08,16.0035532407407
22,54,5,3,13-Aug-2014 21:04:14,16.0043171296296
23,53,5,4,13-Aug-2014 21:05:18,16.0050578703704
24,51,5,5,13-Aug-2014 21:06:23,16.0058101851852
25,56,5,6,13-Aug-2014 21:07:27,16.0065509259259
26,53,5,7,13-Aug-2014 21:08:33,16.0073148148148
27,57,5,8,13-Aug-2014 21:09:36,16.0080439814815
28,57,5,9,13-Aug-2014 21:10:40,16.0087847222222
29,55,5,10,13-Aug-2014 21:11:43,16.0095138888889
30,53,6,1,15-Aug-2014 21:16:43,18.0129861111111
31,52,6,2,15-Aug-2014 21:17:50,18.0137615740741
32,56,6,3,15-Aug-2014 21:19:07,18.0146527777778
33,56,6,4,15-Aug-2014 21:20:10,18.0153819444444
34,59,6,5,15-Aug-2014 21:21:18,18.0161689814815
35,55,6,6,15-Aug-2014 21:22:24,18.0169328703704
36,53,7,1,21-Aug-2014 19:24:21,23.9349537037037
37,58,7,2,21-Aug-2014 19:25:26,23.9357060185185
38,58,7,3,21-Aug-2014 19:26:30,23.9364467592593
39,57,7,4,21-Aug-2014 19:27:32,23.9371643518519
40,57,7,5,21-Aug-2014 19:28:38,23.9379282407407
41,59,7,6,21-Aug-2014 19:29:41,23.9386574074074
42,58,7,7,21-Aug-2014 19:30:44,23.9393865740741
43,58,7,8,21-Aug-2014 19:31:50,23.940150462963
44,60,7,9,21-Aug-2014 19:32:52,23.9408680555556
45,58,7,10,21-Aug-2014 19:33:55,23.9415972222222
46,58,8,1,03-Sep-2014 20:05:13,36.9633333333333
47,63,8,2,03-Sep-2014 20:06:15,36.9640509259259
48,NaN,8,3,03-Sep-2014 20:07:17,36.9647685185185
49,64,8,4,03-Sep-2014 20:08:21,36.9655092592593
50,50,9,1,12-Oct-2014 05:54:48,75.3727662037037
51,56,9,2,12-Oct-2014 05:55:59,75.373587962963
52,60,9,3,12-Oct-2014 05:57:06,75.3743634259259
53,61,9,4,12-Oct-2014 05:58:12,75.3751273148148
54,61,9,5,12-Oct-2014 05:59:17,75.3758796296296
55,63,9,6,12-Oct-2014 06:00:22,75.3766319444444
