gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,33,1,1,12-Sep-2014 14:52:28,0
2,37,2,1,18-Sep-2014 13:07:45,5.92728009259259
3,44,2,2,18-Sep-2014 13:08:58,5.928125
4,35,2,3,18-Sep-2014 13:10:04,5.92888888888889
5,NaN,3,1,22-Sep-2014 09:31:18,9.77696759259259
6,45,3,2,22-Sep-2014 09:32:48,9.77800925925926
7,41,3,3,22-Sep-2014 09:34:01,9.77885416666667
8,44,4,1,04-Oct-2014 15:32:26,22.0277546296296
9,49,4,2,04-Oct-2014 15:33:30,22.0284953703704
10,49,4,3,04-Oct-2014 15:34:36,22.0292592592593
11,45,5,1,11-Oct-2014 12:48:23,28.9138310185185
12,50,5,2,11-Oct-2014 12:49:28,28.9145833333333
13,50,5,3,11-Oct-2014 12:50:37,28.9153819444444
14,51,5,4,11-Oct-2014 12:51:42,28.9161342592593
15,52,5,5,11-Oct-2014 12:53:53,28.917650462963
16,49,6,1,26-Oct-2014 20:22:44,44.2293518518519
17,53,6,2,26-Oct-2014 20:23:54,44.230162037037
18,53,6,3,26-Oct-2014 20:25:07,44.2310069444445
19,50,6,4,26-Oct-2014 20:26:16,44.2318055555556
20,53,6,5,26-Oct-2014 20:27:24,44.2325925925926
21,54,6,6,26-Oct-2014 20:28:30,44.2333564814815
22,52,6,7,26-Oct-2014 20:29:39,44.2341550925926
23,53,6,8,26-Oct-2014 20:30:46,44.2349305555556
24,53,6,9,26-Oct-2014 20:31:56,44.2357407407407
25,47,7,1,20-Nov-2014 17:03:48,69.0912037037037
26,51,7,2,20-Nov-2014 17:04:55,69.0919791666667
27,52,7,3,20-Nov-2014 17:06:04,69.0927777777778
28,55,7,4,20-Nov-2014 17:07:12,69.0935648148148
29,58,7,5,20-Nov-2014 17:08:21,69.0943634259259
30,54,7,6,20-Nov-2014 17:09:34,69.0952083333333
31,56,7,7,20-Nov-2014 17:10:41,69.0959837962963
32,58,7,8,20-Nov-2014 17:11:48,69.0967592592593
33,52,8,1,29-Nov-2014 18:30:11,78.1511921296296
34,54,8,2,29-Nov-2014 18:31:24,78.152037037037
35,58,8,3,29-Nov-2014 18:32:57,78.1531134259259
36,57,8,4,29-Nov-2014 18:34:07,78.1539236111111
37,57,8,5,29-Nov-2014 18:35:16,78.1547222222222
