gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,51,1,1,05-May-2017 01:31:12,0
2,47,2,1,05-May-2017 04:04:19,0.106331018518519
3,55,2,2,05-May-2017 04:05:34,0.107199074074074
4,53,2,3,05-May-2017 04:06:41,0.107974537037037
5,54,2,4,05-May-2017 04:07:54,0.108819444444444
6,48,3,1,07-May-2017 00:18:22,1.9494212962963
7,58,3,2,07-May-2017 00:19:50,1.95043981481481
8,55,3,3,07-May-2017 00:20:57,1.95121527777778
9,56,3,4,07-May-2017 00:22:07,1.95202546296296
10,56,4,1,16-May-2017 03:21:04,11.0762962962963
11,57,4,2,16-May-2017 03:22:11,11.0770717592593
12,58,4,3,16-May-2017 03:23:21,11.0778819444444
13,58,4,4,16-May-2017 03:24:29,11.0786689814815
14,58,4,5,16-May-2017 03:25:40,11.0794907407407
15,58,4,6,16-May-2017 03:26:50,11.0803009259259
16,56,5,1,17-May-2017 01:44:41,12.0093634259259
17,59,5,2,17-May-2017 01:45:57,12.0102430555556
18,60,5,3,17-May-2017 01:47:11,12.011099537037
19,59,5,4,17-May-2017 01:48:26,12.0119675925926
20,60,5,5,17-May-2017 01:49:44,12.0128703703704
21,58,5,6,17-May-2017 01:50:55,12.0136921296296
