gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,21,1,1,21-Sep-2017 14:31:14,0
2,27,1,2,21-Sep-2017 14:43:09,0.00827546296296296
3,28,1,3,21-Sep-2017 14:44:22,0.00912037037037037
4,30,1,4,21-Sep-2017 14:45:32,0.00993055555555556
5,29,1,5,21-Sep-2017 14:46:48,0.0108101851851852
6,24,2,1,04-Oct-2017 13:47:54,12.9699074074074
7,28,2,2,04-Oct-2017 13:53:40,12.973912037037
8,34,2,3,04-Oct-2017 13:55:27,12.975150462963
9,31,2,4,04-Oct-2017 13:56:42,12.9760185185185
10,32,2,5,04-Oct-2017 13:57:53,12.9768402777778
11,33,2,6,04-Oct-2017 13:59:02,12.9776388888889
12,32,2,7,04-Oct-2017 14:00:14,12.9784722222222
13,32,2,8,04-Oct-2017 14:01:29,12.9793402777778
14,35,2,9,04-Oct-2017 14:02:43,12.9801967592593
15,34,2,10,04-Oct-2017 14:03:54,12.9810185185185
16,31,2,11,04-Oct-2017 14:05:06,12.9818518518519
17,34,2,12,04-Oct-2017 14:06:17,12.9826736111111
18,32,3,1,05-Oct-2017 14:48:24,14.0119212962963
19,33,3,2,05-Oct-2017 14:49:33,14.0127199074074
20,33,3,3,05-Oct-2017 14:50:48,14.013587962963
21,35,3,4,05-Oct-2017 14:51:59,14.0144097222222
22,33,3,5,05-Oct-2017 14:53:07,14.0151967592593
23,33,3,6,05-Oct-2017 14:54:27,14.0161226851852
24,36,3,7,05-Oct-2017 14:55:46,14.017037037037
25,34,3,8,05-Oct-2017 14:57:11,14.0180208333333
26,36,3,9,05-Oct-2017 14:58:27,14.018900462963
27,34,3,10,05-Oct-2017 14:59:38,14.0197222222222
28,36,3,11,05-Oct-2017 15:00:48,14.0205324074074
29,35,3,12,05-Oct-2017 15:02:05,14.0214236111111
30,37,3,13,05-Oct-2017 15:03:51,14.022650462963
31,34,4,1,07-Oct-2017 17:45:35,16.1349652777778
32,37,4,2,07-Oct-2017 17:46:53,16.1358680555556
33,37,4,3,07-Oct-2017 17:48:10,16.1367592592593
34,37,4,4,07-Oct-2017 17:49:19,16.1375578703704
35,38,4,5,07-Oct-2017 17:50:30,16.1383796296296
36,36,4,6,07-Oct-2017 17:51:45,16.1392476851852
37,37,4,7,07-Oct-2017 17:52:51,16.1400115740741
38,37,4,8,07-Oct-2017 17:53:56,16.1407638888889
39,36,4,9,07-Oct-2017 17:55:09,16.1416087962963
40,37,4,10,07-Oct-2017 17:56:17,16.1423958333333
41,36,4,11,07-Oct-2017 17:57:25,16.1431828703704
42,NaN,4,12,07-Oct-2017 17:58:43,16.1440856481482
43,37,4,13,07-Oct-2017 17:59:52,16.1448842592593
44,36,4,14,07-Oct-2017 18:00:56,16.145625
45,35,4,15,07-Oct-2017 18:02:04,16.146412037037
46,39,4,16,07-Oct-2017 18:03:16,16.1472453703704
47,35,4,17,07-Oct-2017 18:04:23,16.1480208333333
48,38,4,18,07-Oct-2017 18:05:28,16.1487731481482
49,37,4,19,07-Oct-2017 18:06:43,16.1496412037037
50,37,4,20,07-Oct-2017 18:07:49,16.1504050925926
51,39,5,1,16-Oct-2017 18:58:57,25.1859143518519
