gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,56,1,1,03-Feb-2017 12:56:43,0
2,62,1,2,03-Feb-2017 12:57:54,0.000821759259259259
3,63,1,3,03-Feb-2017 12:59:06,0.00165509259259259
4,58,2,1,05-May-2017 11:41:12,90.9475578703704
5,62,2,2,05-May-2017 11:42:39,90.9485648148148
6,66,2,3,05-May-2017 11:43:57,90.9494675925926
7,61,3,1,08-May-2017 10:37:12,93.9031134259259
8,62,3,2,08-May-2017 10:38:39,93.9041203703704
9,60,3,3,08-May-2017 10:39:48,93.9049189814815
10,63,3,4,08-May-2017 10:41:15,93.9059259259259
11,60,3,5,08-May-2017 10:42:39,93.9068981481481
12,59,4,1,17-Jul-2017 11:03:49,163.921597222222
13,62,4,2,17-Jul-2017 11:05:35,163.922824074074
14,63,4,3,17-Jul-2017 11:14:47,163.929212962963
15,63,4,4,17-Jul-2017 11:15:58,163.930034722222
16,62,5,1,28-Jul-2017 12:09:43,174.967361111111
17,63,5,2,28-Jul-2017 12:11:15,174.968425925926
