gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,59,1,1,10-Nov-2016 10:36:20,0
2,63,1,2,10-Nov-2016 10:37:30,0.000810185185185185
3,67,1,3,10-Nov-2016 10:38:43,0.00165509259259259
4,65,1,4,10-Nov-2016 10:41:57,0.00390046296296296
5,60,1,5,10-Nov-2016 10:43:01,0.0046412037037037
6,64,1,6,10-Nov-2016 10:44:06,0.00539351851851852
7,66,1,7,10-Nov-2016 10:45:12,0.00615740740740741
8,67,1,8,10-Nov-2016 10:46:20,0.00694444444444444
9,64,1,9,10-Nov-2016 10:48:23,0.00836805555555556
10,68,1,10,10-Nov-2016 10:49:30,0.00914351851851852
11,66,1,11,10-Nov-2016 10:51:33,0.0105671296296296
12,64,2,1,11-Nov-2016 08:27:52,0.910787037037037
13,65,2,2,11-Nov-2016 08:31:49,0.913530092592593
14,67,2,3,11-Nov-2016 08:35:18,0.915949074074074
15,67,2,4,11-Nov-2016 08:37:26,0.917430555555556
16,71,2,5,11-Nov-2016 08:39:06,0.918587962962963
17,66,3,1,12-Nov-2016 08:48:56,1.92541666666667
18,65,3,2,12-Nov-2016 08:50:10,1.92627314814815
19,67,3,3,12-Nov-2016 08:52:14,1.92770833333333
20,65,4,1,15-Nov-2016 07:05:59,4.85392361111111
21,68,5,1,16-Nov-2016 07:45:39,5.88146990740741
22,70,5,2,16-Nov-2016 07:46:43,5.88221064814815
23,68,5,3,16-Nov-2016 07:47:47,5.88295138888889
24,68,5,4,16-Nov-2016 07:50:05,5.88454861111111
25,66,6,1,25-Nov-2016 15:34:09,15.2068171296296
26,66,7,1,28-Dec-2016 15:34:08,48.2068055555556
27,69,7,2,28-Dec-2016 15:36:22,48.2083564814815
28,67,7,3,28-Dec-2016 15:42:54,48.2128935185185
29,68,8,1,05-Feb-2017 13:29:23,87.1201736111111
