gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,29,1,1,01-Jul-2014 00:53:53,0
2,33,2,1,02-Jul-2014 15:41:37,1.61648148148148
3,29,3,1,03-Jul-2014 11:23:26,2.4371875
4,37,4,1,04-Jul-2014 11:13:30,3.43028935185185
5,40,5,1,06-Jul-2014 09:42:36,5.36716435185185
6,41,5,2,06-Jul-2014 09:44:00,5.36813657407407
7,39,6,1,07-Jul-2014 22:48:20,6.9128125
8,38,6,2,07-Jul-2014 22:49:23,6.91354166666667
9,38,6,3,07-Jul-2014 22:50:30,6.91431712962963
10,39,6,4,07-Jul-2014 22:51:37,6.91509259259259
11,42,6,5,07-Jul-2014 22:52:41,6.91583333333333
12,40,6,6,07-Jul-2014 22:53:44,6.9165625
13,40,6,7,07-Jul-2014 22:54:49,6.91731481481481
14,41,6,8,07-Jul-2014 22:55:54,6.91806712962963
15,46,6,9,07-Jul-2014 22:57:01,6.91884259259259
16,40,7,1,09-Jul-2014 09:25:14,8.35510416666667
17,42,7,2,09-Jul-2014 09:26:34,8.35603009259259
18,50,7,3,09-Jul-2014 09:27:43,8.35682870370371
19,43,8,1,18-Jul-2014 18:06:24,17.717025462963
20,46,8,2,18-Jul-2014 18:07:33,17.7178240740741
21,47,8,3,18-Jul-2014 18:08:41,17.7186111111111
22,44,8,4,18-Jul-2014 18:13:50,17.7221875
23,46,8,5,18-Jul-2014 18:14:58,17.722974537037
24,45,8,6,18-Jul-2014 18:16:04,17.7237384259259
25,49,8,7,18-Jul-2014 18:17:13,17.724537037037
26,42,9,1,10-Aug-2014 11:14:11,40.4307638888889
27,46,10,1,27-Aug-2014 11:45:41,57.4526388888889
28,47,10,2,27-Aug-2014 11:46:59,57.4535416666667
29,51,10,3,27-Aug-2014 11:48:12,57.4543865740741
30,47,11,1,01-Sep-2014 15:23:42,62.6040393518519
31,51,11,2,01-Sep-2014 15:24:56,62.6048958333333
32,49,12,1,06-Sep-2014 17:45:09,67.7022685185185
33,50,12,2,06-Sep-2014 17:46:16,67.7030439814815
34,45,13,1,10-Sep-2014 21:09:43,71.8443287037037
35,45,13,2,10-Sep-2014 21:10:51,71.8451157407408
36,45,13,3,10-Sep-2014 21:11:54,71.8458449074074
37,45,13,4,10-Sep-2014 21:12:58,71.8465856481482
38,45,13,5,10-Sep-2014 21:14:05,71.8473611111111
39,NaN,13,6,10-Sep-2014 21:15:10,71.8481134259259
40,45,13,7,10-Sep-2014 21:16:15,71.8488657407408
41,44,13,8,10-Sep-2014 21:17:17,71.8495833333334
42,44,13,9,10-Sep-2014 21:18:19,71.8503009259259
43,45,13,10,10-Sep-2014 21:19:23,71.8510416666667
44,46,13,11,10-Sep-2014 21:20:26,71.8517708333334
45,45,13,12,10-Sep-2014 21:21:28,71.852488425926
46,44,13,13,10-Sep-2014 21:22:53,71.8534722222223
