gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,54,1,1,19-Nov-2016 20:01:06,0
2,61,2,1,27-Nov-2016 18:23:35,7.93228009259259
3,63,2,2,27-Nov-2016 18:24:40,7.93303240740741
4,64,2,3,27-Nov-2016 18:25:44,7.93377314814815
5,64,3,1,29-Nov-2016 18:00:03,9.9159375
6,68,3,2,29-Nov-2016 18:01:11,9.91672453703704
7,65,3,3,29-Nov-2016 18:02:17,9.91748842592593
8,68,4,1,01-Dec-2016 18:42:54,11.9456944444444
9,68,4,2,01-Dec-2016 18:44:27,11.9467708333333
10,66,4,3,01-Dec-2016 18:45:32,11.9475231481481
11,72,4,4,01-Dec-2016 18:46:34,11.9482407407407
12,68,4,5,01-Dec-2016 18:47:37,11.9489699074074
13,67,4,6,01-Dec-2016 18:48:38,11.9496759259259
14,64,5,1,05-Dec-2016 19:33:44,15.9809953703704
15,70,5,2,05-Dec-2016 19:34:46,15.981712962963
16,72,5,3,05-Dec-2016 19:35:48,15.9824305555556
17,74,6,1,07-Dec-2016 22:09:40,18.0892824074074
18,71,7,1,14-Dec-2016 06:23:34,24.4322685185185
19,70,7,2,14-Dec-2016 06:24:35,24.432974537037
20,68,7,3,14-Dec-2016 06:26:05,24.4340162037037
21,72,7,4,14-Dec-2016 06:27:09,24.4347569444444
22,73,7,5,14-Dec-2016 06:29:14,24.4362037037037
23,74,7,6,14-Dec-2016 06:30:16,24.4369212962963
24,77,8,1,15-Dec-2016 11:09:32,25.6308564814815
25,76,8,2,15-Dec-2016 11:10:35,25.6315856481481
26,74,8,3,15-Dec-2016 11:11:39,25.6323263888889
27,76,8,4,15-Dec-2016 11:12:40,25.6330324074074
28,76,8,5,15-Dec-2016 11:13:42,25.63375
29,73,9,1,18-Dec-2016 18:46:51,28.9484375
30,75,9,2,18-Dec-2016 18:47:55,28.9491782407407
31,73,9,3,18-Dec-2016 18:48:57,28.9498958333333
32,64,9,4,18-Dec-2016 18:50:02,28.9506481481481
33,71,9,5,18-Dec-2016 18:51:08,28.951412037037
34,NaN,9,6,18-Dec-2016 18:52:09,28.9521180555556
35,77,9,7,18-Dec-2016 18:53:11,28.9528356481481
36,77,9,8,18-Dec-2016 18:54:14,28.9535648148148
37,77,9,9,18-Dec-2016 18:56:01,28.9548032407407
38,72,10,1,20-Jun-2017 10:08:56,212.588773148148
39,74,10,2,20-Jun-2017 10:10:00,212.589513888889
