gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,51,1,1,12-Oct-2015 12:45:56,0
2,52,1,2,12-Oct-2015 12:47:12,0.00087962962962963
3,54,1,3,12-Oct-2015 12:48:27,0.00174768518518519
4,48,2,1,14-Oct-2015 10:52:44,1.92138888888889
5,52,2,2,14-Oct-2015 10:54:04,1.92231481481481
6,49,3,1,22-Oct-2015 14:31:31,10.0733217592593
7,52,3,2,22-Oct-2015 14:32:43,10.0741550925926
8,54,3,3,22-Oct-2015 14:33:49,10.0749189814815
9,52,4,1,26-Oct-2015 17:52:45,14.2130671296296
10,55,4,2,26-Oct-2015 17:53:53,14.2138541666667
11,56,4,3,26-Oct-2015 17:55:04,14.2146759259259
12,53,5,1,03-Nov-2015 13:49:20,22.0440277777778
13,57,5,2,03-Nov-2015 13:50:38,22.0449305555556
14,58,5,3,03-Nov-2015 13:52:13,22.0460300925926
15,56,6,1,05-Nov-2015 18:52:53,24.2548263888889
16,56,6,2,05-Nov-2015 18:54:00,24.2556018518519
17,57,6,3,05-Nov-2015 18:55:07,24.2563773148148
18,56,6,4,05-Nov-2015 18:56:13,24.2571412037037
19,56,6,5,05-Nov-2015 18:57:18,24.2578935185185
20,55,6,6,05-Nov-2015 18:58:22,24.2586342592593
21,55,7,1,07-Nov-2015 19:04:51,26.2631365740741
22,56,7,2,07-Nov-2015 19:05:57,26.263900462963
23,57,7,3,07-Nov-2015 19:07:02,26.2646527777778
24,59,7,4,07-Nov-2015 19:08:06,26.2653935185185
