gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,50,1,1,10-Dec-2014 14:48:39,0
2,56,1,2,10-Dec-2014 14:49:44,0.000752314814814815
3,56,1,3,10-Dec-2014 14:51:17,0.0018287037037037
4,57,1,4,10-Dec-2014 14:52:20,0.00255787037037037
5,55,1,5,10-Dec-2014 14:53:25,0.00331018518518519
6,57,1,6,10-Dec-2014 14:54:29,0.00405092592592593
7,55,2,1,11-Dec-2014 23:13:21,1.35048611111111
8,58,2,2,11-Dec-2014 23:14:31,1.3512962962963
9,61,2,3,11-Dec-2014 23:15:36,1.35204861111111
10,59,3,1,13-Dec-2014 15:41:17,3.03655092592593
11,64,3,2,13-Dec-2014 15:42:26,3.03734953703704
12,64,3,3,13-Dec-2014 15:43:34,3.03813657407407
13,63,3,4,13-Dec-2014 15:44:45,3.03895833333333
14,64,3,5,13-Dec-2014 15:45:51,3.03972222222222
15,63,3,6,13-Dec-2014 15:47:00,3.04052083333333
16,62,3,7,13-Dec-2014 15:48:04,3.04126157407407
17,64,3,8,13-Dec-2014 15:49:10,3.04202546296296
18,60,4,1,14-Dec-2014 16:27:52,4.06890046296296
19,62,4,2,14-Dec-2014 16:28:59,4.06967592592593
20,64,4,3,14-Dec-2014 16:30:13,4.07053240740741
21,62,4,4,14-Dec-2014 16:31:15,4.07125
22,63,4,5,14-Dec-2014 16:32:17,4.07196759259259
23,62,4,6,14-Dec-2014 16:33:22,4.07271990740741
24,64,4,7,14-Dec-2014 16:34:28,4.0734837962963
25,63,4,8,14-Dec-2014 16:35:31,4.07421296296296
26,64,4,9,14-Dec-2014 16:36:35,4.0749537037037
27,63,4,10,14-Dec-2014 16:37:42,4.07572916666667
28,63,5,1,14-Dec-2014 19:30:08,4.19547453703704
29,66,5,2,14-Dec-2014 19:31:16,4.19626157407407
30,61,5,3,14-Dec-2014 19:32:25,4.19706018518518
31,63,5,4,14-Dec-2014 19:33:36,4.19788194444444
32,63,5,5,14-Dec-2014 19:34:44,4.19866898148148
33,64,5,6,14-Dec-2014 19:35:50,4.19943287037037
34,65,5,7,14-Dec-2014 19:36:54,4.20017361111111
35,NaN,5,8,14-Dec-2014 19:38:01,4.20094907407407
36,64,5,9,14-Dec-2014 19:39:12,4.20177083333333
37,64,5,10,14-Dec-2014 19:40:16,4.20251157407407
38,61,6,1,16-Dec-2014 21:42:50,6.28762731481482
39,63,6,2,16-Dec-2014 21:43:55,6.28837962962963
40,63,6,3,16-Dec-2014 21:44:59,6.28912037037037
41,64,6,4,16-Dec-2014 21:46:05,6.28988425925926
42,64,6,5,16-Dec-2014 21:47:35,6.29092592592593
43,65,6,6,16-Dec-2014 21:48:44,6.29172453703704
44,65,6,7,16-Dec-2014 21:49:47,6.2924537037037
45,62,6,8,16-Dec-2014 21:50:52,6.29320601851852
46,63,6,9,16-Dec-2014 21:51:55,6.29393518518519
47,66,6,10,16-Dec-2014 21:53:03,6.29472222222222
48,64,6,11,16-Dec-2014 21:54:14,6.29554398148148
49,65,6,12,16-Dec-2014 21:55:16,6.29626157407407
50,67,6,13,16-Dec-2014 21:56:28,6.29709490740741
51,64,6,14,16-Dec-2014 21:57:38,6.29790509259259
52,64,6,15,16-Dec-2014 21:58:41,6.29863425925926
53,65,6,16,16-Dec-2014 21:59:46,6.29938657407407
54,64,7,1,29-Dec-2014 21:27:09,19.2767361111111
55,68,7,2,29-Dec-2014 21:28:11,19.2774537037037
56,65,8,1,31-Dec-2014 12:57:14,20.9226273148148
57,66,8,2,31-Dec-2014 12:58:27,20.9234722222222
58,67,8,3,31-Dec-2014 13:00:44,20.9250578703704
59,65,9,1,02-Jan-2015 17:03:41,23.0937731481482
60,63,9,2,02-Jan-2015 17:09:51,23.0980555555556
61,66,9,3,02-Jan-2015 17:15:47,23.1021759259259
62,64,9,4,02-Jan-2015 17:16:58,23.1029976851852
63,67,9,5,02-Jan-2015 17:18:41,23.1041898148148
64,67,9,6,02-Jan-2015 17:22:27,23.1068055555556
65,67,10,1,19-Jan-2015 21:37:50,40.2841550925926
66,65,10,2,19-Jan-2015 21:39:59,40.2856481481482
67,65,10,3,19-Jan-2015 21:42:14,40.2872106481482
68,67,10,4,19-Jan-2015 21:44:21,40.2886805555556
69,68,10,5,19-Jan-2015 21:45:37,40.2895601851852
70,55,11,1,25-Oct-2016 16:07:02,685.05443287037
71,59,11,2,25-Oct-2016 16:08:14,685.055266203704
72,61,11,3,25-Oct-2016 16:09:29,685.056134259259
73,61,11,4,25-Oct-2016 16:11:18,685.057395833333
74,62,11,5,25-Oct-2016 16:13:08,685.058668981482
75,62,11,6,25-Oct-2016 16:14:33,685.059652777778
76,63,11,7,25-Oct-2016 16:15:40,685.060428240741
77,NaN,12,1,08-Nov-2016 17:35:50,699.116099537037
78,63,12,2,08-Nov-2016 17:37:52,699.117511574074
79,62,12,3,08-Nov-2016 17:40:08,699.119085648148
80,62,12,4,08-Nov-2016 17:41:39,699.120138888889
