gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,46,1,1,16-Jan-2015 11:39:30,0
2,45,1,2,16-Jan-2015 11:40:45,0.000868055555555556
3,46,1,3,16-Jan-2015 11:41:48,0.00159722222222222
4,45,1,4,16-Jan-2015 11:42:51,0.00232638888888889
5,45,1,5,16-Jan-2015 11:43:56,0.0030787037037037
6,45,1,6,16-Jan-2015 11:45:20,0.00405092592592593
7,48,2,1,17-Jan-2015 17:25:52,1.24053240740741
8,49,2,2,17-Jan-2015 17:27:03,1.24135416666667
9,48,3,1,18-Jan-2015 12:30:10,2.03518518518519
10,48,3,2,18-Jan-2015 12:31:22,2.03601851851852
11,46,3,3,18-Jan-2015 12:32:25,2.03674768518519
12,43,3,4,18-Jan-2015 12:33:34,2.0375462962963
13,42,3,5,18-Jan-2015 12:34:43,2.03834490740741
14,44,3,6,18-Jan-2015 12:35:47,2.03908564814815
15,42,3,7,18-Jan-2015 12:36:50,2.03981481481481
16,47,4,1,15-Mar-2015 08:31:46,57.8696296296296
17,48,4,2,15-Mar-2015 08:32:55,57.8704282407407
18,48,4,3,15-Mar-2015 08:34:04,57.8712268518518
19,48,5,1,26-Mar-2015 08:12:02,68.8559259259259
20,47,5,2,26-Mar-2015 08:13:09,68.8567013888889
21,50,5,3,26-Mar-2015 08:14:16,68.8574768518518
22,47,6,1,01-Apr-2015 11:39:51,75.0002430555555
23,49,6,2,01-Apr-2015 11:40:55,75.0009837962963
24,45,6,3,01-Apr-2015 11:42:00,75.0017361111111
25,47,6,4,01-Apr-2015 11:43:15,75.0026041666667
26,46,6,5,01-Apr-2015 11:44:18,75.0033333333333
27,46,6,6,01-Apr-2015 11:45:21,75.0040625
28,43,7,1,01-May-2015 19:28:49,105.325914351852
29,43,7,2,01-May-2015 19:29:54,105.326666666667
30,45,7,3,01-May-2015 19:31:01,105.32744212963
31,44,7,4,01-May-2015 19:32:09,105.328229166667
32,45,7,5,01-May-2015 19:33:13,105.328969907407
33,45,7,6,01-May-2015 19:34:15,105.3296875
34,45,7,7,01-May-2015 19:35:21,105.330451388889
35,43,7,8,01-May-2015 19:36:23,105.331168981481
36,47,8,1,11-Jul-2015 14:46:48,176.130069444444
37,49,8,2,11-Jul-2015 14:48:58,176.131574074074
38,48,8,3,11-Jul-2015 14:50:11,176.132418981481
39,50,8,4,11-Jul-2015 14:51:59,176.133668981481
40,48,8,5,11-Jul-2015 14:53:02,176.134398148148
41,50,8,6,11-Jul-2015 14:54:08,176.135162037037
42,49,8,7,11-Jul-2015 14:55:12,176.135902777778
43,44,9,1,13-Aug-2016 06:28:56,574.784328703704
44,NaN,9,2,13-Aug-2016 06:30:36,574.785486111111
45,45,9,3,13-Aug-2016 06:31:47,574.78630787037
46,45,9,4,13-Aug-2016 06:32:57,574.787118055556
47,44,9,5,13-Aug-2016 06:34:15,574.788020833333
48,45,9,6,13-Aug-2016 06:35:29,574.788877314815
49,45,9,7,13-Aug-2016 06:36:42,574.789722222222
50,NaN,9,8,13-Aug-2016 06:37:57,574.790590277778
51,42,9,9,13-Aug-2016 06:39:10,574.791435185185
52,45,10,1,18-Oct-2016 18:24:47,641.281446759259
53,49,10,2,18-Oct-2016 18:26:09,641.282395833333
54,48,10,3,18-Oct-2016 18:27:25,641.283275462963
55,46,10,4,18-Oct-2016 18:28:40,641.284143518519
56,47,10,5,18-Oct-2016 18:29:55,641.285011574074
57,46,10,6,18-Oct-2016 18:31:09,641.285868055556
58,42,11,1,21-May-2017 18:04:59,856.267696759259
59,44,11,2,21-May-2017 18:06:26,856.268703703704
60,44,11,3,21-May-2017 18:07:40,856.269560185185
61,46,11,4,21-May-2017 18:08:56,856.270439814815
62,48,11,5,21-May-2017 18:10:13,856.271331018519
63,43,11,6,21-May-2017 18:11:28,856.272199074074
64,48,11,7,21-May-2017 18:12:44,856.273078703704
65,46,12,1,24-May-2017 15:26:05,859.157349537037
66,47,12,2,24-May-2017 15:27:18,859.158194444445
67,45,12,3,24-May-2017 15:29:12,859.159513888889
68,46,12,4,24-May-2017 15:30:22,859.160324074074
69,46,12,5,24-May-2017 15:31:35,859.161168981482
70,46,12,6,24-May-2017 15:32:48,859.162013888889
71,49,13,1,03-Jun-2017 09:34:37,868.913275462963
72,48,13,2,03-Jun-2017 09:36:01,868.914247685185
73,51,13,3,03-Jun-2017 09:37:12,868.915069444445
