gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,54,1,1,06-Jan-2014 19:12:27,0
2,60,1,2,06-Jan-2014 19:14:04,0.00112268518518519
3,61,1,3,06-Jan-2014 19:16:03,0.0025
4,62,1,4,06-Jan-2014 19:18:45,0.004375
5,61,1,5,06-Jan-2014 19:20:38,0.00568287037037037
6,64,1,6,06-Jan-2014 19:21:40,0.00640046296296296
7,54,2,1,30-Jan-2014 13:52:44,23.777974537037
8,60,2,2,30-Jan-2014 13:53:51,23.77875
9,65,2,3,30-Jan-2014 13:54:59,23.779537037037
10,59,3,1,10-May-2015 10:57:00,488.6559375
11,62,3,2,10-May-2015 10:58:13,488.656782407407
12,62,3,3,10-May-2015 10:59:52,488.657928240741
13,64,4,1,08-Jul-2015 12:44:05,547.730300925926
14,68,4,2,08-Jul-2015 12:45:12,547.731076388889
15,67,4,3,08-Jul-2015 12:46:11,547.731759259259
16,67,4,4,08-Jul-2015 12:47:17,547.732523148148
17,66,4,5,08-Jul-2015 12:48:31,547.73337962963
18,67,5,1,15-Jul-2015 10:31:54,554.638506944444
19,67,5,2,15-Jul-2015 10:33:03,554.639305555555
20,65,5,3,15-Jul-2015 10:34:13,554.640115740741
21,67,5,4,15-Jul-2015 10:35:16,554.640844907407
22,68,5,5,15-Jul-2015 10:36:22,554.641608796296
23,67,5,6,15-Jul-2015 10:37:27,554.642361111111
24,61,6,1,14-Sep-2015 15:21:28,615.839594907407
25,64,6,2,14-Sep-2015 15:22:34,615.840358796296
26,65,6,3,14-Sep-2015 15:31:17,615.846412037037
27,62,7,1,21-Sep-2015 15:06:56,622.829502314815
28,67,7,2,21-Sep-2015 15:07:58,622.830219907407
29,65,7,3,21-Sep-2015 15:09:03,622.830972222222
30,62,7,4,21-Sep-2015 15:10:05,622.831689814814
31,64,7,5,21-Sep-2015 15:11:08,622.832418981481
32,66,7,6,21-Sep-2015 15:12:10,622.833136574074
33,64,8,1,29-Sep-2015 15:25:18,630.842256944444
34,69,8,2,29-Sep-2015 15:26:21,630.842986111111
35,72,8,3,29-Sep-2015 15:27:23,630.843703703703
36,71,8,4,29-Sep-2015 15:28:38,630.844571759259
