gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,23,1,1,02-Nov-2014 12:20:06,0
2,27,2,1,15-Nov-2014 16:35:36,13.1774305555556
3,36,2,2,15-Nov-2014 16:36:54,13.1783333333333
4,34,2,3,15-Nov-2014 16:38:07,13.1791782407407
5,33,2,4,15-Nov-2014 16:39:13,13.1799421296296
6,39,3,1,23-Nov-2014 14:07:59,21.0749189814815
7,40,3,2,23-Nov-2014 14:09:13,21.075775462963
8,35,3,3,23-Nov-2014 14:10:20,21.0765509259259
9,36,3,4,23-Nov-2014 14:11:27,21.0773263888889
10,39,3,5,23-Nov-2014 14:12:33,21.0780902777778
11,39,3,6,23-Nov-2014 14:13:38,21.0788425925926
12,42,3,7,23-Nov-2014 14:14:44,21.0796064814815
13,42,3,8,23-Nov-2014 14:15:50,21.0803703703704
14,42,3,9,23-Nov-2014 14:16:55,21.0811226851852
15,41,3,10,23-Nov-2014 14:18:00,21.081875
16,41,3,11,23-Nov-2014 14:19:14,21.0827314814815
17,41,3,12,23-Nov-2014 14:20:19,21.0834837962963
18,40,4,1,26-Nov-2014 18:40:11,24.2639467592593
19,41,4,2,26-Nov-2014 18:41:50,24.2650925925926
20,43,4,3,26-Nov-2014 18:42:59,24.2658912037037
21,44,4,4,26-Nov-2014 18:44:14,24.2667592592593
22,44,4,5,26-Nov-2014 18:45:23,24.2675578703704
23,41,5,1,27-Nov-2014 16:26:19,25.1709837962963
24,44,5,2,27-Nov-2014 16:27:30,25.1718055555556
25,38,5,3,27-Nov-2014 16:28:34,25.1725462962963
26,43,5,4,27-Nov-2014 16:29:40,25.1733101851852
27,47,5,5,27-Nov-2014 16:30:46,25.1740740740741
