gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,61,1,1,22-Sep-2015 17:40:01,0
2,67,1,2,22-Sep-2015 17:41:04,0.000729166666666667
3,67,1,3,22-Sep-2015 17:42:10,0.00149305555555556
4,65,2,1,23-Sep-2015 07:22:21,0.571064814814815
5,68,3,1,23-Sep-2015 08:57:21,0.637037037037037
6,70,3,2,23-Sep-2015 08:58:24,0.637766203703704
7,67,3,3,23-Sep-2015 08:59:56,0.638831018518519
8,68,3,4,23-Sep-2015 09:00:58,0.639548611111111
9,68,3,5,23-Sep-2015 09:01:59,0.64025462962963
10,68,3,6,23-Sep-2015 09:03:03,0.64099537037037
11,67,3,7,23-Sep-2015 09:04:04,0.641701388888889
12,70,3,8,23-Sep-2015 09:05:05,0.642407407407407
13,71,3,9,23-Sep-2015 09:06:10,0.643159722222222
14,69,3,10,23-Sep-2015 09:07:12,0.643877314814815
15,70,3,11,23-Sep-2015 09:08:13,0.644583333333333
16,67,3,12,23-Sep-2015 09:09:15,0.645300925925926
17,69,3,13,23-Sep-2015 09:10:17,0.646018518518519
18,69,4,1,24-Sep-2015 05:47:21,1.50509259259259
19,67,5,1,27-Sep-2015 12:29:18,4.78422453703704
20,72,6,1,10-Aug-2016 09:17:13,322.650833333333
