gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,NaN,1,1,02-Aug-2015 12:52:24,0
2,40,2,1,09-Aug-2015 18:57:10,7.25331018518519
3,51,2,2,09-Aug-2015 18:58:23,7.25415509259259
4,48,2,3,09-Aug-2015 18:59:40,7.2550462962963
5,51,2,4,09-Aug-2015 19:00:47,7.25582175925926
6,49,3,1,11-Aug-2015 14:37:11,9.0727662037037
7,54,4,1,23-Oct-2015 21:14:42,82.3488194444444
8,54,4,2,23-Oct-2015 21:15:54,82.3496527777778
9,55,4,3,23-Oct-2015 21:17:01,82.3504282407407
10,57,4,4,23-Oct-2015 21:18:07,82.3511921296296
11,54,5,1,03-Nov-2015 19:22:26,93.2708564814815
12,53,6,1,05-Nov-2015 12:47:44,94.9967592592592
13,56,6,2,05-Nov-2015 12:48:52,94.9975462962963
14,53,6,3,05-Nov-2015 12:49:57,94.9982986111111
15,53,7,1,09-Nov-2015 16:40:37,99.1584837962963
16,54,7,2,09-Nov-2015 16:41:47,99.1592939814815
17,56,8,1,17-Nov-2015 15:19:55,107.10244212963
18,55,8,2,17-Nov-2015 15:21:07,107.103275462963
19,56,8,3,17-Nov-2015 15:22:15,107.1040625
20,57,8,4,17-Nov-2015 15:23:21,107.104826388889
21,57,8,5,17-Nov-2015 15:34:05,107.112280092593
22,57,8,6,17-Nov-2015 15:35:13,107.11306712963
23,56,9,1,25-Nov-2015 20:46:44,115.329398148148
24,57,9,2,25-Nov-2015 20:47:53,115.330196759259
25,58,9,3,25-Nov-2015 20:49:01,115.330983796296
26,57,9,4,25-Nov-2015 20:50:09,115.331770833333
27,58,10,1,29-Nov-2015 14:27:34,119.066087962963
28,57,10,2,29-Nov-2015 14:28:39,119.066840277778
29,58,10,3,29-Nov-2015 14:29:43,119.067581018519
30,57,11,1,30-Nov-2015 20:00:04,120.296990740741
31,59,11,2,30-Nov-2015 20:01:13,120.297789351852
32,58,11,3,30-Nov-2015 20:19:39,120.310590277778
33,60,11,4,30-Nov-2015 20:20:46,120.311365740741
34,61,11,5,30-Nov-2015 20:21:49,120.312094907407
35,58,12,1,09-Dec-2015 11:14:52,128.932268518519
36,62,12,2,09-Dec-2015 11:15:59,128.933043981482
37,60,12,3,09-Dec-2015 11:17:03,128.933784722222
38,60,12,4,09-Dec-2015 11:18:08,128.934537037037
39,47,13,1,04-Aug-2016 15:43:54,368.119097222222
40,50,13,2,04-Aug-2016 15:45:20,368.120092592593
41,54,13,3,04-Aug-2016 15:46:30,368.120902777778
42,54,13,4,04-Aug-2016 15:47:38,368.121689814815
43,51,13,5,04-Aug-2016 15:48:53,368.12255787037
44,52,13,6,04-Aug-2016 15:50:02,368.123356481481
45,54,13,7,04-Aug-2016 15:51:11,368.124155092593
46,54,13,8,04-Aug-2016 15:52:28,368.125046296296
47,50,14,1,05-Aug-2016 18:49:40,369.248101851852
48,53,15,1,24-Aug-2016 17:38:45,388.198854166667
49,52,15,2,24-Aug-2016 17:40:04,388.199768518519
50,55,15,3,24-Aug-2016 17:42:06,388.201180555556
51,57,15,4,24-Aug-2016 17:43:19,388.202025462963
52,55,15,5,24-Aug-2016 17:44:35,388.202905092593
53,56,15,6,24-Aug-2016 17:45:51,388.203784722222
54,56,15,7,24-Aug-2016 17:47:10,388.204699074074
55,56,15,8,24-Aug-2016 17:48:37,388.205706018519
56,57,15,9,24-Aug-2016 17:49:48,388.206527777778
57,56,15,10,24-Aug-2016 17:51:01,388.207372685185
