gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,33,1,1,08-Jan-2016 16:25:07,0
2,37,1,2,08-Jan-2016 16:26:15,0.000787037037037037
3,43,2,1,19-Jan-2016 13:43:57,10.8880787037037
4,43,2,2,19-Jan-2016 13:45:04,10.8888541666667
5,44,2,3,19-Jan-2016 13:46:10,10.8896180555556
6,44,2,4,19-Jan-2016 13:47:25,10.8904861111111
7,48,3,1,24-Jan-2016 14:07:11,15.904212962963
8,50,3,2,24-Jan-2016 14:08:15,15.9049537037037
9,47,3,3,24-Jan-2016 14:09:23,15.9057407407407
10,50,3,4,24-Jan-2016 14:10:27,15.9064814814815
11,47,3,5,24-Jan-2016 14:11:31,15.9072222222222
12,47,4,1,25-Jan-2016 19:55:17,17.1459490740741
13,50,4,2,25-Jan-2016 19:56:19,17.1466666666667
14,45,4,3,25-Jan-2016 19:57:25,17.1474305555556
15,45,4,4,25-Jan-2016 19:58:32,17.1482060185185
16,47,4,5,25-Jan-2016 19:59:47,17.1490740740741
17,47,4,6,25-Jan-2016 20:00:53,17.149837962963
18,49,4,7,25-Jan-2016 20:02:00,17.1506134259259
19,48,4,8,25-Jan-2016 20:03:04,17.1513541666667
20,50,4,9,25-Jan-2016 20:04:08,17.1520949074074
21,46,5,1,01-Feb-2016 21:19:39,24.204537037037
22,49,5,2,01-Feb-2016 21:21:08,24.2055671296296
23,49,5,3,01-Feb-2016 21:22:17,24.2063657407407
24,49,5,4,01-Feb-2016 21:24:39,24.2080092592593
25,47,5,5,01-Feb-2016 21:26:58,24.2096180555556
26,47,5,6,01-Feb-2016 21:28:05,24.2103935185185
27,48,5,7,01-Feb-2016 21:29:11,24.2111574074074
28,49,5,8,01-Feb-2016 21:30:18,24.2119328703704
29,51,5,9,01-Feb-2016 21:31:29,24.2127546296296
30,NaN,5,10,01-Feb-2016 21:32:33,24.2134953703704
31,51,5,11,01-Feb-2016 21:33:40,24.2142708333333
32,50,5,12,01-Feb-2016 21:34:45,24.2150231481482
33,49,5,13,01-Feb-2016 21:35:52,24.2157986111111
34,48,5,14,01-Feb-2016 21:36:59,24.2165740740741
35,52,5,15,01-Feb-2016 21:38:03,24.2173148148148
36,48,5,16,01-Feb-2016 21:39:08,24.2180671296296
37,52,5,17,01-Feb-2016 21:40:13,24.2188194444445
38,52,5,18,01-Feb-2016 21:41:19,24.2195833333333
39,50,5,19,01-Feb-2016 21:42:23,24.2203240740741
40,49,5,20,01-Feb-2016 21:43:28,24.2210763888889
41,50,5,21,01-Feb-2016 21:44:35,24.2218518518519
42,51,5,22,01-Feb-2016 21:45:39,24.2225925925926
43,54,6,1,02-Feb-2016 11:09:13,24.780625
44,55,6,2,02-Feb-2016 11:10:15,24.7813425925926
45,56,6,3,02-Feb-2016 11:11:18,24.7820717592593
46,51,6,4,02-Feb-2016 11:12:22,24.7828125
47,52,6,5,02-Feb-2016 11:13:28,24.7835763888889
48,54,6,6,02-Feb-2016 11:14:42,24.7844328703704
49,54,6,7,02-Feb-2016 11:15:48,24.7851967592593
50,47,7,1,15-Mar-2016 22:11:43,67.2406944444445
51,54,7,2,15-Mar-2016 22:12:50,67.2414699074074
52,51,7,3,15-Mar-2016 22:14:32,67.242650462963
53,55,7,4,15-Mar-2016 22:15:53,67.243587962963
54,52,7,5,15-Mar-2016 22:16:56,67.2443171296297
55,51,7,6,15-Mar-2016 22:18:02,67.2450810185185
56,50,7,7,15-Mar-2016 22:19:07,67.2458333333334
57,48,7,8,15-Mar-2016 22:20:11,67.2465740740741
58,52,7,9,15-Mar-2016 22:21:18,67.2473495370371
59,54,7,10,15-Mar-2016 22:22:22,67.2480902777778
60,55,7,11,15-Mar-2016 22:23:24,67.2488078703704
61,55,7,12,15-Mar-2016 22:24:26,67.249525462963
62,54,7,13,15-Mar-2016 22:25:29,67.2502546296297
63,56,7,14,15-Mar-2016 22:26:34,67.2510069444445
64,53,7,15,15-Mar-2016 22:27:44,67.2518171296297
65,57,7,16,15-Mar-2016 22:28:45,67.2525231481482
66,54,7,17,15-Mar-2016 22:29:53,67.2533101851852
67,56,7,18,15-Mar-2016 22:30:55,67.2540277777778
68,55,7,19,15-Mar-2016 22:31:59,67.2547685185186
69,52,7,20,15-Mar-2016 22:33:01,67.2554861111112
70,52,7,21,15-Mar-2016 22:34:03,67.2562037037037
71,53,7,22,15-Mar-2016 22:35:08,67.2569560185186
72,52,7,23,15-Mar-2016 22:36:11,67.2576851851852
73,52,7,24,15-Mar-2016 22:37:14,67.2584143518519
74,52,7,25,15-Mar-2016 22:38:17,67.2591435185186
75,52,7,26,15-Mar-2016 22:39:18,67.2598495370371
76,50,7,27,15-Mar-2016 22:40:22,67.2605902777778
77,53,7,28,15-Mar-2016 22:41:24,67.2613078703704
78,53,7,29,15-Mar-2016 22:43:21,67.2626620370371
79,54,7,30,15-Mar-2016 22:44:26,67.2634143518519
80,55,7,31,15-Mar-2016 22:45:36,67.2642245370371
81,52,7,32,15-Mar-2016 22:46:43,67.2650000000001
82,57,7,33,15-Mar-2016 22:47:48,67.2657523148149
83,54,7,34,15-Mar-2016 22:48:55,67.2665277777779
84,53,7,35,15-Mar-2016 22:49:58,67.2672569444445
85,52,7,36,15-Mar-2016 22:51:03,67.2680092592593
86,54,7,37,15-Mar-2016 22:52:05,67.2687268518519
87,55,7,38,15-Mar-2016 22:53:11,67.2694907407408
88,54,7,39,15-Mar-2016 22:54:16,67.2702430555556
89,55,7,40,15-Mar-2016 22:55:20,67.2709837962964
90,55,7,41,15-Mar-2016 22:56:24,67.2717245370371
91,54,7,42,15-Mar-2016 22:57:28,67.2724652777779
92,55,7,43,15-Mar-2016 22:58:34,67.2732291666667
93,52,7,44,15-Mar-2016 22:59:38,67.2739699074075
94,54,7,45,15-Mar-2016 23:00:43,67.2747222222223
95,NaN,7,46,15-Mar-2016 23:01:47,67.275462962963
96,52,7,47,15-Mar-2016 23:02:52,67.2762152777779
97,53,7,48,15-Mar-2016 23:03:58,67.2769791666667
98,52,7,49,15-Mar-2016 23:05:12,67.2778356481482
99,56,7,50,15-Mar-2016 23:06:21,67.2786342592593
100,52,7,51,15-Mar-2016 23:07:24,67.279363425926
101,58,7,52,15-Mar-2016 23:08:30,67.2801273148149
102,55,8,1,17-Mar-2016 19:59:27,69.1488425925927
103,57,8,2,17-Mar-2016 20:00:30,69.1495717592593
