gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,32,1,1,25-Aug-2014 09:36:50,0
2,27,2,1,26-Aug-2014 10:48:21,1.04966435185185
3,29,3,1,28-Aug-2014 17:16:44,3.319375
4,30,3,2,28-Aug-2014 17:17:57,3.32021990740741
5,NaN,3,3,28-Aug-2014 17:19:14,3.32111111111111
6,29,4,1,02-Sep-2014 22:46:46,8.54856481481482
7,34,5,1,04-Sep-2014 20:02:23,10.4344097222222
8,42,5,2,04-Sep-2014 20:03:30,10.4351851851852
9,35,5,3,04-Sep-2014 20:04:34,10.4359259259259
10,38,5,4,04-Sep-2014 20:05:46,10.4367592592593
11,34,5,5,04-Sep-2014 20:06:51,10.4375115740741
12,40,5,6,04-Sep-2014 20:17:04,10.4446064814815
13,39,6,1,06-Sep-2014 17:48:43,12.3415856481481
14,40,6,2,06-Sep-2014 17:49:59,12.3424652777778
15,39,6,3,06-Sep-2014 17:51:05,12.3432291666667
16,43,6,4,06-Sep-2014 17:52:09,12.3439699074074
17,42,6,5,06-Sep-2014 17:53:17,12.3447569444444
18,42,6,6,06-Sep-2014 17:54:28,12.3455787037037
19,39,6,7,06-Sep-2014 17:55:41,12.3464236111111
20,34,7,1,08-Sep-2014 19:00:21,14.3913310185185
21,39,7,2,08-Sep-2014 19:01:26,14.3920833333333
22,40,7,3,08-Sep-2014 19:02:35,14.3928819444444
23,43,7,4,08-Sep-2014 19:03:38,14.3936111111111
24,43,7,5,08-Sep-2014 19:04:43,14.3943634259259
25,37,8,1,10-Sep-2014 18:44:51,16.3805671296296
26,42,8,2,10-Sep-2014 18:46:36,16.3817824074074
27,42,8,3,10-Sep-2014 18:47:45,16.3825810185185
28,37,8,4,10-Sep-2014 18:48:59,16.3834375
29,44,8,5,10-Sep-2014 18:50:07,16.384224537037
30,42,8,6,10-Sep-2014 18:51:11,16.3849652777778
31,41,8,7,10-Sep-2014 18:52:16,16.3857175925926
32,41,8,8,10-Sep-2014 18:53:43,16.386724537037
33,37,9,1,11-Sep-2014 19:33:39,17.4144560185185
34,42,9,2,11-Sep-2014 19:35:17,17.4155902777778
35,45,9,3,11-Sep-2014 19:36:27,17.416400462963
36,44,9,4,11-Sep-2014 19:37:43,17.4172800925926
37,37,9,5,11-Sep-2014 19:38:51,17.4180671296296
38,42,9,6,11-Sep-2014 19:40:18,17.4190740740741
39,43,9,7,11-Sep-2014 19:41:33,17.4199421296296
40,39,10,1,16-Sep-2014 18:36:17,22.3746180555556
41,45,10,2,16-Sep-2014 18:37:32,22.3754861111111
42,41,10,3,16-Sep-2014 18:38:38,22.37625
43,42,10,4,16-Sep-2014 18:39:48,22.3770601851852
44,41,10,5,16-Sep-2014 18:41:00,22.3778935185185
45,39,11,1,21-Sep-2014 17:59:16,27.348912037037
46,39,11,2,21-Sep-2014 18:01:05,27.3501736111111
47,40,11,3,21-Sep-2014 18:02:15,27.3509837962963
48,45,11,4,21-Sep-2014 18:03:21,27.3517476851852
49,44,11,5,21-Sep-2014 18:04:29,27.3525347222222
50,42,11,6,21-Sep-2014 18:05:40,27.3533564814815
51,45,11,7,21-Sep-2014 18:06:41,27.3540625
52,45,11,8,21-Sep-2014 18:07:51,27.3548726851852
53,34,12,1,25-Sep-2014 20:10:54,31.4403240740741
54,42,12,2,25-Sep-2014 20:12:04,31.4411342592593
55,41,12,3,25-Sep-2014 20:13:15,31.4419560185185
56,42,12,4,25-Sep-2014 20:14:19,31.4426967592593
57,43,12,5,25-Sep-2014 20:15:26,31.4434722222222
58,48,12,6,25-Sep-2014 20:16:31,31.444224537037
59,41,12,7,25-Sep-2014 20:17:40,31.4450231481481
60,47,12,8,25-Sep-2014 20:18:44,31.4457638888889
61,42,12,9,25-Sep-2014 20:20:27,31.4469560185185
62,36,13,1,22-Oct-2014 18:52:55,58.3861689814815
63,43,13,2,22-Oct-2014 18:54:03,58.3869560185185
64,30,14,1,15-Nov-2016 17:00:18,813.307962962963
