gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,37,1,1,18-Oct-2014 08:39:08,0
2,41,1,2,18-Oct-2014 08:40:14,0.000763888888888889
3,42,1,3,18-Oct-2014 08:41:26,0.00159722222222222
4,37,2,1,03-Mar-2015 11:21:54,136.113032407407
5,45,2,2,03-Mar-2015 11:23:01,136.11380787037
6,45,3,1,15-Mar-2015 13:42:45,148.210844907407
7,53,3,2,15-Mar-2015 13:43:52,148.21162037037
8,43,4,1,23-Mar-2015 11:07:40,156.103148148148
9,49,4,2,23-Mar-2015 11:08:58,156.104050925926
10,50,4,3,23-Mar-2015 11:10:05,156.104826388889
11,54,4,4,23-Mar-2015 11:11:11,156.105590277778
12,53,5,1,02-Apr-2015 20:34:24,166.496712962963
13,56,5,2,02-Apr-2015 20:35:30,166.497476851852
14,46,6,1,20-Jun-2016 12:54:18,611.177199074074
15,52,6,2,20-Jun-2016 12:55:30,611.178032407407
16,52,6,3,20-Jun-2016 12:56:43,611.178877314815
17,52,6,4,20-Jun-2016 12:57:53,611.1796875
18,54,6,5,20-Jun-2016 12:59:01,611.180474537037
19,49,6,6,20-Jun-2016 13:00:06,611.181226851852
20,48,6,7,20-Jun-2016 13:01:14,611.182013888889
21,51,6,8,20-Jun-2016 13:02:23,611.1828125
22,53,6,9,20-Jun-2016 13:03:34,611.183634259259
23,54,6,10,20-Jun-2016 13:04:41,611.184409722222
24,53,6,11,20-Jun-2016 13:05:50,611.185208333333
25,52,6,12,20-Jun-2016 13:06:59,611.186006944444
26,51,6,13,20-Jun-2016 13:08:06,611.186782407407
27,50,6,14,20-Jun-2016 13:09:21,611.187650462963
28,52,6,15,20-Jun-2016 13:12:11,611.189618055555
29,51,6,16,20-Jun-2016 13:13:20,611.190416666667
30,54,6,17,20-Jun-2016 13:14:28,611.191203703704
