gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,54,1,1,02-Jan-2015 16:58:28,0
2,59,1,2,02-Jan-2015 16:59:32,0.000740740740740741
3,60,1,3,02-Jan-2015 17:00:34,0.00145833333333333
4,59,1,4,02-Jan-2015 17:01:40,0.00222222222222222
5,58,1,5,02-Jan-2015 17:02:43,0.00295138888888889
6,63,2,1,26-Jan-2015 00:11:44,23.3008796296296
7,65,2,2,26-Jan-2015 00:12:47,23.3016087962963
8,66,3,1,04-Feb-2015 19:34:39,33.1084606481481
9,68,3,2,04-Feb-2015 19:35:44,33.109212962963
10,71,3,3,04-Feb-2015 19:36:48,33.1099537037037
11,72,4,1,26-Feb-2015 21:33:30,55.1909953703704
12,75,4,2,26-Feb-2015 21:34:31,55.1917013888889
13,68,5,1,03-Mar-2015 21:36:55,60.1933680555556
14,73,5,2,03-Mar-2015 21:38:06,60.1941898148148
15,70,6,1,16-Mar-2015 17:54:24,73.0388425925926
16,72,6,2,16-Mar-2015 17:55:30,73.0396064814815
17,72,6,3,16-Mar-2015 18:01:42,73.043912037037
18,70,7,1,20-Mar-2015 00:21:25,76.3076041666667
19,69,7,2,20-Mar-2015 00:22:28,76.3083333333334
20,71,7,3,20-Mar-2015 00:23:30,76.3090509259259
21,72,7,4,20-Mar-2015 00:24:38,76.309837962963
22,73,7,5,20-Mar-2015 00:25:43,76.3105902777778
23,70,7,6,20-Mar-2015 00:26:46,76.3113194444445
24,72,7,7,20-Mar-2015 00:27:52,76.3120833333334
25,73,7,8,20-Mar-2015 00:28:55,76.3128125
26,68,8,1,21-Jan-2016 18:51:50,384.078726851852
27,70,8,2,21-Jan-2016 18:52:55,384.079479166667
28,71,8,3,21-Jan-2016 18:53:56,384.080185185185
29,73,8,4,21-Jan-2016 18:55:01,384.0809375
30,68,8,5,21-Jan-2016 18:56:03,384.081655092593
31,72,8,6,21-Jan-2016 18:57:21,384.08255787037
32,73,8,7,21-Jan-2016 18:58:52,384.083611111111
33,72,8,8,21-Jan-2016 19:00:04,384.084444444445
34,71,8,9,21-Jan-2016 19:24:07,384.101145833333
35,70,8,10,21-Jan-2016 19:49:12,384.118564814815
36,73,8,11,21-Jan-2016 19:50:14,384.119282407407
37,68,9,1,03-Jan-2017 00:51:51,731.328738425926
