gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,24,1,1,10-Aug-2016 10:43:19,0
2,24,1,2,10-Aug-2016 10:44:30,0.000821759259259259
3,29,2,1,17-Nov-2016 14:28:57,99.1566898148148
4,27,3,1,26-Jan-2017 13:26:24,169.113252314815
5,38,3,2,26-Jan-2017 13:27:38,169.114108796296
6,33,4,1,26-Feb-2017 10:13:11,199.979074074074
7,32,4,2,26-Feb-2017 10:14:23,199.979907407407
8,39,4,3,26-Feb-2017 10:15:33,199.980717592593
9,36,4,4,26-Feb-2017 10:16:40,199.981493055556
10,38,4,5,26-Feb-2017 10:17:47,199.982268518519
11,35,5,1,16-Apr-2017 17:24:36,249.278668981481
12,40,5,2,16-Apr-2017 17:25:43,249.279444444444
13,40,5,3,16-Apr-2017 17:26:53,249.28025462963
14,39,5,4,16-Apr-2017 17:27:58,249.281006944444
15,36,6,1,03-May-2017 12:04:11,266.056157407407
16,39,6,2,03-May-2017 12:05:20,266.056956018519
17,45,6,3,03-May-2017 12:06:27,266.057731481481
18,44,6,4,03-May-2017 12:07:33,266.05849537037
19,43,7,1,08-May-2017 17:34:12,271.285335648148
20,34,7,2,08-May-2017 17:36:05,271.286643518519
21,37,7,3,08-May-2017 17:38:10,271.288090277778
22,15,7,4,08-May-2017 17:40:38,271.289803240741
23,24,7,5,08-May-2017 17:42:15,271.290925925926
24,43,7,6,08-May-2017 17:43:58,271.292118055556
25,46,7,7,08-May-2017 17:45:10,271.292951388889
