gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,NaN,1,1,03-Dec-2013 14:40:06,0
2,30,2,1,25-Aug-2015 12:23:33,629.905173611111
3,40,2,2,25-Aug-2015 12:24:58,629.906157407407
4,41,2,3,25-Aug-2015 12:26:20,629.907106481481
5,39,2,4,25-Aug-2015 12:27:45,629.908090277778
6,42,2,5,25-Aug-2015 12:29:04,629.90900462963
7,44,2,6,25-Aug-2015 12:30:19,629.909872685185
8,43,2,7,25-Aug-2015 12:31:32,629.910717592593
9,42,2,8,25-Aug-2015 12:33:00,629.911736111111
10,46,2,9,25-Aug-2015 12:34:12,629.912569444445
11,47,2,10,25-Aug-2015 12:35:22,629.91337962963
12,38,3,1,03-Oct-2015 16:19:59,669.069363425926
13,44,3,2,03-Oct-2015 16:21:07,669.070150462963
14,45,3,3,03-Oct-2015 16:22:12,669.070902777778
15,48,3,4,03-Oct-2015 16:23:29,669.071793981482
16,43,4,1,06-Oct-2015 18:25:47,672.156724537037
17,47,4,2,06-Oct-2015 18:27:03,672.157604166667
18,47,4,3,06-Oct-2015 18:28:09,672.158368055556
19,44,4,4,06-Oct-2015 18:29:25,672.159247685185
20,43,5,1,10-Oct-2015 16:28:51,676.075520833333
21,48,5,2,10-Oct-2015 16:30:07,676.076400462963
22,49,5,3,10-Oct-2015 16:37:11,676.08130787037
23,48,5,4,10-Oct-2015 16:38:27,676.0821875
24,50,5,5,10-Oct-2015 16:39:32,676.082939814815
25,51,5,6,10-Oct-2015 16:40:43,676.083761574074
26,39,6,1,26-Oct-2015 14:24:10,691.988935185185
27,45,6,2,26-Oct-2015 14:25:42,691.99
28,50,6,3,26-Oct-2015 14:26:55,691.990844907407
29,45,7,1,17-Nov-2015 13:33:48,713.953958333333
30,47,7,2,17-Nov-2015 13:34:55,713.954733796296
31,49,7,3,17-Nov-2015 13:36:05,713.955543981481
32,48,7,4,17-Nov-2015 13:37:09,713.956284722222
33,50,7,5,17-Nov-2015 13:38:10,713.95699074074
34,50,7,6,17-Nov-2015 13:39:19,713.957789351852
