gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,48,1,1,24-Jun-2013 21:24:25,0
2,49,1,2,24-Jun-2013 21:25:42,0.000891203703703704
3,50,2,1,27-Jun-2013 23:36:28,3.09170138888889
4,52,2,2,27-Jun-2013 23:37:41,3.0925462962963
5,52,2,3,27-Jun-2013 23:38:52,3.09336805555556
6,53,2,4,27-Jun-2013 23:39:56,3.0941087962963
7,51,2,5,27-Jun-2013 23:41:11,3.09497685185185
8,53,2,6,27-Jun-2013 23:42:15,3.09571759259259
9,51,2,7,27-Jun-2013 23:43:18,3.09644675925926
10,52,2,8,27-Jun-2013 23:44:33,3.09731481481481
11,40,3,1,02-Jan-2014 10:57:35,191.564699074074
12,43,3,2,02-Jan-2014 10:58:47,191.565532407407
13,46,3,3,02-Jan-2014 11:00:02,191.566400462963
14,40,4,1,30-Aug-2016 11:07:58,1162.57190972222
15,46,4,2,30-Aug-2016 11:09:17,1162.57282407407
16,47,4,3,30-Aug-2016 11:10:32,1162.57369212963
17,47,4,4,30-Aug-2016 11:11:39,1162.57446759259
18,48,4,5,30-Aug-2016 11:12:47,1162.57525462963
19,48,4,6,30-Aug-2016 11:14:06,1162.57616898148
20,49,4,7,30-Aug-2016 11:15:18,1162.57700231481
21,47,4,8,30-Aug-2016 11:16:27,1162.57780092593
22,44,5,1,12-Sep-2016 14:30:07,1175.71229166667
23,50,5,2,12-Sep-2016 14:31:21,1175.71314814815
24,47,6,1,30-Sep-2016 12:04:49,1193.61138888889
25,53,6,2,30-Sep-2016 12:06:10,1193.61232638889
26,53,6,3,30-Sep-2016 12:07:22,1193.61315972222
27,51,6,4,30-Sep-2016 12:09:14,1193.61445601852
28,47,7,1,24-Oct-2016 12:04:30,1217.61116898148
29,49,7,2,24-Oct-2016 12:05:41,1217.61199074074
30,45,7,3,24-Oct-2016 12:06:56,1217.6128587963
31,47,7,4,24-Oct-2016 12:08:03,1217.61363425926
32,51,7,5,24-Oct-2016 12:09:08,1217.61438657407
33,50,8,1,02-Nov-2016 10:53:24,1226.56179398148
34,50,8,2,02-Nov-2016 10:54:38,1226.56265046296
35,51,8,3,02-Nov-2016 10:55:54,1226.56353009259
36,53,8,4,02-Nov-2016 10:57:05,1226.56435185185
37,55,8,5,02-Nov-2016 10:58:17,1226.56518518519
38,49,9,1,21-Nov-2016 14:49:56,1245.72605324074
39,51,9,2,21-Nov-2016 14:51:04,1245.72684027778
40,53,9,3,21-Nov-2016 14:52:25,1245.72777777778
41,54,9,4,21-Nov-2016 14:53:37,1245.72861111111
42,50,10,1,29-Nov-2016 12:20:49,1253.6225
43,51,10,2,29-Nov-2016 12:22:12,1253.62346064815
44,53,10,3,29-Nov-2016 12:23:22,1253.62427083333
45,53,10,4,29-Nov-2016 12:24:30,1253.62505787037
46,50,11,1,14-Dec-2016 15:20:20,1268.74716435185
47,55,11,2,14-Dec-2016 15:21:29,1268.74796296296
48,54,11,3,14-Dec-2016 15:22:37,1268.74875
49,53,11,4,14-Dec-2016 15:23:48,1268.74957175926
