gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,40,1,1,16-Feb-2016 13:59:32,0
2,44,1,2,16-Feb-2016 14:00:46,0.000856481481481482
3,44,2,1,21-Feb-2016 00:29:12,4.43726851851852
4,51,2,2,21-Feb-2016 00:30:24,4.43810185185185
5,50,2,3,21-Feb-2016 00:31:32,4.43888888888889
6,48,2,4,21-Feb-2016 00:32:37,4.4396412037037
7,48,2,5,21-Feb-2016 00:33:43,4.44040509259259
8,52,2,6,21-Feb-2016 00:34:51,4.44119212962963
9,49,2,7,21-Feb-2016 00:36:06,4.44206018518519
10,49,2,8,21-Feb-2016 00:37:17,4.44288194444444
11,51,2,9,21-Feb-2016 00:38:19,4.44359953703704
12,51,2,10,21-Feb-2016 00:39:27,4.44438657407407
13,50,3,1,25-Feb-2016 12:38:25,8.94366898148148
14,49,3,2,25-Feb-2016 12:39:44,8.94458333333333
15,51,3,3,25-Feb-2016 12:40:56,8.94541666666667
16,53,3,4,25-Feb-2016 12:42:11,8.94628472222222
17,51,3,5,25-Feb-2016 12:43:19,8.94707175925926
18,56,3,6,25-Feb-2016 12:45:11,8.94836805555556
19,51,4,1,24-Oct-2016 21:48:50,251.325902777778
20,54,4,2,24-Oct-2016 21:50:02,251.326736111111
21,56,4,3,24-Oct-2016 21:52:10,251.328217592593
22,57,4,4,24-Oct-2016 21:53:21,251.329039351852
23,56,4,5,24-Oct-2016 21:54:25,251.329780092593
24,56,4,6,24-Oct-2016 21:55:29,251.330520833333
25,56,4,7,24-Oct-2016 21:56:34,251.331273148148
26,57,4,8,24-Oct-2016 21:57:39,251.332025462963
27,56,4,9,24-Oct-2016 21:58:42,251.33275462963
28,56,4,10,24-Oct-2016 21:59:57,251.333622685185
29,57,4,11,24-Oct-2016 22:01:16,251.334537037037
30,55,4,12,24-Oct-2016 22:02:21,251.335289351852
31,58,4,13,24-Oct-2016 22:03:27,251.336053240741
32,52,5,1,01-Nov-2016 00:19:14,258.430347222222
33,56,5,2,01-Nov-2016 00:20:24,258.431157407407
34,58,5,3,01-Nov-2016 00:21:29,258.431909722222
35,58,5,4,01-Nov-2016 00:22:36,258.432685185185
36,57,5,5,01-Nov-2016 00:23:46,258.43349537037
37,57,5,6,01-Nov-2016 00:24:52,258.434259259259
38,61,5,7,01-Nov-2016 00:26:00,258.435046296296
39,53,6,1,11-Nov-2016 02:55:32,268.538888888889
40,55,6,2,11-Nov-2016 02:56:41,268.5396875
41,57,6,3,11-Nov-2016 02:57:56,268.540555555555
42,57,6,4,11-Nov-2016 02:59:04,268.541342592592
43,59,6,5,11-Nov-2016 03:00:11,268.542118055555
44,57,6,6,11-Nov-2016 03:01:20,268.542916666667
45,59,6,7,11-Nov-2016 03:02:29,268.543715277778
46,49,7,1,15-Mar-2017 09:55:35,392.830590277778
47,52,7,2,15-Mar-2017 09:56:52,392.831481481481
48,51,7,3,15-Mar-2017 09:58:01,392.832280092592
49,56,7,4,15-Mar-2017 09:59:09,392.83306712963
50,57,7,5,15-Mar-2017 10:00:19,392.833877314815
51,54,7,6,15-Mar-2017 10:01:27,392.834664351852
52,62,7,7,15-Mar-2017 10:02:35,392.835451388889
53,58,7,8,15-Mar-2017 10:03:52,392.836342592592
54,59,7,9,15-Mar-2017 10:05:04,392.837175925926
55,57,7,10,15-Mar-2017 10:06:13,392.837974537037
56,58,7,11,15-Mar-2017 10:07:22,392.838773148148
57,60,7,12,15-Mar-2017 10:08:28,392.839537037037
