gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,30,1,1,02-Jul-2015 06:35:25,0
2,27,2,1,03-Jul-2015 15:18:13,1.36305555555556
3,32,2,2,03-Jul-2015 15:34:11,1.37414351851852
4,40,2,3,03-Jul-2015 15:35:38,1.37515046296296
5,42,2,4,03-Jul-2015 15:37:01,1.37611111111111
6,41,3,1,14-Jul-2015 15:31:15,12.3721064814815
7,47,3,2,14-Jul-2015 15:32:30,12.372974537037
8,39,4,1,25-Jul-2015 05:59:07,22.9747916666667
9,47,4,2,25-Jul-2015 06:00:14,22.9755671296296
10,50,4,3,25-Jul-2015 06:01:25,22.9763888888889
11,45,5,1,23-Aug-2015 10:38:15,52.1686342592593
12,NaN,6,1,23-Aug-2015 12:51:03,52.2608564814815
13,47,6,2,23-Aug-2015 12:52:08,52.2616087962963
14,49,6,3,23-Aug-2015 12:53:15,52.2623842592593
15,50,6,4,23-Aug-2015 12:54:19,52.263125
16,49,6,5,23-Aug-2015 12:55:25,52.2638888888889
17,49,6,6,23-Aug-2015 12:56:31,52.2646527777778
18,50,7,1,29-Aug-2015 08:05:11,58.062337962963
19,50,8,1,29-Aug-2015 10:13:32,58.1514699074074
20,52,8,2,29-Aug-2015 10:14:40,58.1522569444445
21,46,9,1,20-Sep-2015 07:10:20,80.0242476851852
22,49,9,2,20-Sep-2015 07:11:26,80.0250115740741
23,50,9,3,20-Sep-2015 07:12:34,80.0257986111111
24,50,9,4,20-Sep-2015 07:13:38,80.0265393518519
25,51,9,5,20-Sep-2015 07:14:45,80.0273148148148
26,50,9,6,20-Sep-2015 07:15:50,80.0280671296296
27,49,9,7,20-Sep-2015 07:16:54,80.0288078703704
28,47,9,8,20-Sep-2015 07:17:58,80.0295486111111
29,49,9,9,20-Sep-2015 07:19:03,80.0303009259259
30,50,9,10,20-Sep-2015 07:20:07,80.0310416666667
31,49,9,11,20-Sep-2015 07:21:12,80.0317939814815
32,51,9,12,20-Sep-2015 07:22:16,80.0325347222222
33,52,9,13,20-Sep-2015 07:23:26,80.0333449074074
34,48,10,1,23-Sep-2015 13:04:17,83.2700462962963
35,51,10,2,23-Sep-2015 13:05:26,83.2708449074074
36,53,10,3,23-Sep-2015 13:06:33,83.2716203703704
37,51,10,4,23-Sep-2015 13:14:33,83.2771759259259
38,57,10,5,23-Sep-2015 13:16:15,83.2783564814815
39,57,10,6,23-Sep-2015 13:17:23,83.2791435185185
40,55,10,7,23-Sep-2015 13:18:29,83.2799074074074
41,53,10,8,23-Sep-2015 13:20:17,83.2811574074074
42,52,10,9,23-Sep-2015 13:21:27,83.2819675925926
43,53,10,10,23-Sep-2015 13:22:37,83.2827777777778
44,56,10,11,23-Sep-2015 13:23:45,83.2835648148148
45,48,11,1,28-Sep-2015 19:00:11,88.5171990740741
46,51,11,2,28-Sep-2015 19:01:18,88.5179745370371
47,55,11,3,28-Sep-2015 19:02:23,88.5187268518519
48,55,11,4,28-Sep-2015 19:03:31,88.5195138888889
49,56,11,5,28-Sep-2015 19:04:38,88.5202893518519
50,51,12,1,13-Nov-2015 05:57:54,133.973946759259
51,51,12,2,13-Nov-2015 05:59:04,133.974756944444
52,47,12,3,13-Nov-2015 06:00:11,133.975532407407
53,50,12,4,13-Nov-2015 06:01:16,133.976284722222
54,51,12,5,13-Nov-2015 06:02:22,133.977048611111
55,49,12,6,13-Nov-2015 06:03:29,133.977824074074
56,51,12,7,13-Nov-2015 06:04:33,133.978564814815
57,52,13,1,29-Dec-2015 10:20:51,180.156550925926
58,52,13,2,29-Dec-2015 10:21:57,180.157314814815
59,53,13,3,29-Dec-2015 10:23:06,180.158113425926
