gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,35,1,1,14-Dec-2016 12:11:22,0
2,40,1,2,14-Dec-2016 12:12:46,0.000972222222222222
3,40,1,3,14-Dec-2016 12:14:04,0.001875
4,43,1,4,14-Dec-2016 12:15:26,0.00282407407407407
5,44,1,5,14-Dec-2016 12:17:13,0.0040625
6,34,2,1,05-Jan-2017 14:15:06,22.0859259259259
7,42,2,2,05-Jan-2017 14:16:19,22.0867708333333
8,47,2,3,05-Jan-2017 14:17:35,22.087650462963
9,47,2,4,05-Jan-2017 14:19:25,22.0889236111111
10,48,2,5,05-Jan-2017 14:20:37,22.0897569444444
11,48,2,6,05-Jan-2017 14:22:08,22.0908101851852
12,49,2,7,05-Jan-2017 14:23:21,22.0916550925926
13,41,3,1,19-Jan-2017 13:35:11,36.0582060185185
14,47,3,2,19-Jan-2017 13:36:19,36.0589930555556
15,48,3,3,19-Jan-2017 13:37:34,36.0598611111111
16,50,3,4,19-Jan-2017 13:39:49,36.0614236111111
17,50,3,5,19-Jan-2017 13:41:08,36.062337962963
18,52,3,6,19-Jan-2017 13:42:19,36.0631597222222
19,43,4,1,07-Feb-2017 10:09:57,54.9156828703704
20,48,4,2,07-Feb-2017 10:14:10,54.9186111111111
21,53,4,3,07-Feb-2017 10:15:28,54.9195138888889
22,51,4,4,07-Feb-2017 10:16:51,54.920474537037
23,52,4,5,07-Feb-2017 10:18:03,54.9213078703704
24,54,4,6,07-Feb-2017 10:19:14,54.9221296296296
25,47,5,1,03-Mar-2017 13:22:59,79.0497337962963
26,48,5,2,03-Mar-2017 13:36:45,79.0592939814815
27,52,5,3,03-Mar-2017 13:37:55,79.0601041666667
28,52,5,4,03-Mar-2017 13:39:04,79.0609027777778
29,57,5,5,03-Mar-2017 13:40:15,79.061724537037
30,51,6,1,16-Mar-2017 07:43:16,91.8138194444444
31,56,6,2,16-Mar-2017 07:44:34,91.8147222222222
32,52,7,1,31-Mar-2017 12:46:32,107.024421296296
33,52,7,2,31-Mar-2017 12:55:51,107.030891203704
34,54,7,3,31-Mar-2017 13:01:56,107.035115740741
35,56,7,4,31-Mar-2017 13:03:12,107.03599537037
36,55,7,5,31-Mar-2017 13:04:21,107.036793981481
37,56,7,6,31-Mar-2017 13:05:28,107.037569444444
38,58,7,7,31-Mar-2017 13:06:42,107.038425925926
39,53,8,1,25-Apr-2017 11:54:36,131.988356481482
40,53,8,2,25-Apr-2017 11:55:43,131.989131944444
41,56,8,3,25-Apr-2017 11:56:50,131.989907407407
42,NaN,8,4,25-Apr-2017 12:02:33,131.993877314815
43,58,8,5,25-Apr-2017 12:03:37,131.994618055556
44,51,9,1,22-May-2017 14:28:30,159.095231481482
45,52,10,1,02-Jun-2017 13:20:20,170.047893518519
46,53,11,1,09-Jun-2017 14:17:13,177.087395833333
47,51,12,1,20-Jun-2017 08:07:55,187.8309375
48,54,13,1,27-Jun-2017 07:47:27,194.816724537037
