gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,46,1,1,02-Aug-2016 10:54:37,0
2,53,1,2,02-Aug-2016 10:55:45,0.000787037037037037
3,54,1,3,02-Aug-2016 10:56:53,0.00157407407407407
4,54,1,4,02-Aug-2016 10:58:00,0.00234953703703704
5,54,1,5,02-Aug-2016 10:59:08,0.00313657407407407
6,51,2,1,04-Aug-2016 12:41:30,2.07422453703704
7,51,3,1,26-Aug-2016 18:33:15,24.3184953703704
8,56,3,2,26-Aug-2016 18:34:27,24.3193287037037
9,58,3,3,26-Aug-2016 18:35:38,24.320150462963
10,57,4,1,30-Dec-2016 19:43:33,150.367314814815
11,57,4,2,30-Dec-2016 19:44:37,150.368055555556
12,59,4,3,30-Dec-2016 19:45:41,150.368796296296
13,60,4,4,30-Dec-2016 19:46:43,150.369513888889
14,59,4,5,30-Dec-2016 19:47:50,150.370289351852
15,60,4,6,30-Dec-2016 19:49:02,150.371122685185
16,63,4,7,30-Dec-2016 19:50:15,150.371967592593
17,58,5,1,08-Jan-2017 20:00:05,159.378796296296
18,60,5,2,08-Jan-2017 20:01:09,159.379537037037
19,61,5,3,08-Jan-2017 20:02:34,159.380520833333
20,59,5,4,08-Jan-2017 20:10:38,159.386122685185
21,56,6,1,03-Mar-2017 20:22:40,213.394479166667
22,60,6,2,03-Mar-2017 20:23:46,213.395243055556
23,64,6,3,03-Mar-2017 20:24:54,213.396030092593
24,62,6,4,03-Mar-2017 20:26:00,213.396793981482
25,62,6,5,03-Mar-2017 20:27:10,213.397604166667
26,63,6,6,03-Mar-2017 20:28:28,213.398506944445
27,63,6,7,03-Mar-2017 20:29:39,213.399328703704
28,64,6,8,03-Mar-2017 20:30:44,213.400081018519
