gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,54,1,1,24-Aug-2013 12:52:29,0
2,49,2,1,25-Aug-2013 19:53:41,1.2925
3,55,3,1,26-Aug-2013 07:00:23,1.75548611111111
4,56,3,2,26-Aug-2013 07:01:32,1.75628472222222
5,55,3,3,26-Aug-2013 07:02:46,1.7571412037037
6,54,3,4,26-Aug-2013 07:04:01,1.75800925925926
7,56,4,1,27-Aug-2013 06:26:36,2.73202546296296
8,56,4,2,27-Aug-2013 06:27:51,2.73289351851852
9,56,4,3,27-Aug-2013 06:29:02,2.73371527777778
10,57,4,4,27-Aug-2013 06:30:18,2.73459490740741
11,55,4,5,27-Aug-2013 06:31:27,2.73539351851852
12,54,4,6,27-Aug-2013 06:32:31,2.73613425925926
13,59,4,7,27-Aug-2013 06:33:49,2.73703703703704
14,56,4,8,27-Aug-2013 06:34:59,2.73784722222222
15,56,4,9,27-Aug-2013 06:36:07,2.73863425925926
16,58,4,10,27-Aug-2013 06:37:16,2.73943287037037
17,56,4,11,27-Aug-2013 06:38:27,2.74025462962963
18,56,5,1,28-Aug-2013 06:34:27,3.73747685185185
19,59,5,2,28-Aug-2013 06:35:33,3.73824074074074
20,60,5,3,28-Aug-2013 06:36:49,3.73912037037037
21,58,5,4,28-Aug-2013 06:38:01,3.7399537037037
22,59,5,5,28-Aug-2013 06:39:14,3.74079861111111
23,58,5,6,28-Aug-2013 06:40:21,3.74157407407407
24,57,5,7,28-Aug-2013 06:41:33,3.74240740740741
25,60,5,8,28-Aug-2013 06:42:41,3.74319444444444
26,59,6,1,29-Aug-2013 08:07:27,4.80206018518519
27,56,6,2,29-Aug-2013 08:08:44,4.80295138888889
28,60,6,3,29-Aug-2013 08:10:00,4.80383101851852
29,63,6,4,29-Aug-2013 08:11:18,4.8047337962963
30,62,6,5,29-Aug-2013 08:12:32,4.80559027777778
31,60,6,6,29-Aug-2013 08:13:47,4.80645833333333
32,61,6,7,29-Aug-2013 08:15:07,4.80738425925926
33,61,6,8,29-Aug-2013 08:16:22,4.80825231481481
34,63,6,9,29-Aug-2013 08:17:33,4.80907407407407
35,63,6,10,29-Aug-2013 08:18:48,4.80994212962963
36,62,7,1,01-Sep-2013 06:29:31,7.73405092592593
37,61,7,2,01-Sep-2013 06:30:46,7.73491898148148
38,58,7,3,01-Sep-2013 06:31:59,7.73576388888889
39,60,7,4,01-Sep-2013 06:33:08,7.7365625
40,62,7,5,01-Sep-2013 06:34:20,7.73739583333333
41,62,7,6,01-Sep-2013 06:35:33,7.73824074074074
42,63,7,7,01-Sep-2013 06:36:51,7.73914351851852
43,57,8,1,03-Sep-2013 14:32:02,10.0691319444444
44,61,8,2,03-Sep-2013 14:34:05,10.0705555555556
45,62,8,3,03-Sep-2013 14:35:15,10.0713657407407
46,59,8,4,03-Sep-2013 14:36:25,10.0721759259259
47,59,8,5,03-Sep-2013 14:37:32,10.0729513888889
48,61,8,6,03-Sep-2013 14:38:48,10.0738310185185
49,59,9,1,26-Sep-2013 15:18:03,33.101087962963
50,60,9,2,26-Sep-2013 15:19:12,33.1018865740741
51,61,9,3,26-Sep-2013 15:20:21,33.1026851851852
52,63,9,4,26-Sep-2013 15:21:29,33.1034722222222
53,62,9,5,26-Sep-2013 15:22:39,33.1042824074074
54,NaN,10,1,16-Nov-2013 19:57:40,84.2952662037037
55,NaN,11,1,12-Aug-2016 19:36:04,1084.2802662037
56,53,12,1,12-Aug-2016 20:37:15,1084.32275462963
57,56,12,2,12-Aug-2016 20:38:22,1084.32353009259
58,54,12,3,12-Aug-2016 20:39:26,1084.32427083333
59,55,12,4,12-Aug-2016 20:40:33,1084.3250462963
60,57,12,5,12-Aug-2016 20:41:54,1084.3259837963
61,56,12,6,12-Aug-2016 20:43:11,1084.326875
62,59,12,7,12-Aug-2016 20:44:16,1084.32762731482
63,57,13,1,13-Aug-2016 12:04:45,1084.96685185185
64,58,13,2,13-Aug-2016 12:05:55,1084.96766203704
65,59,13,3,13-Aug-2016 12:07:02,1084.9684375
66,58,13,4,13-Aug-2016 12:08:07,1084.96918981482
67,57,13,5,13-Aug-2016 12:09:14,1084.96996527778
68,57,13,6,13-Aug-2016 12:10:26,1084.97079861111
69,62,13,7,13-Aug-2016 12:11:33,1084.97157407407
70,61,13,8,13-Aug-2016 12:12:51,1084.97247685185
