gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,43,1,1,19-Sep-2017 14:57:59,0
2,47,1,2,19-Sep-2017 15:16:26,0.0128125
3,47,1,3,19-Sep-2017 15:17:58,0.0138773148148148
4,46,1,4,19-Sep-2017 15:19:18,0.0148032407407407
5,39,2,1,22-Sep-2017 00:11:23,2.38430555555556
6,44,2,2,22-Sep-2017 00:13:04,2.38547453703704
7,45,2,3,22-Sep-2017 00:33:13,2.39946759259259
8,37,2,4,22-Sep-2017 01:00:39,2.41851851851852
9,48,2,5,22-Sep-2017 01:02:08,2.41954861111111
10,46,2,6,22-Sep-2017 01:03:21,2.42039351851852
11,47,2,7,22-Sep-2017 01:04:37,2.42127314814815
12,46,2,8,22-Sep-2017 01:05:49,2.42210648148148
13,47,3,1,22-Sep-2017 19:40:28,3.19616898148148
14,52,3,2,22-Sep-2017 19:41:48,3.19709490740741
15,40,4,1,26-Sep-2017 22:40:18,7.32105324074074
16,47,4,2,26-Sep-2017 22:42:07,7.32231481481481
17,42,4,3,26-Sep-2017 22:43:29,7.32326388888889
18,46,4,4,26-Sep-2017 22:44:42,7.3241087962963
19,48,4,5,26-Sep-2017 22:45:56,7.32496527777778
20,46,4,6,26-Sep-2017 22:47:07,7.32578703703704
21,48,4,7,26-Sep-2017 22:48:18,7.3266087962963
22,50,4,8,26-Sep-2017 22:49:35,7.3275
23,48,4,9,26-Sep-2017 22:50:49,7.32835648148148
24,46,4,10,26-Sep-2017 22:52:01,7.32918981481481
25,48,4,11,26-Sep-2017 22:54:03,7.33060185185185
26,45,4,12,26-Sep-2017 22:55:13,7.33141203703704
27,51,4,13,26-Sep-2017 22:56:23,7.33222222222222
28,48,4,14,26-Sep-2017 22:57:40,7.33311342592592
29,45,5,1,27-Sep-2017 09:58:41,7.79215277777778
30,48,5,2,27-Sep-2017 10:00:14,7.79322916666666
31,51,5,3,27-Sep-2017 10:01:25,7.79405092592592
32,49,5,4,27-Sep-2017 10:02:40,7.79491898148148
33,50,6,1,27-Sep-2017 12:08:51,7.88254629629629
34,50,6,2,27-Sep-2017 12:10:18,7.88355324074074
35,50,6,3,27-Sep-2017 12:11:28,7.88436342592592
36,50,6,4,27-Sep-2017 12:12:40,7.88519675925926
37,51,6,5,27-Sep-2017 12:13:55,7.88606481481481
38,52,6,6,27-Sep-2017 12:22:12,7.89181712962963
39,52,6,7,27-Sep-2017 12:23:30,7.8927199074074
40,50,6,8,27-Sep-2017 12:24:37,7.89349537037037
41,53,6,9,27-Sep-2017 12:25:49,7.8943287037037
42,48,7,1,27-Sep-2017 16:28:17,8.06270833333333
43,49,7,2,27-Sep-2017 16:29:29,8.06354166666666
44,50,7,3,27-Sep-2017 16:30:46,8.06443287037037
45,50,7,4,27-Sep-2017 16:32:03,8.06532407407407
46,51,7,5,27-Sep-2017 16:33:11,8.06611111111111
47,NaN,7,6,27-Sep-2017 16:34:21,8.06692129629629
48,51,7,7,27-Sep-2017 16:35:32,8.06774305555555
49,50,7,8,27-Sep-2017 16:36:45,8.06858796296296
50,51,7,9,27-Sep-2017 16:37:59,8.06944444444444
51,50,7,10,27-Sep-2017 16:39:09,8.07025462962963
52,51,7,11,27-Sep-2017 16:40:17,8.07104166666667
53,51,7,12,27-Sep-2017 16:41:26,8.07184027777778
54,49,7,13,27-Sep-2017 16:42:40,8.07269675925926
55,51,7,14,27-Sep-2017 16:43:51,8.07351851851852
