gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,33,1,1,16-Aug-2015 17:55:20,0
2,33,2,1,18-Aug-2015 17:32:22,1.98405092592593
3,41,3,1,20-Oct-2015 18:37:26,65.0292361111111
4,47,3,2,20-Oct-2015 18:38:42,65.0301157407407
5,47,3,3,20-Oct-2015 18:39:49,65.0308912037037
6,43,4,1,04-Nov-2015 18:47:52,80.0364814814815
7,49,4,2,04-Nov-2015 18:49:05,80.0373263888889
8,45,5,1,06-Nov-2015 19:13:32,82.0543055555556
9,48,5,2,06-Nov-2015 19:14:43,82.0551273148148
10,51,5,3,06-Nov-2015 19:15:49,82.0558912037037
11,40,6,1,02-Feb-2016 20:49:50,170.121180555556
12,47,6,2,02-Feb-2016 20:50:57,170.121956018519
13,46,6,3,02-Feb-2016 20:52:04,170.122731481481
14,50,6,4,02-Feb-2016 20:53:10,170.12349537037
15,44,7,1,08-Feb-2016 19:15:16,176.055509259259
16,46,7,2,08-Feb-2016 19:16:24,176.056296296296
17,48,7,3,08-Feb-2016 19:17:35,176.057118055556
18,49,7,4,08-Feb-2016 19:18:39,176.057858796296
19,49,7,5,08-Feb-2016 19:19:47,176.058645833333
20,49,7,6,08-Feb-2016 19:20:54,176.059421296296
21,49,7,7,08-Feb-2016 19:21:59,176.060173611111
22,51,7,8,08-Feb-2016 19:23:04,176.060925925926
23,42,8,1,29-Jun-2016 14:40:22,317.864606481481
24,43,8,2,29-Jun-2016 14:41:37,317.865474537037
25,47,8,3,29-Jun-2016 14:43:01,317.866446759259
26,50,8,4,29-Jun-2016 14:44:19,317.867349537037
27,53,8,5,29-Jun-2016 14:45:35,317.868229166667
28,43,9,1,05-Jul-2016 17:48:03,323.99494212963
29,45,9,2,05-Jul-2016 17:49:12,323.995740740741
30,49,9,3,05-Jul-2016 17:50:28,323.99662037037
31,52,9,4,05-Jul-2016 17:51:42,323.997476851852
32,53,9,5,05-Jul-2016 17:52:54,323.998310185185
33,52,9,6,05-Jul-2016 17:54:07,323.999155092593
34,50,9,7,05-Jul-2016 17:55:23,324.000034722222
35,53,9,8,05-Jul-2016 17:56:36,324.00087962963
