gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,55,1,1,24-Sep-2016 11:20:06,0
2,59,1,2,24-Sep-2016 11:21:28,0.000949074074074074
3,64,1,3,24-Sep-2016 11:22:37,0.00174768518518519
4,59,2,1,24-Sep-2016 14:35:14,0.135509259259259
5,62,2,2,24-Sep-2016 14:36:21,0.136284722222222
6,62,3,1,01-Oct-2016 12:00:48,7.02826388888889
7,65,3,2,01-Oct-2016 12:01:59,7.02908564814815
8,68,3,3,01-Oct-2016 12:03:13,7.02994212962963
9,62,4,1,02-Oct-2016 11:34:16,8.00983796296296
10,67,4,2,02-Oct-2016 11:35:40,8.01081018518518
11,61,4,3,02-Oct-2016 11:36:48,8.01159722222222
12,65,4,4,02-Oct-2016 11:37:56,8.01238425925926
13,66,4,5,02-Oct-2016 11:39:20,8.01335648148148
14,66,4,6,02-Oct-2016 11:40:33,8.01420138888889
15,69,4,7,02-Oct-2016 11:41:46,8.01504629629629
16,67,4,8,02-Oct-2016 11:43:00,8.01590277777778
17,69,4,9,02-Oct-2016 11:44:14,8.01675925925926
18,66,4,10,02-Oct-2016 11:45:24,8.01756944444444
19,64,4,11,02-Oct-2016 11:46:38,8.01842592592592
20,64,4,12,02-Oct-2016 11:48:13,8.01952546296296
21,57,5,1,03-Oct-2016 15:03:22,9.15504629629629
22,67,5,2,03-Oct-2016 15:04:29,9.15582175925926
23,68,5,3,03-Oct-2016 15:05:36,9.15659722222222
24,63,5,4,03-Oct-2016 15:06:40,9.15733796296296
25,69,5,5,03-Oct-2016 15:07:47,9.15811342592592
26,72,5,6,03-Oct-2016 15:08:49,9.15883101851851
27,67,5,7,03-Oct-2016 15:09:56,9.15960648148148
28,67,5,8,03-Oct-2016 15:10:58,9.16032407407407
29,70,5,9,03-Oct-2016 15:12:04,9.16108796296296
30,70,5,10,03-Oct-2016 15:13:08,9.1618287037037
31,65,6,1,03-Jan-2017 16:10:38,101.201759259259
32,66,6,2,03-Jan-2017 16:12:14,101.20287037037
33,70,7,1,04-Jan-2017 17:13:43,102.24556712963
34,69,7,2,04-Jan-2017 17:14:56,102.246412037037
35,66,7,3,04-Jan-2017 17:16:38,102.247592592593
36,68,7,4,04-Jan-2017 17:20:05,102.249988425926
37,68,7,5,04-Jan-2017 17:21:21,102.250868055556
