gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,49,1,1,31-Jan-2017 11:52:10,0
2,54,2,1,01-Feb-2017 12:47:08,1.0381712962963
3,58,3,1,03-Feb-2017 11:31:01,2.9853125
4,59,3,2,03-Feb-2017 12:00:32,3.00581018518519
5,64,4,1,06-Feb-2017 10:24:55,5.93940972222222
6,62,4,2,06-Feb-2017 11:02:27,5.96547453703704
7,61,4,3,06-Feb-2017 11:03:32,5.96622685185185
8,64,4,4,06-Feb-2017 11:05:02,5.96726851851852
9,63,4,5,06-Feb-2017 11:16:28,5.97520833333333
10,61,4,6,06-Feb-2017 11:17:43,5.97607638888889
11,65,4,7,06-Feb-2017 11:28:25,5.98350694444444
12,69,4,8,06-Feb-2017 11:29:33,5.98429398148148
13,64,4,9,06-Feb-2017 11:49:26,5.99810185185185
14,67,4,10,06-Feb-2017 11:50:27,5.99880787037037
15,67,4,11,06-Feb-2017 11:51:57,5.99984953703704
16,62,5,1,07-Feb-2017 12:29:09,7.02568287037037
17,62,5,2,07-Feb-2017 12:49:57,7.04012731481482
18,64,6,1,07-Feb-2017 13:50:11,7.08195601851852
19,65,7,1,08-Feb-2017 17:46:08,8.24581018518519
20,64,7,2,08-Feb-2017 17:47:10,8.24652777777778
21,62,7,3,08-Feb-2017 17:49:17,8.24799768518518
22,63,7,4,08-Feb-2017 17:51:49,8.24975694444444
23,67,7,5,08-Feb-2017 17:52:51,8.25047453703704
24,62,7,6,08-Feb-2017 17:55:28,8.25229166666666
25,62,7,7,08-Feb-2017 18:08:09,8.26109953703704
26,62,7,8,08-Feb-2017 18:10:27,8.26269675925926
27,63,7,9,08-Feb-2017 18:11:48,8.26363425925926
28,67,7,10,08-Feb-2017 18:14:13,8.2653125
29,65,7,11,08-Feb-2017 18:16:11,8.26667824074074
30,68,7,12,08-Feb-2017 18:17:12,8.26738425925926
31,NaN,7,13,08-Feb-2017 18:18:13,8.26809027777778
32,62,7,14,08-Feb-2017 18:19:29,8.26896990740741
33,68,7,15,08-Feb-2017 18:20:30,8.26967592592593
34,68,7,16,08-Feb-2017 18:39:05,8.28258101851852
35,67,7,17,08-Feb-2017 18:46:01,8.28739583333333
36,66,7,18,08-Feb-2017 18:48:22,8.28902777777778
37,67,7,19,08-Feb-2017 18:49:23,8.2897337962963
38,63,8,1,09-Feb-2017 11:30:19,8.98482638888889
39,69,9,1,09-Feb-2017 14:50:36,9.12391203703704
40,70,10,1,10-Feb-2017 15:38:32,10.1571990740741
41,70,10,2,10-Feb-2017 15:54:10,10.1680555555556
42,70,10,3,10-Feb-2017 16:10:08,10.1791435185185
43,67,11,1,13-Feb-2017 13:38:40,13.0739583333333
44,66,12,1,13-Feb-2017 16:15:48,13.1830787037037
45,67,12,2,13-Feb-2017 16:19:21,13.1855439814815
46,69,12,3,13-Feb-2017 16:20:58,13.1866666666667
47,68,12,4,13-Feb-2017 16:23:37,13.1885069444444
48,63,13,1,20-Feb-2017 21:56:32,20.4196990740741
49,61,13,2,20-Feb-2017 21:58:55,20.4213541666667
50,NaN,13,3,20-Feb-2017 22:00:55,20.4227430555556
51,61,13,4,20-Feb-2017 22:05:04,20.425625
52,64,13,5,20-Feb-2017 22:09:11,20.4284837962963
53,65,13,6,20-Feb-2017 22:12:06,20.4305092592593
54,64,13,7,20-Feb-2017 22:17:21,20.4341550925926
55,64,13,8,20-Feb-2017 22:19:01,20.4353125
56,65,13,9,20-Feb-2017 22:20:26,20.4362962962963
57,63,13,10,20-Feb-2017 22:22:47,20.4379282407407
58,66,14,1,21-Feb-2017 07:34:56,20.8213657407407
59,69,14,2,21-Feb-2017 07:36:24,20.8223842592593
60,69,14,3,21-Feb-2017 07:39:39,20.8246412037037
61,71,14,4,21-Feb-2017 07:40:57,20.8255439814815
62,67,14,5,21-Feb-2017 07:44:05,20.8277199074074
63,69,14,6,21-Feb-2017 07:51:05,20.8325810185185
64,68,14,7,21-Feb-2017 07:53:02,20.8339351851852
65,71,14,8,21-Feb-2017 07:54:43,20.8351041666667
66,72,15,1,22-Feb-2017 17:31:45,22.2358217592593
67,73,15,2,22-Feb-2017 17:34:05,22.2374421296296
68,70,15,3,22-Feb-2017 17:36:28,22.2390972222222
