gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,40,1,1,05-Feb-2014 09:57:47,0
2,40,2,1,06-Feb-2014 09:54:31,0.997731481481481
3,42,2,2,06-Feb-2014 09:55:45,0.998587962962963
4,45,2,3,06-Feb-2014 09:56:54,0.999386574074074
5,47,2,4,06-Feb-2014 09:58:09,1.00025462962963
6,46,2,5,06-Feb-2014 09:59:52,1.00144675925926
7,25,3,1,06-Feb-2014 11:45:39,1.07490740740741
8,48,3,2,06-Feb-2014 11:46:54,1.07577546296296
9,51,3,3,06-Feb-2014 11:48:08,1.07663194444444
10,52,3,4,06-Feb-2014 11:49:24,1.07751157407407
11,54,3,5,06-Feb-2014 11:50:42,1.07841435185185
12,52,3,6,06-Feb-2014 11:51:48,1.07917824074074
13,52,3,7,06-Feb-2014 11:52:58,1.07998842592593
14,37,4,1,30-May-2015 18:10:11,479.341944444444
15,47,4,2,30-May-2015 18:11:24,479.342789351852
16,43,5,1,02-Jun-2015 20:35:13,482.442662037037
17,47,5,2,02-Jun-2015 20:36:17,482.443402777778
18,48,5,3,02-Jun-2015 20:37:21,482.444143518519
19,51,5,4,02-Jun-2015 20:38:26,482.444895833333
20,54,5,5,02-Jun-2015 20:39:30,482.445636574074
21,51,5,6,02-Jun-2015 20:40:40,482.446446759259
22,52,5,7,02-Jun-2015 20:41:44,482.4471875
23,40,6,1,12-Jun-2015 03:14:18,491.719803240741
24,48,6,2,12-Jun-2015 03:15:46,491.720821759259
25,51,6,3,12-Jun-2015 03:16:53,491.721597222222
26,51,6,4,12-Jun-2015 03:18:04,491.722418981481
27,49,7,1,16-Jun-2015 08:21:58,495.933460648148
28,55,7,2,16-Jun-2015 08:23:13,495.934328703704
29,59,7,3,16-Jun-2015 08:24:19,495.935092592593
30,56,7,4,16-Jun-2015 08:25:37,495.93599537037
