gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,56,1,1,22-Sep-2015 00:03:28,0
2,61,1,2,22-Sep-2015 00:04:34,0.000763888888888889
3,63,1,3,22-Sep-2015 00:05:41,0.00153935185185185
4,62,1,4,22-Sep-2015 00:07:09,0.00255787037037037
5,61,2,1,22-Sep-2015 23:52:02,0.992060185185185
6,62,2,2,22-Sep-2015 23:53:20,0.992962962962963
7,66,2,3,22-Sep-2015 23:54:34,0.993819444444444
8,66,2,4,22-Sep-2015 23:55:41,0.994594907407407
9,68,2,5,22-Sep-2015 23:57:11,0.995636574074074
10,68,3,1,28-Sep-2015 00:31:07,6.01920138888889
11,71,3,2,28-Sep-2015 00:32:11,6.01994212962963
12,69,3,3,28-Sep-2015 00:33:14,6.0206712962963
13,71,3,4,28-Sep-2015 00:34:45,6.02172453703704
14,72,3,5,28-Sep-2015 00:36:49,6.02315972222222
15,73,3,6,28-Sep-2015 00:38:03,6.0240162037037
16,70,4,1,01-Oct-2015 01:43:33,9.06950231481482
17,72,4,2,01-Oct-2015 01:44:41,9.07028935185185
18,72,4,3,01-Oct-2015 01:46:21,9.07144675925926
19,71,4,4,01-Oct-2015 01:47:27,9.07221064814815
20,71,4,5,01-Oct-2015 01:49:37,9.07371527777778
21,71,5,1,08-Oct-2015 00:40:50,16.0259490740741
22,72,5,2,08-Oct-2015 00:41:52,16.0266666666667
23,73,5,3,08-Oct-2015 00:43:07,16.0275347222222
24,70,5,4,08-Oct-2015 00:44:31,16.0285069444444
25,72,5,5,08-Oct-2015 00:45:48,16.0293981481482
26,72,5,6,08-Oct-2015 00:47:18,16.0304398148148
27,74,6,1,25-Oct-2015 00:38:31,33.0243402777778
28,72,6,2,25-Oct-2015 00:39:34,33.0250694444444
29,71,6,3,25-Oct-2015 00:41:04,33.0261111111111
30,75,6,4,25-Oct-2015 00:43:10,33.0275694444444
31,76,6,5,25-Oct-2015 00:44:32,33.0285185185185
32,77,7,1,12-Nov-2015 01:29:08,51.0594907407407
33,79,7,2,12-Nov-2015 01:31:00,51.060787037037
34,76,7,3,12-Nov-2015 01:32:26,51.0617824074074
35,75,7,4,12-Nov-2015 01:33:41,51.062650462963
36,75,8,1,17-Nov-2015 02:03:37,56.0834375
37,80,8,2,17-Nov-2015 02:04:39,56.0841550925926
38,77,8,3,17-Nov-2015 02:08:32,56.0868518518519
39,76,8,4,17-Nov-2015 02:09:53,56.0877893518519
40,76,8,5,17-Nov-2015 02:11:46,56.0890972222222
41,76,9,1,30-Dec-2015 12:41:04,99.5261111111111
42,80,9,2,30-Dec-2015 12:42:07,99.5268402777778
43,NaN,9,3,30-Dec-2015 12:43:37,99.5278819444444
44,75,9,4,30-Dec-2015 12:45:02,99.5288657407407
45,79,9,5,30-Dec-2015 12:46:14,99.5296990740741
46,77,9,6,30-Dec-2015 12:47:18,99.5304398148148
47,79,9,7,30-Dec-2015 12:48:19,99.5311458333333
48,75,9,8,30-Dec-2015 12:50:05,99.5323726851852
49,74,10,1,14-Jan-2016 19:36:45,114.814780092593
50,75,10,2,14-Jan-2016 19:38:49,114.816215277778
51,74,10,3,14-Jan-2016 19:39:56,114.816990740741
52,76,11,1,18-Jan-2016 00:21:10,118.012291666667
53,74,11,2,18-Jan-2016 00:22:28,118.013194444444
54,76,11,3,18-Jan-2016 00:23:32,118.013935185185
55,73,11,4,18-Jan-2016 00:24:54,118.014884259259
56,73,11,5,18-Jan-2016 00:25:56,118.015601851852
57,77,11,6,18-Jan-2016 00:27:17,118.016539351852
58,78,12,1,19-Jan-2016 15:36:47,119.648136574074
59,82,12,2,19-Jan-2016 15:38:19,119.649201388889
60,79,12,3,19-Jan-2016 15:39:40,119.650138888889
61,78,12,4,19-Jan-2016 15:40:44,119.65087962963
62,76,12,5,19-Jan-2016 15:42:15,119.65193287037
