gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,45,1,1,31-Mar-2015 23:39:22,0
2,45,2,1,12-Apr-2015 23:28:42,11.9925925925926
3,55,2,2,12-Apr-2015 23:29:46,11.9933333333333
4,59,2,3,12-Apr-2015 23:30:54,11.9941203703704
5,55,3,1,13-Apr-2015 11:57:29,12.5125810185185
6,58,3,2,13-Apr-2015 11:58:39,12.5133912037037
7,58,3,3,13-Apr-2015 11:59:45,12.5141550925926
8,61,3,4,13-Apr-2015 12:00:46,12.5148611111111
9,61,3,5,13-Apr-2015 12:01:53,12.5156365740741
10,60,3,6,13-Apr-2015 12:03:02,12.5164351851852
11,59,4,1,15-Apr-2015 12:54:58,14.5525
12,59,4,2,15-Apr-2015 12:56:41,14.5536921296296
13,62,4,3,15-Apr-2015 12:57:46,14.5544444444444
14,62,4,4,15-Apr-2015 12:58:50,14.5551851851852
15,64,4,5,15-Apr-2015 12:59:53,14.5559143518519
16,63,4,6,15-Apr-2015 13:01:14,14.5568518518518
17,63,5,1,15-Apr-2015 14:45:59,14.6295949074074
18,61,5,2,15-Apr-2015 14:47:18,14.6305092592593
19,63,5,3,15-Apr-2015 14:48:31,14.6313541666667
20,62,5,4,15-Apr-2015 14:49:37,14.6321180555556
21,65,5,5,15-Apr-2015 14:50:41,14.6328587962963
22,65,5,6,15-Apr-2015 14:51:45,14.633599537037
23,62,5,7,15-Apr-2015 14:52:46,14.6343055555556
24,65,5,8,15-Apr-2015 14:54:03,14.6351967592593
25,57,6,1,24-Mar-2016 17:14:43,358.732881944444
26,59,6,2,24-Mar-2016 17:15:52,358.733680555556
27,60,6,3,24-Mar-2016 17:16:56,358.734421296296
28,56,6,4,24-Mar-2016 17:19:10,358.735972222222
29,59,6,5,24-Mar-2016 17:20:20,358.736782407407
30,59,6,6,24-Mar-2016 17:22:22,358.738194444444
31,58,6,7,24-Mar-2016 17:23:47,358.739178240741
32,58,6,8,24-Mar-2016 17:25:19,358.740243055556
33,57,6,9,24-Mar-2016 17:26:23,358.740983796296
34,56,6,10,24-Mar-2016 17:27:26,358.741712962963
35,62,6,11,24-Mar-2016 17:28:30,358.742453703704
36,57,6,12,24-Mar-2016 17:30:08,358.743587962963
37,58,7,1,29-Mar-2016 16:20:08,363.694976851852
38,60,8,1,30-Mar-2016 13:42:50,364.585740740741
39,58,9,1,27-Apr-2016 18:04:17,392.767303240741
40,63,9,2,27-Apr-2016 18:05:22,392.768055555556
41,51,9,3,27-Apr-2016 18:06:44,392.76900462963
42,56,10,1,21-Oct-2016 11:05:08,569.476226851852
43,63,10,2,21-Oct-2016 11:06:34,569.477222222222
44,59,10,3,21-Oct-2016 11:07:36,569.477939814815
45,62,10,4,21-Oct-2016 11:09:52,569.479513888889
46,61,10,5,21-Oct-2016 11:10:54,569.480231481481
47,56,10,6,21-Oct-2016 11:13:21,569.48193287037
48,61,10,7,21-Oct-2016 11:15:22,569.483333333333
49,NaN,11,1,21-Oct-2016 13:49:51,569.590613425926
