gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,70,1,1,26-Apr-2015 15:41:26,0
2,73,1,2,26-Apr-2015 15:42:28,0.000717592592592593
3,74,1,3,26-Apr-2015 15:43:30,0.00143518518518519
4,72,2,1,07-Oct-2015 01:51:09,163.423414351852
5,77,2,2,07-Oct-2015 01:52:11,163.424131944444
6,76,2,3,07-Oct-2015 01:53:18,163.424907407407
7,73,3,1,12-Oct-2015 07:19:51,168.651678240741
8,76,3,2,12-Oct-2015 07:20:52,168.652384259259
9,73,3,3,12-Oct-2015 07:21:54,168.653101851852
10,74,3,4,12-Oct-2015 07:23:01,168.653877314815
11,74,3,5,12-Oct-2015 07:24:01,168.654571759259
12,73,3,6,12-Oct-2015 07:25:30,168.655601851852
13,77,4,1,24-May-2017 00:29:51,758.366956018519
14,79,4,2,24-May-2017 00:30:57,758.367719907407
15,80,4,3,24-May-2017 00:32:05,758.368506944444
16,79,5,1,28-May-2017 21:07:51,763.226678240741
17,81,5,2,28-May-2017 21:08:56,763.227430555556
18,80,5,3,28-May-2017 21:10:01,763.22818287037
19,83,5,4,28-May-2017 21:11:07,763.228946759259
20,81,5,5,28-May-2017 21:12:12,763.229699074074
