gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,60,1,1,26-Oct-2014 06:46:33,0
2,63,1,2,26-Oct-2014 06:47:38,0.000752314814814815
3,65,1,3,26-Oct-2014 06:48:41,0.00148148148148148
4,63,1,4,26-Oct-2014 06:49:45,0.00222222222222222
5,65,1,5,26-Oct-2014 06:50:52,0.00299768518518519
6,60,2,1,29-Oct-2014 09:08:57,3.09888888888889
7,65,2,2,29-Oct-2014 09:10:03,3.09965277777778
8,64,3,1,01-Nov-2014 06:58:12,6.00809027777778
9,61,4,1,03-Nov-2014 07:58:46,8.05015046296296
10,69,4,2,03-Nov-2014 07:59:48,8.05086805555555
11,67,4,3,03-Nov-2014 08:00:53,8.05162037037037
12,64,4,4,03-Nov-2014 08:01:59,8.05238425925926
13,66,4,5,03-Nov-2014 08:03:01,8.05310185185185
14,65,4,6,03-Nov-2014 08:04:02,8.05380787037037
15,66,5,1,18-Nov-2014 10:56:38,23.1736689814815
16,62,6,1,16-Dec-2014 09:21:38,51.1076967592593
17,68,6,2,16-Dec-2014 09:22:43,51.1084490740741
18,62,6,3,16-Dec-2014 09:23:44,51.1091550925926
19,66,6,4,16-Dec-2014 09:24:46,51.1098726851852
20,66,6,5,16-Dec-2014 09:25:47,51.1105787037037
21,65,6,6,16-Dec-2014 09:26:50,51.1113078703704
22,64,6,7,16-Dec-2014 09:27:51,51.1120138888889
23,64,6,8,16-Dec-2014 09:28:52,51.1127199074074
24,67,6,9,16-Dec-2014 09:29:54,51.1134375
25,66,6,10,16-Dec-2014 09:30:57,51.1141666666667
26,65,6,11,16-Dec-2014 09:31:58,51.1148726851852
27,63,6,12,16-Dec-2014 09:32:59,51.1155787037037
28,66,6,13,16-Dec-2014 09:34:01,51.1162962962963
29,65,6,14,16-Dec-2014 09:35:02,51.1170023148148
30,66,6,15,16-Dec-2014 09:36:30,51.1180208333334
31,67,6,16,16-Dec-2014 09:37:31,51.1187268518519
32,68,6,17,16-Dec-2014 09:38:32,51.1194328703704
33,66,6,18,16-Dec-2014 09:39:32,51.1201273148148
34,64,6,19,16-Dec-2014 09:41:06,51.1212152777778
35,67,6,20,16-Dec-2014 09:42:14,51.1220023148148
36,65,7,1,30-Jan-2015 13:32:23,96.2818287037037
37,63,8,1,06-Feb-2015 13:25:09,103.276805555556
38,69,8,2,06-Feb-2015 13:26:13,103.277546296296
39,65,8,3,06-Feb-2015 13:27:13,103.278240740741
40,70,8,4,06-Feb-2015 13:28:13,103.278935185185
41,67,9,1,13-Feb-2015 13:01:43,110.260532407407
42,68,9,2,13-Feb-2015 13:02:44,110.261238425926
43,68,9,3,13-Feb-2015 13:03:45,110.261944444444
44,67,9,4,13-Feb-2015 13:04:45,110.262638888889
