gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,27,1,1,24-Mar-2014 20:56:48,0
2,31,1,2,24-Mar-2014 20:58:01,0.000844907407407407
3,31,1,3,24-Mar-2014 20:59:10,0.00164351851851852
4,31,1,4,24-Mar-2014 21:00:20,0.0024537037037037
5,35,1,5,24-Mar-2014 21:01:34,0.00331018518518519
6,33,2,1,26-Mar-2014 19:32:21,1.94135416666667
7,39,2,2,26-Mar-2014 19:33:36,1.94222222222222
8,41,2,3,26-Mar-2014 19:34:52,1.94310185185185
9,33,3,1,01-Apr-2014 19:31:44,7.94092592592593
10,39,3,2,01-Apr-2014 19:32:58,7.94178240740741
11,42,3,3,01-Apr-2014 19:34:10,7.94261574074074
12,42,4,1,05-Apr-2014 14:38:05,11.7370023148148
13,43,4,2,05-Apr-2014 14:39:20,11.7378703703704
14,35,5,1,19-May-2014 19:53:58,55.9563657407407
15,44,5,2,19-May-2014 19:55:12,55.9572222222222
16,47,5,3,19-May-2014 19:56:20,55.9580092592593
17,47,5,4,19-May-2014 19:57:29,55.9588078703704
18,47,5,5,19-May-2014 19:58:42,55.9596527777778
19,48,5,6,19-May-2014 19:59:52,55.960462962963
20,NaN,5,7,19-May-2014 20:01:06,55.9613194444444
21,41,6,1,24-May-2014 14:10:55,60.7181365740741
22,44,6,2,24-May-2014 14:12:06,60.7189583333333
23,46,6,3,24-May-2014 14:13:14,60.7197453703704
24,41,7,1,14-Jul-2014 21:04:35,112.005405092593
25,46,7,2,14-Jul-2014 21:06:07,112.006469907407
26,47,7,3,14-Jul-2014 21:07:35,112.007488425926
27,49,7,4,14-Jul-2014 21:09:06,112.008541666667
28,45,8,1,19-Jul-2014 19:43:09,116.948854166667
29,51,8,2,19-Jul-2014 19:44:25,116.949733796296
30,49,8,3,19-Jul-2014 19:45:47,116.95068287037
31,51,8,4,19-Jul-2014 19:46:53,116.951446759259
32,50,8,5,19-Jul-2014 19:48:15,116.952395833333
33,50,8,6,19-Jul-2014 19:49:25,116.953206018519
34,30,9,1,16-May-2015 19:22:57,417.934826388889
35,43,9,2,16-May-2015 19:24:09,417.935659722222
36,44,9,3,16-May-2015 19:25:20,417.936481481482
37,45,9,4,16-May-2015 19:26:45,417.937465277778
38,44,9,5,16-May-2015 19:27:53,417.938252314815
39,44,9,6,16-May-2015 19:29:46,417.939560185185
