gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,53,1,1,01-Nov-2016 14:11:42,0
2,56,1,2,01-Nov-2016 14:13:34,0.0012962962962963
3,57,1,3,01-Nov-2016 14:14:56,0.00224537037037037
4,59,1,4,01-Nov-2016 14:17:24,0.00395833333333333
5,56,1,5,01-Nov-2016 14:19:40,0.00553240740740741
6,57,2,1,23-Nov-2016 18:01:33,22.1596180555556
7,56,2,2,23-Nov-2016 18:02:49,22.1604976851852
8,57,2,3,23-Nov-2016 18:04:08,22.161412037037
9,58,2,4,23-Nov-2016 18:05:17,22.1622106481481
10,59,2,5,23-Nov-2016 18:06:34,22.1631018518518
11,59,2,6,23-Nov-2016 18:07:53,22.1640162037037
12,61,3,1,13-Jan-2017 18:03:46,73.1611574074074
13,60,3,2,13-Jan-2017 18:05:48,73.1625694444444
14,61,3,3,13-Jan-2017 18:08:24,73.164375
15,61,3,4,13-Jan-2017 18:10:51,73.1660763888889
16,57,4,1,19-Feb-2017 11:04:01,109.869664351852
17,58,4,2,19-Feb-2017 11:05:11,109.870474537037
18,58,4,3,19-Feb-2017 11:06:25,109.871331018519
19,61,4,4,19-Feb-2017 11:07:45,109.872256944444
20,56,4,5,19-Feb-2017 11:10:38,109.874259259259
21,60,4,6,19-Feb-2017 11:12:26,109.875509259259
22,58,5,1,08-Jul-2017 13:58:21,248.990729166667
23,56,5,2,08-Jul-2017 14:02:18,248.993472222222
24,58,5,3,08-Jul-2017 14:03:31,248.99431712963
25,58,6,1,23-Jul-2017 18:47:41,264.191655092593
26,58,6,2,23-Jul-2017 18:48:59,264.19255787037
27,60,6,3,23-Jul-2017 18:50:33,264.193645833333
28,59,7,1,25-Jul-2017 13:32:33,265.9728125
29,60,7,2,25-Jul-2017 13:33:39,265.973576388889
30,57,8,1,06-Sep-2017 22:29:10,309.345462962963
31,55,9,1,13-Sep-2017 22:06:46,316.329907407407
32,57,9,2,13-Sep-2017 22:08:07,316.330844907407
33,58,9,3,13-Sep-2017 22:10:38,316.332592592593
34,58,9,4,13-Sep-2017 22:12:12,316.333680555556
35,55,9,5,13-Sep-2017 22:13:26,316.334537037037
36,55,10,1,18-Oct-2017 18:58:29,351.199155092593
37,56,10,2,18-Oct-2017 18:59:51,351.200104166667
38,60,10,3,18-Oct-2017 19:01:12,351.201041666667
