gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,33,1,1,09-Oct-2015 08:58:48,0
2,NaN,2,1,11-Oct-2015 13:44:27,2.19836805555556
3,43,2,2,11-Oct-2015 13:45:37,2.19917824074074
4,45,2,3,11-Oct-2015 13:46:52,2.2000462962963
5,46,2,4,11-Oct-2015 13:48:03,2.20086805555556
6,42,3,1,13-Oct-2015 08:29:29,3.9796412037037
7,45,3,2,13-Oct-2015 08:30:41,3.98047453703704
8,46,4,1,14-Oct-2015 15:35:43,5.27563657407407
9,47,4,2,14-Oct-2015 15:37:03,5.2765625
10,50,4,3,14-Oct-2015 15:38:11,5.27734953703704
11,48,5,1,23-Oct-2015 16:43:08,14.3224537037037
12,52,5,2,23-Oct-2015 16:44:25,14.3233449074074
13,52,5,3,23-Oct-2015 16:45:35,14.3241550925926
14,52,5,4,23-Oct-2015 16:46:41,14.3249189814815
15,54,5,5,23-Oct-2015 16:47:50,14.3257175925926
16,54,5,6,23-Oct-2015 16:49:04,14.3265740740741
17,50,6,1,24-Oct-2015 22:53:42,15.5797916666667
18,52,6,2,24-Oct-2015 22:54:56,15.5806481481481
19,51,6,3,24-Oct-2015 22:56:02,15.581412037037
20,51,6,4,24-Oct-2015 22:57:09,15.5821875
21,48,7,1,27-Oct-2015 22:27:09,18.5613541666667
22,50,7,2,27-Oct-2015 22:28:27,18.5622569444444
23,54,7,3,27-Oct-2015 22:29:38,18.5630787037037
24,50,8,1,13-Nov-2015 20:57:38,35.4991898148148
25,51,8,2,13-Nov-2015 20:58:46,35.4999768518518
26,52,8,3,13-Nov-2015 20:59:56,35.500787037037
27,53,8,4,13-Nov-2015 21:01:00,35.5015277777778
28,52,9,1,14-Nov-2015 17:41:42,36.363125
29,58,9,2,14-Nov-2015 17:42:50,36.363912037037
30,54,9,3,14-Nov-2015 17:44:20,36.3649537037037
31,50,10,1,03-Dec-2015 16:18:25,55.3052893518518
32,51,10,2,03-Dec-2015 16:19:38,55.3061342592593
33,47,11,1,21-Dec-2015 20:24:24,73.4761111111111
34,53,11,2,21-Dec-2015 20:25:31,73.4768865740741
35,55,11,3,21-Dec-2015 20:26:39,73.4776736111111
36,52,11,4,21-Dec-2015 20:27:45,73.4784375
37,52,11,5,21-Dec-2015 20:28:56,73.4792592592593
38,53,12,1,22-Dec-2015 15:20:07,74.2648032407407
39,56,12,2,22-Dec-2015 15:21:15,74.2655902777778
40,56,12,3,22-Dec-2015 15:22:20,74.2663425925926
41,55,12,4,22-Dec-2015 15:23:25,74.2670949074074
42,52,13,1,28-Dec-2015 23:05:29,80.587974537037
43,53,13,2,28-Dec-2015 23:06:33,80.5887152777778
44,55,13,3,28-Dec-2015 23:07:40,80.5894907407407
45,53,13,4,28-Dec-2015 23:08:46,80.5902546296296
46,57,13,5,28-Dec-2015 23:09:52,80.5910185185185
47,51,14,1,22-Jan-2016 23:02:01,105.58556712963
48,53,14,2,22-Jan-2016 23:03:08,105.586342592593
49,53,14,3,22-Jan-2016 23:04:13,105.587094907407
50,57,14,4,22-Jan-2016 23:05:20,105.58787037037
51,52,15,1,23-Jan-2016 09:36:21,106.026076388889
52,51,15,2,23-Jan-2016 09:37:24,106.026805555556
53,56,15,3,23-Jan-2016 09:38:35,106.027627314815
