gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,37,1,1,28-Mar-2015 00:22:43,0
2,39,2,1,28-Mar-2015 11:17:56,0.455011574074074
3,42,3,1,29-Mar-2015 20:14:07,1.82736111111111
4,45,4,1,01-Apr-2015 01:18:46,4.03892361111111
5,48,4,2,01-Apr-2015 01:19:57,4.03974537037037
6,45,5,1,04-Apr-2015 02:35:48,7.09241898148148
7,48,5,2,04-Apr-2015 02:37:05,7.09331018518519
8,52,5,3,04-Apr-2015 02:38:40,7.09440972222222
9,50,5,4,04-Apr-2015 02:39:54,7.0952662037037
10,48,6,1,09-Apr-2015 23:40:24,12.9706134259259
11,48,6,2,09-Apr-2015 23:41:39,12.9714814814815
12,53,6,3,09-Apr-2015 23:42:53,12.972337962963
13,48,7,1,14-Apr-2015 01:35:34,17.0505902777778
14,51,7,2,14-Apr-2015 01:36:47,17.0514351851852
15,51,7,3,14-Apr-2015 01:38:01,17.0522916666667
16,55,7,4,14-Apr-2015 01:39:13,17.053125
17,48,8,1,25-May-2015 12:25:38,58.502025462963
18,56,8,2,25-May-2015 12:26:43,58.5027777777778
19,57,8,3,25-May-2015 12:27:49,58.5035416666667
20,56,8,4,25-May-2015 12:29:17,58.5045601851852
21,57,8,5,25-May-2015 12:30:23,58.5053240740741
22,56,9,1,30-May-2015 10:38:25,63.4275694444445
23,57,9,2,30-May-2015 10:39:32,63.4283449074074
24,58,9,3,30-May-2015 10:40:36,63.4290856481482
25,59,9,4,30-May-2015 10:41:43,63.4298611111111
26,53,9,5,30-May-2015 10:42:49,63.430625
27,58,9,6,30-May-2015 10:43:55,63.4313888888889
28,58,9,7,30-May-2015 10:45:03,63.4321759259259
29,60,9,8,30-May-2015 10:46:09,63.4329398148148
30,62,9,9,30-May-2015 10:47:14,63.4336921296296
31,57,9,10,30-May-2015 11:35:24,63.4671412037037
32,63,9,11,30-May-2015 11:36:30,63.4679050925926
33,63,9,12,30-May-2015 11:37:36,63.4686689814815
34,64,9,13,30-May-2015 11:38:41,63.4694212962963
35,50,10,1,05-Jun-2015 19:05:38,69.7798032407408
36,56,10,2,05-Jun-2015 19:06:42,69.7805439814815
37,58,10,3,05-Jun-2015 19:07:48,69.7813078703704
38,53,11,1,28-Jun-2015 23:53:53,92.9799768518519
39,62,11,2,28-Jun-2015 23:55:00,92.9807523148148
40,59,11,3,28-Jun-2015 23:56:05,92.9815046296296
41,58,11,4,28-Jun-2015 23:57:14,92.9823032407407
42,57,11,5,28-Jun-2015 23:58:36,92.9832523148148
43,60,11,6,28-Jun-2015 23:59:47,92.9840740740741
44,58,11,7,29-Jun-2015 00:00:51,92.9848148148148
45,58,11,8,29-Jun-2015 00:02:44,92.9861226851852
46,60,11,9,29-Jun-2015 00:04:31,92.9873611111111
47,62,11,10,29-Jun-2015 00:05:42,92.9881828703704
48,NaN,11,11,29-Jun-2015 00:29:37,93.0047916666666
49,62,11,12,29-Jun-2015 00:31:04,93.0057986111111
50,59,11,13,29-Jun-2015 00:32:31,93.0068055555555
51,57,12,1,30-Jun-2015 21:35:22,94.8837847222222
52,63,12,2,30-Jun-2015 21:36:29,94.8845601851852
53,59,13,1,06-Jul-2015 01:40:03,100.053703703704
54,60,13,2,06-Jul-2015 01:41:10,100.054479166667
55,62,13,3,06-Jul-2015 01:42:15,100.055231481481
56,65,13,4,06-Jul-2015 01:43:21,100.05599537037
57,65,13,5,06-Jul-2015 01:44:28,100.056770833333
58,53,14,1,20-Sep-2015 00:48:07,176.017638888889
59,58,14,2,20-Sep-2015 00:49:15,176.018425925926
60,56,14,3,20-Sep-2015 00:50:34,176.019340277778
61,55,14,4,20-Sep-2015 00:51:44,176.020150462963
62,57,15,1,04-Dec-2015 23:06:46,251.947256944444
