gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,41,1,1,05-Jul-2013 17:34:41,0
2,44,1,2,05-Jul-2013 17:35:57,0.00087962962962963
3,44,1,3,05-Jul-2013 17:37:09,0.00171296296296296
4,48,1,4,05-Jul-2013 17:38:28,0.00262731481481481
5,48,1,5,05-Jul-2013 17:39:51,0.00358796296296296
6,48,1,6,05-Jul-2013 17:41:18,0.00459490740740741
7,50,1,7,05-Jul-2013 17:42:31,0.00543981481481481
8,50,1,8,05-Jul-2013 17:43:47,0.00631944444444444
9,51,1,9,05-Jul-2013 17:45:02,0.0071875
10,54,1,10,05-Jul-2013 17:46:16,0.00804398148148148
11,53,1,11,05-Jul-2013 17:47:27,0.00886574074074074
12,57,1,12,05-Jul-2013 17:48:42,0.0097337962962963
13,55,1,13,05-Jul-2013 17:50:02,0.0106597222222222
14,55,1,14,05-Jul-2013 17:51:16,0.0115162037037037
15,55,1,15,05-Jul-2013 17:52:32,0.0123958333333333
16,54,1,16,05-Jul-2013 17:53:41,0.0131944444444444
17,54,1,17,05-Jul-2013 17:54:52,0.0140162037037037
18,57,1,18,05-Jul-2013 17:56:13,0.0149537037037037
19,57,1,19,05-Jul-2013 18:03:40,0.0201273148148148
20,62,1,20,05-Jul-2013 18:04:47,0.0209027777777778
21,58,1,21,05-Jul-2013 18:06:07,0.0218287037037037
22,58,1,22,05-Jul-2013 18:07:23,0.0227083333333333
23,57,1,23,05-Jul-2013 18:08:38,0.0235763888888889
24,58,1,24,05-Jul-2013 18:09:45,0.0243518518518519
25,NaN,1,25,05-Jul-2013 18:11:05,0.0252777777777778
26,61,1,26,05-Jul-2013 18:12:15,0.026087962962963
27,54,2,1,08-Jul-2013 20:23:52,3.11748842592593
28,57,2,2,08-Jul-2013 20:25:17,3.11847222222222
29,60,2,3,08-Jul-2013 20:26:22,3.11922453703704
30,60,2,4,08-Jul-2013 20:27:30,3.12001157407407
31,62,2,5,08-Jul-2013 20:28:45,3.12087962962963
32,63,2,6,08-Jul-2013 20:30:00,3.12174768518518
33,62,2,7,08-Jul-2013 20:31:06,3.12251157407407
34,61,2,8,08-Jul-2013 20:32:34,3.12353009259259
35,64,2,9,08-Jul-2013 20:33:43,3.1243287037037
36,64,2,10,08-Jul-2013 20:35:18,3.12542824074074
37,62,2,11,08-Jul-2013 20:36:24,3.12619212962963
38,62,2,12,08-Jul-2013 20:37:27,3.1269212962963
39,60,2,13,08-Jul-2013 20:38:29,3.12763888888889
40,61,2,14,08-Jul-2013 20:39:36,3.12841435185185
41,61,2,15,08-Jul-2013 20:40:38,3.12913194444444
42,60,2,16,08-Jul-2013 20:41:42,3.12987268518518
43,61,2,17,08-Jul-2013 20:42:44,3.13059027777778
44,63,2,18,08-Jul-2013 20:43:58,3.13144675925926
45,65,2,19,08-Jul-2013 20:45:05,3.13222222222222
46,49,3,1,18-Jul-2017 08:38:41,1473.62777777778
47,51,4,1,04-Aug-2017 08:10:26,1490.60815972222
48,54,5,1,07-Aug-2017 08:30:45,1493.62226851852
49,55,6,1,09-Aug-2017 08:48:38,1495.6346875
50,56,7,1,10-Aug-2017 08:46:32,1496.63322916667
51,54,8,1,01-Sep-2017 08:38:51,1518.62789351852
52,57,9,1,05-Sep-2017 08:24:51,1522.6181712963
53,56,10,1,14-Sep-2017 08:22:56,1531.61684027778
54,55,11,1,04-Oct-2017 08:33:01,1551.62384259259
55,59,12,1,06-Oct-2017 08:27:44,1553.62017361111
