gameplay,score,session,gameplay_withinsession,timestamp,dayselapsed
1,26,1,1,15-Jul-2016 07:43:33,0
2,30,1,2,15-Jul-2016 07:44:52,0.000914351851851852
3,32,1,3,15-Jul-2016 07:46:04,0.00174768518518519
4,33,1,4,15-Jul-2016 07:47:22,0.00265046296296296
5,32,1,5,15-Jul-2016 07:48:37,0.00351851851851852
6,28,2,1,19-Jul-2016 22:13:38,4.60422453703704
7,30,2,2,19-Jul-2016 22:14:53,4.60509259259259
8,35,2,3,19-Jul-2016 22:16:05,4.60592592592593
9,32,2,4,19-Jul-2016 22:17:14,4.60672453703704
10,NaN,2,5,19-Jul-2016 22:18:26,4.60755787037037
11,34,2,6,19-Jul-2016 22:19:36,4.60836805555556
12,36,2,7,19-Jul-2016 22:20:45,4.60916666666667
13,36,2,8,19-Jul-2016 22:22:01,4.6100462962963
14,36,3,1,26-Jul-2016 21:16:44,11.5647106481481
15,41,3,2,26-Jul-2016 21:17:55,11.5655324074074
16,40,3,3,26-Jul-2016 21:19:06,11.5663541666667
17,36,3,4,26-Jul-2016 21:20:16,11.5671643518519
18,38,3,5,26-Jul-2016 21:21:26,11.567974537037
19,39,3,6,26-Jul-2016 21:22:36,11.5687847222222
20,37,3,7,26-Jul-2016 21:23:43,11.5695601851852
21,39,3,8,26-Jul-2016 21:24:50,11.5703356481482
22,36,3,9,26-Jul-2016 21:25:59,11.5711342592593
23,36,4,1,30-Jul-2016 23:42:55,15.6662268518519
24,39,4,2,30-Jul-2016 23:44:07,15.6670601851852
25,40,4,3,30-Jul-2016 23:45:16,15.6678587962963
26,37,4,4,30-Jul-2016 23:46:21,15.6686111111111
27,39,4,5,30-Jul-2016 23:47:27,15.669375
28,39,4,6,30-Jul-2016 23:48:35,15.670162037037
29,41,4,7,30-Jul-2016 23:49:45,15.6709722222222
30,42,4,8,30-Jul-2016 23:50:52,15.6717476851852
31,40,4,9,30-Jul-2016 23:52:05,15.6725925925926
32,41,4,10,30-Jul-2016 23:53:09,15.6733333333333
33,38,4,11,30-Jul-2016 23:54:16,15.6741087962963
34,39,4,12,30-Jul-2016 23:55:19,15.674837962963
35,40,5,1,10-Aug-2016 01:12:29,25.7284259259259
36,37,6,1,22-Aug-2016 04:29:38,37.8653356481481
37,46,6,2,22-Aug-2016 04:30:49,37.8661574074074
38,43,6,3,22-Aug-2016 04:32:07,37.8670601851852
39,43,6,4,22-Aug-2016 04:33:13,37.8678240740741
40,43,6,5,22-Aug-2016 04:34:23,37.8686342592593
41,42,6,6,22-Aug-2016 04:35:30,37.8694097222222
42,42,6,7,22-Aug-2016 04:36:36,37.8701736111111
43,42,6,8,22-Aug-2016 04:37:44,37.8709606481481
44,43,6,9,22-Aug-2016 04:38:52,37.8717476851852
45,41,6,10,22-Aug-2016 04:39:58,37.8725115740741
46,41,6,11,22-Aug-2016 04:41:07,37.8733101851852
47,43,6,12,22-Aug-2016 04:42:15,37.8740972222222
48,31,7,1,13-Nov-2016 03:27:07,120.821921296296
49,41,7,2,13-Nov-2016 03:28:16,120.822719907407
50,38,7,3,13-Nov-2016 03:29:27,120.823541666667
51,43,7,4,13-Nov-2016 03:30:30,120.824270833333
52,41,7,5,13-Nov-2016 03:31:38,120.82505787037
53,40,7,6,13-Nov-2016 03:32:51,120.825902777778
54,43,7,7,13-Nov-2016 03:33:58,120.826678240741
55,41,7,8,13-Nov-2016 03:35:08,120.827488425926
56,41,7,9,13-Nov-2016 03:36:17,120.828287037037
57,41,7,10,13-Nov-2016 03:37:25,120.829074074074
58,44,7,11,13-Nov-2016 03:38:31,120.829837962963
